origin,dest,edge,date,forecast_volume,is_long_shutdown_corrected,raw_forecast_volume
DC37,DC9,DC37->DC9,2023-01-01,0,False,0
DC38,DC10,DC38->DC10,2023-01-01,4106,False,4432
DC38,DC12,DC38->DC12,2023-01-01,0,False,0
DC38,DC14,DC38->DC14,2023-01-01,4173,False,4504
DC38,DC22,DC38->DC22,2023-01-01,0,False,0
DC38,DC3,DC38->DC3,2023-01-01,3063,True,3306
DC38,DC32,DC38->DC32,2023-01-01,0,False,0
DC38,DC34,DC38->DC34,2023-01-01,0,False,0
DC38,DC35,DC38->DC35,2023-01-01,626,False,676
DC38,DC4,DC38->DC4,2023-01-01,11717,False,12647
DC38,DC40,DC38->DC40,2023-01-01,0,False,0
DC38,DC5,DC38->DC5,2023-01-01,2235,False,2412
DC38,DC62,DC38->DC62,2023-01-01,4772,False,5151
DC38,DC64,DC38->DC64,2023-01-01,0,False,0
DC38,DC65,DC38->DC65,2023-01-01,0,False,0
DC38,DC70,DC38->DC70,2023-01-01,1402,False,1513
DC38,DC8,DC38->DC8,2023-01-01,60,False,65
DC38,DC81,DC38->DC81,2023-01-01,0,False,0
DC38,DC9,DC38->DC9,2023-01-01,0,False,0
DC39,DC10,DC39->DC10,2023-01-01,0,False,0
DC39,DC14,DC39->DC14,2023-01-01,0,False,0
DC39,DC4,DC39->DC4,2023-01-01,0,False,0
DC39,DC5,DC39->DC5,2023-01-01,0,False,0
DC39,DC8,DC39->DC8,2023-01-01,0,False,0
DC39,DC9,DC39->DC9,2023-01-01,0,False,0
DC4,DC10,DC4->DC10,2023-01-01,26,False,28
DC4,DC14,DC4->DC14,2023-01-01,60,False,65
DC4,DC17,DC4->DC17,2023-01-01,0,False,0
DC4,DC19,DC4->DC19,2023-01-01,0,False,0
DC4,DC20,DC4->DC20,2023-01-01,0,False,0
DC4,DC21,DC4->DC21,2023-01-01,0,False,0
DC4,DC22,DC4->DC22,2023-01-01,0,False,0
DC4,DC23,DC4->DC23,2023-01-01,0,False,0
DC4,DC3,DC4->DC3,2023-01-01,0,False,0
DC4,DC30,DC4->DC30,2023-01-01,0,False,0
DC4,DC34,DC4->DC34,2023-01-01,0,False,0
DC4,DC35,DC4->DC35,2023-01-01,0,False,0
DC4,DC36,DC4->DC36,2023-01-01,0,False,0
DC4,DC38,DC4->DC38,2023-01-01,0,False,0
DC4,DC40,DC4->DC40,2023-01-01,0,False,0
DC4,DC5,DC4->DC5,2023-01-01,6,False,7
DC4,DC62,DC4->DC62,2023-01-01,35,False,38
DC4,DC64,DC4->DC64,2023-01-01,0,False,0
DC4,DC65,DC4->DC65,2023-01-01,0,False,0
DC4,DC70,DC4->DC70,2023-01-01,0,False,0
DC4,DC8,DC4->DC8,2023-01-01,82,False,88
DC4,DC9,DC4->DC9,2023-01-01,0,False,0
DC40,DC10,DC40->DC10,2023-01-01,4,False,4
DC40,DC12,DC40->DC12,2023-01-01,0,False,0
DC40,DC14,DC40->DC14,2023-01-01,3,False,3
DC40,DC21,DC40->DC21,2023-01-01,0,False,0
DC40,DC22,DC40->DC22,2023-01-01,0,False,0
DC40,DC3,DC40->DC3,2023-01-01,0,False,0
DC40,DC30,DC40->DC30,2023-01-01,0,False,0
DC40,DC32,DC40->DC32,2023-01-01,0,False,0
DC40,DC34,DC40->DC34,2023-01-01,0,False,0
DC40,DC35,DC40->DC35,2023-01-01,2022,False,2183
DC40,DC4,DC40->DC4,2023-01-01,9,False,10
DC40,DC5,DC40->DC5,2023-01-01,5,False,5
DC40,DC62,DC40->DC62,2023-01-01,10,False,11
DC40,DC67,DC40->DC67,2023-01-01,0,False,0
DC40,DC70,DC40->DC70,2023-01-01,2632,False,2841
DC40,DC8,DC40->DC8,2023-01-01,0,False,0
DC40,DC9,DC40->DC9,2023-01-01,0,False,0
DC41,DC10,DC41->DC10,2023-01-01,0,False,0
DC41,DC12,DC41->DC12,2023-01-01,0,False,0
DC41,DC14,DC41->DC14,2023-01-01,0,False,0
DC41,DC29,DC41->DC29,2023-01-01,0,False,0
DC41,DC3,DC41->DC3,2023-01-01,0,False,0
DC41,DC35,DC41->DC35,2023-01-01,0,False,0
DC41,DC40,DC41->DC40,2023-01-01,0,False,0
DC41,DC5,DC41->DC5,2023-01-01,0,False,0
DC41,DC81,DC41->DC81,2023-01-01,0,False,0
DC41,DC9,DC41->DC9,2023-01-01,17817,True,19232
DC42,DC10,DC42->DC10,2023-01-01,840,False,907
DC42,DC12,DC42->DC12,2023-01-01,0,False,0
DC42,DC14,DC42->DC14,2023-01-01,1205,False,1301
DC42,DC29,DC42->DC29,2023-01-01,0,False,0
DC42,DC3,DC42->DC3,2023-01-01,0,False,0
DC42,DC32,DC42->DC32,2023-01-01,0,False,0
DC42,DC34,DC42->DC34,2023-01-01,0,False,0
DC42,DC35,DC42->DC35,2023-01-01,19,False,20
DC42,DC4,DC42->DC4,2023-01-01,6,False,6
DC42,DC40,DC42->DC40,2023-01-01,0,False,0
DC42,DC5,DC42->DC5,2023-01-01,358,False,386
DC42,DC62,DC42->DC62,2023-01-01,1082,False,1168
DC42,DC65,DC42->DC65,2023-01-01,0,False,0
DC42,DC70,DC42->DC70,2023-01-01,58,False,63
DC42,DC8,DC42->DC8,2023-01-01,3448,False,3722
DC42,DC81,DC42->DC81,2023-01-01,0,False,0
DC42,DC9,DC42->DC9,2023-01-01,31,True,34
DC43,DC10,DC43->DC10,2023-01-01,988,False,1066
DC43,DC12,DC43->DC12,2023-01-01,0,False,0
DC43,DC14,DC43->DC14,2023-01-01,1573,False,1698
DC43,DC29,DC43->DC29,2023-01-01,0,False,0
DC43,DC3,DC43->DC3,2023-01-01,0,False,0
DC43,DC34,DC43->DC34,2023-01-01,0,False,0
DC43,DC35,DC43->DC35,2023-01-01,9,False,10
DC43,DC4,DC43->DC4,2023-01-01,7,False,8
DC43,DC40,DC43->DC40,2023-01-01,0,False,0
DC43,DC45,DC43->DC45,2023-01-01,0,False,0
DC43,DC5,DC43->DC5,2023-01-01,544,False,587
DC43,DC62,DC43->DC62,2023-01-01,878,False,948
DC43,DC64,DC43->DC64,2023-01-01,0,False,0
DC43,DC65,DC43->DC65,2023-01-01,0,False,0
DC43,DC70,DC43->DC70,2023-01-01,1,False,1
DC43,DC8,DC43->DC8,2023-01-01,2709,False,2924
DC43,DC9,DC43->DC9,2023-01-01,6819,True,7361
DC44,DC10,DC44->DC10,2023-01-01,3972,False,4287
DC44,DC12,DC44->DC12,2023-01-01,0,False,0
DC44,DC14,DC44->DC14,2023-01-01,3566,False,3849
DC44,DC29,DC44->DC29,2023-01-01,0,False,0
DC44,DC3,DC44->DC3,2023-01-01,3726,True,4022
DC44,DC32,DC44->DC32,2023-01-01,0,False,0
DC44,DC34,DC44->DC34,2023-01-01,0,False,0
DC44,DC35,DC44->DC35,2023-01-01,126,False,136
DC44,DC4,DC44->DC4,2023-01-01,22,False,24
DC44,DC40,DC44->DC40,2023-01-01,0,False,0
DC44,DC5,DC44->DC5,2023-01-01,1923,False,2076
DC44,DC62,DC44->DC62,2023-01-01,4989,False,5385
DC44,DC64,DC44->DC64,2023-01-01,0,False,0
DC44,DC65,DC44->DC65,2023-01-01,0,False,0
DC44,DC70,DC44->DC70,2023-01-01,538,False,581
DC44,DC8,DC44->DC8,2023-01-01,16346,False,17644
DC44,DC81,DC44->DC81,2023-01-01,0,False,0
DC44,DC9,DC44->DC9,2023-01-01,1147,True,1238
DC45,DC10,DC45->DC10,2023-01-01,0,False,0
DC45,DC12,DC45->DC12,2023-01-01,0,False,0
DC45,DC14,DC45->DC14,2023-01-01,0,False,0
DC45,DC29,DC45->DC29,2023-01-01,0,False,0
DC45,DC3,DC45->DC3,2023-01-01,0,False,0
DC45,DC35,DC45->DC35,2023-01-01,0,False,0
DC45,DC4,DC45->DC4,2023-01-01,0,False,0
DC45,DC5,DC45->DC5,2023-01-01,0,False,0
DC45,DC8,DC45->DC8,2023-01-01,0,False,0
DC45,DC81,DC45->DC81,2023-01-01,0,False,0
DC45,DC9,DC45->DC9,2023-01-01,6608,True,7133
DC46,DC10,DC46->DC10,2023-01-01,1422,False,1535
DC46,DC12,DC46->DC12,2023-01-01,0,False,0
DC46,DC13,DC46->DC13,2023-01-01,0,False,0
DC46,DC14,DC46->DC14,2023-01-01,1362,False,1470
DC46,DC29,DC46->DC29,2023-01-01,0,False,0
DC46,DC3,DC46->DC3,2023-01-01,3436,True,3709
DC46,DC32,DC46->DC32,2023-01-01,0,False,0
DC46,DC34,DC46->DC34,2023-01-01,0,False,0
DC46,DC35,DC46->DC35,2023-01-01,609,False,657
DC46,DC4,DC46->DC4,2023-01-01,4,False,4
DC46,DC40,DC46->DC40,2023-01-01,0,False,0
DC46,DC5,DC46->DC5,2023-01-01,799,False,862
DC46,DC52,DC46->DC52,2023-01-01,0,False,0
DC46,DC62,DC46->DC62,2023-01-01,1676,False,1809
DC46,DC64,DC46->DC64,2023-01-01,0,False,0
DC46,DC65,DC46->DC65,2023-01-01,0,False,0
DC46,DC70,DC46->DC70,2023-01-01,1254,False,1354
DC46,DC8,DC46->DC8,2023-01-01,4807,False,5189
DC46,DC81,DC46->DC81,2023-01-01,0,False,0
DC46,DC9,DC46->DC9,2023-01-01,14167,True,15292
DC47,DC10,DC47->DC10,2023-01-01,2014,False,2174
DC47,DC12,DC47->DC12,2023-01-01,0,False,0
DC47,DC14,DC47->DC14,2023-01-01,2095,False,2261
DC47,DC29,DC47->DC29,2023-01-01,0,False,0
DC47,DC3,DC47->DC3,2023-01-01,5556,True,5997
DC47,DC34,DC47->DC34,2023-01-01,0,False,0
DC47,DC35,DC47->DC35,2023-01-01,31,False,34
DC47,DC4,DC47->DC4,2023-01-01,6,False,6
DC47,DC40,DC47->DC40,2023-01-01,0,False,0
DC47,DC5,DC47->DC5,2023-01-01,1211,False,1307
DC47,DC62,DC47->DC62,2023-01-01,2501,False,2700
DC47,DC64,DC47->DC64,2023-01-01,0,False,0
DC47,DC65,DC47->DC65,2023-01-01,0,False,0
DC47,DC70,DC47->DC70,2023-01-01,31,False,34
DC47,DC8,DC47->DC8,2023-01-01,5981,False,6456
DC47,DC81,DC47->DC81,2023-01-01,0,False,0
DC47,DC9,DC47->DC9,2023-01-01,617,True,666
DC48,DC10,DC48->DC10,2023-01-01,2540,False,2742
DC48,DC12,DC48->DC12,2023-01-01,0,False,0
DC48,DC14,DC48->DC14,2023-01-01,2334,False,2519
DC48,DC29,DC48->DC29,2023-01-01,0,False,0
DC48,DC3,DC48->DC3,2023-01-01,0,False,0
DC48,DC32,DC48->DC32,2023-01-01,0,False,0
DC48,DC34,DC48->DC34,2023-01-01,0,False,0
DC48,DC35,DC48->DC35,2023-01-01,31,False,33
DC48,DC4,DC48->DC4,2023-01-01,6,False,7
DC48,DC40,DC48->DC40,2023-01-01,0,False,0
DC48,DC5,DC48->DC5,2023-01-01,1053,False,1137
DC48,DC50,DC48->DC50,2023-01-01,0,False,0
DC48,DC62,DC48->DC62,2023-01-01,2130,False,2299
DC48,DC64,DC48->DC64,2023-01-01,0,False,0
DC48,DC65,DC48->DC65,2023-01-01,0,False,0
DC48,DC70,DC48->DC70,2023-01-01,39,False,42
DC48,DC8,DC48->DC8,2023-01-01,7120,False,7685
DC48,DC9,DC48->DC9,2023-01-01,789,True,852
DC49,DC10,DC49->DC10,2023-01-01,0,False,0
DC49,DC12,DC49->DC12,2023-01-01,0,False,0
DC49,DC14,DC49->DC14,2023-01-01,0,False,0
DC49,DC3,DC49->DC3,2023-01-01,0,False,0
DC49,DC35,DC49->DC35,2023-01-01,0,False,0
DC49,DC5,DC49->DC5,2023-01-01,0,False,0
DC49,DC9,DC49->DC9,2023-01-01,0,False,0
DC5,DC10,DC5->DC10,2023-01-01,222,False,240
DC5,DC12,DC5->DC12,2023-01-01,0,False,0
DC5,DC14,DC5->DC14,2023-01-01,86,False,93
DC5,DC15,DC5->DC15,2023-01-01,0,False,0
DC5,DC19,DC5->DC19,2023-01-01,0,False,0
DC5,DC20,DC5->DC20,2023-01-01,0,False,0
DC5,DC21,DC5->DC21,2023-01-01,0,False,0
DC5,DC22,DC5->DC22,2023-01-01,0,False,0
DC5,DC23,DC5->DC23,2023-01-01,0,False,0
DC5,DC3,DC5->DC3,2023-01-01,0,False,0
DC5,DC30,DC5->DC30,2023-01-01,0,False,0
DC5,DC31,DC5->DC31,2023-01-01,0,False,0
DC5,DC32,DC5->DC32,2023-01-01,0,False,0
DC5,DC35,DC5->DC35,2023-01-01,3,False,3
DC5,DC36,DC5->DC36,2023-01-01,0,False,0
DC5,DC4,DC5->DC4,2023-01-01,756,False,816
DC5,DC40,DC5->DC40,2023-01-01,0,False,0
DC5,DC51,DC5->DC51,2023-01-01,0,False,0
DC5,DC61,DC5->DC61,2023-01-01,0,False,0
DC5,DC62,DC5->DC62,2023-01-01,157,False,170
DC5,DC70,DC5->DC70,2023-01-01,11,False,12
DC5,DC8,DC5->DC8,2023-01-01,6,False,7
DC5,DC9,DC5->DC9,2023-01-01,0,False,0
DC50,DC10,DC50->DC10,2023-01-01,998,False,1077
DC50,DC12,DC50->DC12,2023-01-01,0,False,0
DC50,DC14,DC50->DC14,2023-01-01,1090,False,1177
DC50,DC29,DC50->DC29,2023-01-01,0,False,0
DC50,DC3,DC50->DC3,2023-01-01,0,False,0
DC50,DC32,DC50->DC32,2023-01-01,0,False,0
DC50,DC34,DC50->DC34,2023-01-01,0,False,0
DC50,DC35,DC50->DC35,2023-01-01,4,False,4
DC50,DC4,DC50->DC4,2023-01-01,3,False,3
DC50,DC40,DC50->DC40,2023-01-01,0,False,0
DC50,DC48,DC50->DC48,2023-01-01,0,False,0
DC50,DC5,DC50->DC5,2023-01-01,776,False,838
DC50,DC62,DC50->DC62,2023-01-01,1172,False,1265
DC50,DC64,DC50->DC64,2023-01-01,0,False,0
DC50,DC65,DC50->DC65,2023-01-01,0,False,0
DC50,DC70,DC50->DC70,2023-01-01,2,False,2
DC50,DC8,DC50->DC8,2023-01-01,3511,False,3790
DC50,DC9,DC50->DC9,2023-01-01,87,True,94
DC51,DC10,DC51->DC10,2023-01-01,5384,False,5811
DC51,DC12,DC51->DC12,2023-01-01,0,False,0
DC51,DC14,DC51->DC14,2023-01-01,5224,False,5639
DC51,DC29,DC51->DC29,2023-01-01,0,False,0
DC51,DC3,DC51->DC3,2023-01-01,2528,True,2729
DC51,DC32,DC51->DC32,2023-01-01,0,False,0
DC51,DC34,DC51->DC34,2023-01-01,0,False,0
DC51,DC35,DC51->DC35,2023-01-01,208,False,225
DC51,DC4,DC51->DC4,2023-01-01,18,False,19
DC51,DC40,DC51->DC40,2023-01-01,0,False,0
DC51,DC5,DC51->DC5,2023-01-01,2680,False,2893
DC51,DC62,DC51->DC62,2023-01-01,4489,False,4845
DC51,DC64,DC51->DC64,2023-01-01,0,False,0
DC51,DC65,DC51->DC65,2023-01-01,0,False,0
DC51,DC70,DC51->DC70,2023-01-01,249,False,269
DC51,DC8,DC51->DC8,2023-01-01,16169,False,17453
DC51,DC81,DC51->DC81,2023-01-01,0,False,0
DC51,DC9,DC51->DC9,2023-01-01,36925,True,39857
DC52,DC10,DC52->DC10,2023-01-01,52,False,56
DC52,DC14,DC52->DC14,2023-01-01,35,False,38
DC52,DC3,DC52->DC3,2023-01-01,0,False,0
DC52,DC35,DC52->DC35,2023-01-01,0,False,0
DC52,DC4,DC52->DC4,2023-01-01,0,False,0
DC52,DC40,DC52->DC40,2023-01-01,0,False,0
DC52,DC46,DC52->DC46,2023-01-01,0,False,0
DC52,DC5,DC52->DC5,2023-01-01,43,False,46
DC52,DC62,DC52->DC62,2023-01-01,53,False,57
DC52,DC64,DC52->DC64,2023-01-01,0,False,0
DC52,DC65,DC52->DC65,2023-01-01,0,False,0
DC52,DC70,DC52->DC70,2023-01-01,0,False,0
DC52,DC8,DC52->DC8,2023-01-01,204,False,220
DC52,DC9,DC52->DC9,2023-01-01,0,False,0
DC53,DC10,DC53->DC10,2023-01-01,849,False,916
DC53,DC14,DC53->DC14,2023-01-01,934,False,1008
DC53,DC25,DC53->DC25,2023-01-01,0,False,0
DC53,DC3,DC53->DC3,2023-01-01,0,False,0
DC53,DC33,DC53->DC33,2023-01-01,0,False,0
DC53,DC35,DC53->DC35,2023-01-01,0,False,0
DC53,DC4,DC53->DC4,2023-01-01,18,False,19
DC53,DC5,DC53->DC5,2023-01-01,506,False,546
DC53,DC62,DC53->DC62,2023-01-01,1047,False,1130
DC53,DC64,DC53->DC64,2023-01-01,0,False,0
DC53,DC65,DC53->DC65,2023-01-01,0,False,0
DC53,DC70,DC53->DC70,2023-01-01,1,False,1
DC53,DC8,DC53->DC8,2023-01-01,2145,False,2315
DC54,DC23,DC54->DC23,2023-01-01,0,False,0
DC54,DC37,DC54->DC37,2023-01-01,0,False,0
DC55,DC10,DC55->DC10,2023-01-01,69,False,75
DC55,DC14,DC55->DC14,2023-01-01,29,False,31
DC55,DC20,DC55->DC20,2023-01-01,0,False,0
DC55,DC3,DC55->DC3,2023-01-01,0,False,0
DC55,DC33,DC55->DC33,2023-01-01,0,False,0
DC55,DC35,DC55->DC35,2023-01-01,0,False,0
DC55,DC4,DC55->DC4,2023-01-01,158,False,171
DC55,DC5,DC55->DC5,2023-01-01,39,False,42
DC55,DC62,DC55->DC62,2023-01-01,97,False,105
DC55,DC8,DC55->DC8,2023-01-01,1,False,1
DC55,DC9,DC55->DC9,2023-01-01,0,False,0
DC56,DC10,DC56->DC10,2023-01-01,0,False,0
DC56,DC12,DC56->DC12,2023-01-01,0,False,0
DC56,DC14,DC56->DC14,2023-01-01,0,False,0
DC56,DC3,DC56->DC3,2023-01-01,0,False,0
DC56,DC35,DC56->DC35,2023-01-01,1,False,1
DC56,DC4,DC56->DC4,2023-01-01,0,False,0
DC56,DC40,DC56->DC40,2023-01-01,0,False,0
DC56,DC5,DC56->DC5,2023-01-01,1,False,1
DC56,DC61,DC56->DC61,2023-01-01,0,False,0
DC56,DC62,DC56->DC62,2023-01-01,0,False,0
DC56,DC70,DC56->DC70,2023-01-01,61,False,66
DC56,DC8,DC56->DC8,2023-01-01,0,False,0
DC56,DC9,DC56->DC9,2023-01-01,0,False,0
DC57,DC10,DC57->DC10,2023-01-01,0,False,0
DC57,DC14,DC57->DC14,2023-01-01,0,False,0
DC57,DC32,DC57->DC32,2023-01-01,0,False,0
DC57,DC35,DC57->DC35,2023-01-01,0,False,0
DC57,DC4,DC57->DC4,2023-01-01,0,False,0
DC57,DC40,DC57->DC40,2023-01-01,0,False,0
DC57,DC5,DC57->DC5,2023-01-01,0,False,0
DC57,DC62,DC57->DC62,2023-01-01,0,False,0
DC57,DC70,DC57->DC70,2023-01-01,0,False,0
DC57,DC8,DC57->DC8,2023-01-01,0,False,0
DC58,DC10,DC58->DC10,2023-01-01,0,False,0
DC58,DC12,DC58->DC12,2023-01-01,0,False,0
DC58,DC14,DC58->DC14,2023-01-01,0,False,0
DC58,DC29,DC58->DC29,2023-01-01,0,False,0
DC58,DC3,DC58->DC3,2023-01-01,0,False,0
DC58,DC34,DC58->DC34,2023-01-01,0,False,0
DC58,DC35,DC58->DC35,2023-01-01,0,False,0
DC58,DC4,DC58->DC4,2023-01-01,0,False,0
DC58,DC40,DC58->DC40,2023-01-01,0,False,0
DC58,DC5,DC58->DC5,2023-01-01,0,False,0
DC58,DC70,DC58->DC70,2023-01-01,0,False,0
DC58,DC8,DC58->DC8,2023-01-01,0,True,0
DC58,DC81,DC58->DC81,2023-01-01,0,False,0
DC58,DC9,DC58->DC9,2023-01-01,17227,True,18595
DC59,DC10,DC59->DC10,2023-01-01,579,False,625
DC59,DC14,DC59->DC14,2023-01-01,624,False,674
DC59,DC3,DC59->DC3,2023-01-01,0,False,0
DC59,DC35,DC59->DC35,2023-01-01,281,False,303
DC59,DC4,DC59->DC4,2023-01-01,1902,False,2053
DC59,DC40,DC59->DC40,2023-01-01,0,False,0
DC59,DC5,DC59->DC5,2023-01-01,275,False,297
DC59,DC62,DC59->DC62,2023-01-01,475,False,513
DC59,DC64,DC59->DC64,2023-01-01,0,False,0
DC59,DC65,DC59->DC65,2023-01-01,0,False,0
DC59,DC70,DC59->DC70,2023-01-01,451,False,487
DC59,DC8,DC59->DC8,2023-01-01,6,False,7
DC6,DC10,DC6->DC10,2023-01-01,0,False,0
DC6,DC14,DC6->DC14,2023-01-01,0,False,0
DC6,DC23,DC6->DC23,2023-01-01,0,False,0
DC6,DC4,DC6->DC4,2023-01-01,0,False,0
DC6,DC62,DC6->DC62,2023-01-01,0,False,0
DC6,DC70,DC6->DC70,2023-01-01,0,False,0
DC60,DC10,DC60->DC10,2023-01-01,1670,False,1803
DC60,DC14,DC60->DC14,2023-01-01,1657,False,1789
DC60,DC3,DC60->DC3,2023-01-01,0,False,0
DC60,DC34,DC60->DC34,2023-01-01,0,False,0
DC60,DC35,DC60->DC35,2023-01-01,197,False,213
DC60,DC4,DC60->DC4,2023-01-01,18,False,19
DC60,DC40,DC60->DC40,2023-01-01,0,False,0
DC60,DC5,DC60->DC5,2023-01-01,1476,False,1593
DC60,DC62,DC60->DC62,2023-01-01,1908,False,2060
DC60,DC64,DC60->DC64,2023-01-01,0,False,0
DC60,DC70,DC60->DC70,2023-01-01,300,False,324
DC60,DC8,DC60->DC8,2023-01-01,5846,False,6310
DC61,DC10,DC61->DC10,2023-01-01,0,False,0
DC61,DC14,DC61->DC14,2023-01-01,0,False,0
DC61,DC3,DC61->DC3,2023-01-01,0,False,0
DC61,DC4,DC61->DC4,2023-01-01,0,False,0
DC61,DC5,DC61->DC5,2023-01-01,0,False,0
DC62,DC10,DC62->DC10,2023-01-01,6783,False,7322
DC62,DC14,DC62->DC14,2023-01-01,7599,False,8202
DC62,DC15,DC62->DC15,2023-01-01,0,False,0
DC62,DC17,DC62->DC17,2023-01-01,0,False,0
DC62,DC20,DC62->DC20,2023-01-01,0,False,0
DC62,DC21,DC62->DC21,2023-01-01,0,False,0
DC62,DC22,DC62->DC22,2023-01-01,0,False,0
DC62,DC23,DC62->DC23,2023-01-01,0,False,0
DC62,DC3,DC62->DC3,2023-01-01,1,False,1
DC62,DC30,DC62->DC30,2023-01-01,0,False,0
DC62,DC32,DC62->DC32,2023-01-01,0,False,0
DC62,DC33,DC62->DC33,2023-01-01,0,False,0
DC62,DC34,DC62->DC34,2023-01-01,0,False,0
DC62,DC35,DC62->DC35,2023-01-01,26,False,28
DC62,DC38,DC62->DC38,2023-01-01,0,False,0
DC62,DC4,DC62->DC4,2023-01-01,183,False,197
DC62,DC40,DC62->DC40,2023-01-01,0,False,0
DC62,DC5,DC62->DC5,2023-01-01,3083,False,3328
DC62,DC50,DC62->DC50,2023-01-01,0,False,0
DC62,DC64,DC62->DC64,2023-01-01,0,False,0
DC62,DC65,DC62->DC65,2023-01-01,0,False,0
DC62,DC70,DC62->DC70,2023-01-01,17,False,18
DC62,DC73,DC62->DC73,2023-01-01,0,False,0
DC62,DC76,DC62->DC76,2023-01-01,0,False,0
DC62,DC8,DC62->DC8,2023-01-01,22700,False,24502
DC62,DC9,DC62->DC9,2023-01-01,0,False,0
DC63,DC10,DC63->DC10,2023-01-01,0,False,0
DC63,DC14,DC63->DC14,2023-01-01,0,False,0
DC63,DC8,DC63->DC8,2023-01-01,0,False,0
DC64,DC10,DC64->DC10,2023-01-01,0,False,0
DC64,DC14,DC64->DC14,2023-01-01,0,False,0
DC64,DC30,DC64->DC30,2023-01-01,0,False,0
DC64,DC4,DC64->DC4,2023-01-01,0,False,0
DC64,DC5,DC64->DC5,2023-01-01,0,False,0
DC64,DC62,DC64->DC62,2023-01-01,0,False,0
DC64,DC8,DC64->DC8,2023-01-01,0,False,0
DC65,DC10,DC65->DC10,2023-01-01,0,False,0
DC65,DC14,DC65->DC14,2023-01-01,0,False,0
DC65,DC4,DC65->DC4,2023-01-01,0,False,0
DC65,DC43,DC65->DC43,2023-01-01,0,False,0
DC65,DC5,DC65->DC5,2023-01-01,0,False,0
DC65,DC62,DC65->DC62,2023-01-01,0,False,0
DC65,DC8,DC65->DC8,2023-01-01,0,False,0
DC66,DC10,DC66->DC10,2023-01-01,0,False,0
DC66,DC14,DC66->DC14,2023-01-01,0,False,0
DC66,DC3,DC66->DC3,2023-01-01,0,False,0
DC66,DC4,DC66->DC4,2023-01-01,0,False,0
DC66,DC5,DC66->DC5,2023-01-01,0,False,0
DC66,DC8,DC66->DC8,2023-01-01,0,False,0
DC66,DC9,DC66->DC9,2023-01-01,0,False,0
DC67,DC10,DC67->DC10,2023-01-01,0,False,0
DC67,DC12,DC67->DC12,2023-01-01,0,False,0
DC67,DC14,DC67->DC14,2023-01-01,0,False,0
DC67,DC3,DC67->DC3,2023-01-01,0,False,0
DC67,DC32,DC67->DC32,2023-01-01,0,False,0
DC67,DC34,DC67->DC34,2023-01-01,0,False,0
DC67,DC35,DC67->DC35,2023-01-01,0,False,0
DC67,DC40,DC67->DC40,2023-01-01,0,False,0
DC67,DC5,DC67->DC5,2023-01-01,0,False,0
DC67,DC9,DC67->DC9,2023-01-01,0,False,0
DC68,DC10,DC68->DC10,2023-01-01,188,False,203
DC68,DC14,DC68->DC14,2023-01-01,160,False,173
DC68,DC3,DC68->DC3,2023-01-01,0,False,0
DC68,DC35,DC68->DC35,2023-01-01,0,False,0
DC68,DC4,DC68->DC4,2023-01-01,6,False,6
DC68,DC40,DC68->DC40,2023-01-01,0,False,0
DC68,DC5,DC68->DC5,2023-01-01,89,False,96
DC68,DC62,DC68->DC62,2023-01-01,186,False,201
DC68,DC64,DC68->DC64,2023-01-01,0,False,0
DC68,DC65,DC68->DC65,2023-01-01,0,False,0
DC68,DC70,DC68->DC70,2023-01-01,0,False,0
DC68,DC8,DC68->DC8,2023-01-01,888,False,958
DC69,DC10,DC69->DC10,2023-01-01,1917,False,2069
DC69,DC14,DC69->DC14,2023-01-01,1419,False,1532
DC69,DC3,DC69->DC3,2023-01-01,0,False,0
DC69,DC4,DC69->DC4,2023-01-01,5,False,5
DC69,DC5,DC69->DC5,2023-01-01,304,False,328
DC69,DC62,DC69->DC62,2023-01-01,1421,False,1534
DC69,DC8,DC69->DC8,2023-01-01,2560,False,2763
DC7,DC10,DC7->DC10,2023-01-01,458,False,494
DC7,DC12,DC7->DC12,2023-01-01,0,False,0
DC7,DC14,DC7->DC14,2023-01-01,708,False,764
DC7,DC3,DC7->DC3,2023-01-01,0,False,0
DC7,DC34,DC7->DC34,2023-01-01,0,False,0
DC7,DC35,DC7->DC35,2023-01-01,0,False,0
DC7,DC4,DC7->DC4,2023-01-01,0,False,0
DC7,DC40,DC7->DC40,2023-01-01,0,False,0
DC7,DC5,DC7->DC5,2023-01-01,58,False,63
DC7,DC62,DC7->DC62,2023-01-01,606,False,654
DC7,DC65,DC7->DC65,2023-01-01,0,False,0
DC7,DC70,DC7->DC70,2023-01-01,0,False,0
DC7,DC8,DC7->DC8,2023-01-01,842,False,909
DC7,DC9,DC7->DC9,2023-01-01,4648,True,5017
DC70,DC10,DC70->DC10,2023-01-01,0,False,0
DC70,DC14,DC70->DC14,2023-01-01,1,False,1
DC70,DC3,DC70->DC3,2023-01-01,0,False,0
DC70,DC32,DC70->DC32,2023-01-01,0,False,0
DC70,DC34,DC70->DC34,2023-01-01,0,False,0
DC70,DC35,DC70->DC35,2023-01-01,19,False,20
DC70,DC38,DC70->DC38,2023-01-01,0,False,0
DC70,DC4,DC70->DC4,2023-01-01,0,False,0
DC70,DC40,DC70->DC40,2023-01-01,0,False,0
DC70,DC5,DC70->DC5,2023-01-01,0,False,0
DC70,DC62,DC70->DC62,2023-01-01,0,False,0
DC70,DC8,DC70->DC8,2023-01-01,0,False,0
DC71,DC10,DC71->DC10,2023-01-01,71,False,77
