survey_date,method,distance_m,bed_elevation_m
2016-06-08,linear,3345.0,44.9715
2016-06-08,linear,3350.0,44.98
2016-06-08,linear,3355.0,44.988499999999995
2016-06-08,linear,3360.0,44.997
2016-06-08,linear,3365.0,45.0055
2016-06-08,linear,3370.0,45.013999999999996
2016-06-08,linear,3375.0,45.022499999999994
2016-06-08,linear,3380.0,45.031
2016-06-08,linear,3385.0,45.0395
2016-06-08,linear,3390.0,45.047999999999995
2016-06-08,linear,3395.0,45.0565
2016-06-08,linear,3400.0,45.065
2016-06-08,linear,3405.0,45.065999999999995
2016-06-08,linear,3410.0,45.067
2016-06-08,linear,3415.0,45.068
2016-06-08,linear,3420.0,45.068999999999996
2016-06-08,linear,3425.0,45.07
2016-06-08,linear,3430.0,45.071
2016-06-08,linear,3435.0,45.071999999999996
2016-06-08,linear,3440.0,45.073
2016-06-08,linear,3445.0,45.074
2016-06-08,linear,3450.0,45.075
2016-06-08,linear,3455.0,45.076
2016-06-08,linear,3460.0,45.077
2016-06-08,linear,3465.0,45.078
2016-06-08,linear,3470.0,45.079
2016-06-08,linear,3475.0,45.08
2016-06-08,linear,3480.0,45.081
2016-06-08,linear,3485.0,45.082
2016-06-08,linear,3490.0,45.083
2016-06-08,linear,3495.0,45.084
2016-06-08,linear,3500.0,45.085
2016-06-08,linear,3505.0,45.10642857142857
2016-06-08,linear,3510.0,45.127857142857145
2016-06-08,linear,3515.0,45.14928571428572
2016-06-08,linear,3520.0,45.17071428571429
2016-06-08,linear,3525.0,45.192142857142855
2016-06-08,linear,3530.0,45.21357142857143
2016-06-08,linear,3535.0,45.235
2016-06-08,linear,3540.0,45.25642857142857
2016-06-08,linear,3545.0,45.277857142857144
2016-06-08,linear,3550.0,45.299285714285716
2016-06-08,linear,3555.0,45.32071428571429
2016-06-08,linear,3560.0,45.34214285714286
2016-06-08,linear,3565.0,45.36357142857143
2016-06-08,linear,3570.0,45.385
2016-06-08,linear,3575.0,45.40642857142857
2016-06-08,linear,3580.0,45.42785714285714
2016-06-08,linear,3585.0,45.449285714285715
2016-06-08,linear,3590.0,45.47071428571429
2016-06-08,linear,3595.0,44.68833333333333
2016-06-08,linear,3600.0,45.155
2016-06-08,linear,3605.0,45.1515
2016-06-08,linear,3610.0,45.148
2016-06-08,linear,3615.0,45.1445
2016-06-08,linear,3620.0,45.141
2016-06-08,linear,3625.0,45.1375
2016-06-08,linear,3630.0,45.134
2016-06-08,linear,3635.0,45.1305
2016-06-08,linear,3640.0,45.127
2016-06-08,linear,3645.0,45.1235
2016-06-08,linear,3650.0,45.120000000000005
2016-06-08,linear,3655.0,45.1165
2016-06-08,linear,3660.0,45.113
2016-06-08,linear,3665.0,45.109500000000004
2016-06-08,linear,3670.0,45.106
2016-06-08,linear,3675.0,45.1025
2016-06-08,linear,3680.0,45.099000000000004
2016-06-08,linear,3685.0,45.0955
2016-06-08,linear,3690.0,45.092
2016-06-08,linear,3695.0,45.0885
2016-06-08,linear,3700.0,45.085
2016-06-08,linear,3705.0,45.089
2016-06-08,linear,3710.0,45.093
2016-06-08,linear,3715.0,45.097
2016-06-08,linear,3720.0,45.101
2016-06-08,linear,3725.0,45.105000000000004
2016-06-08,linear,3730.0,45.109
2016-06-08,linear,3735.0,45.113
2016-06-08,linear,3740.0,45.117
2016-06-08,linear,3745.0,45.121
2016-06-08,linear,3750.0,45.125
2016-06-08,linear,3755.0,45.129
2016-06-08,linear,3760.0,45.133
2016-06-08,linear,3765.0,45.137
2016-06-08,linear,3770.0,45.141
2016-06-08,linear,3775.0,45.144999999999996
2016-06-08,linear,3780.0,45.149
2016-06-08,linear,3785.0,45.153
2016-06-08,linear,3790.0,45.157
2016-06-08,linear,3795.0,45.161
2016-06-08,linear,3800.0,45.165
2016-06-08,linear,3805.0,45.166
2016-06-08,linear,3810.0,45.167
2016-06-08,linear,3815.0,45.168
2016-06-08,linear,3820.0,45.169
2016-06-08,linear,3825.0,45.17
2016-06-08,linear,3830.0,45.171
2016-06-08,linear,3835.0,45.172
2016-06-08,linear,3840.0,45.172999999999995
2016-06-08,linear,3845.0,45.174
2016-06-08,linear,3850.0,45.175
2016-06-08,linear,3855.0,45.175999999999995
2016-06-08,linear,3860.0,45.177
2016-06-08,linear,3865.0,45.178
2016-06-08,linear,3870.0,45.178999999999995
2016-06-08,linear,3875.0,45.17999999999999
2016-06-08,linear,3880.0,45.181
2016-06-08,linear,3885.0,45.181999999999995
2016-06-08,linear,3890.0,45.18299999999999
2016-06-08,linear,3895.0,45.184
2016-06-08,linear,3900.0,45.184999999999995
2016-06-08,linear,3905.0,45.19649999999999
2016-06-08,linear,3910.0,45.208
2016-06-08,linear,3915.0,45.2195
2016-06-08,linear,3920.0,45.230999999999995
2016-06-08,linear,3925.0,45.24249999999999
2016-06-08,linear,3930.0,45.254
2016-06-08,linear,3935.0,45.265499999999996
2016-06-08,linear,3940.0,45.276999999999994
2016-06-08,linear,3945.0,45.2885
2016-06-08,linear,3950.0,45.3
2016-06-08,linear,3955.0,45.311499999999995
2016-06-08,linear,3960.0,45.323
2016-06-08,linear,3965.0,45.3345
2016-06-08,linear,3970.0,45.346
2016-06-08,linear,3975.0,45.3575
2016-06-08,linear,3980.0,45.369
2016-06-08,linear,3985.0,45.3805
2016-06-08,linear,3990.0,45.391999999999996
2016-06-08,linear,3995.0,45.4035
2016-06-08,linear,4000.0,45.415
2016-06-08,linear,4005.0,45.418
2016-06-08,linear,4010.0,45.421
2016-06-08,linear,4015.0,45.424
2016-06-08,linear,4020.0,45.427
2016-06-08,linear,4025.0,45.43
2016-06-08,linear,4030.0,45.433
2016-06-08,linear,4035.0,45.436
2016-06-08,linear,4040.0,45.439
2016-06-08,linear,4045.0,45.442
2016-06-08,linear,4050.0,45.445
2016-06-08,linear,4055.0,45.448
2016-06-08,linear,4060.0,45.451
2016-06-08,linear,4065.0,45.454
2016-06-08,linear,4070.0,45.457
2016-06-08,linear,4075.0,45.46
2016-06-08,linear,4080.0,45.463
2016-06-08,linear,4085.0,45.466
2016-06-08,linear,4090.0,45.469
2016-06-08,linear,4095.0,45.472
2016-06-08,linear,4100.0,45.475
2016-06-08,linear,4105.0,45.4705
2016-06-08,linear,4110.0,45.466
2016-06-08,linear,4115.0,45.4615
2016-06-08,linear,4120.0,45.457
2016-06-08,linear,4125.0,45.4525
2016-06-08,linear,4130.0,45.448
2016-06-08,linear,4135.0,45.4435
2016-06-08,linear,4140.0,45.439
2016-06-08,linear,4145.0,45.4345
2016-06-08,linear,4150.0,45.43
2016-06-08,linear,4155.0,45.4255
2016-06-08,linear,4160.0,45.421
2016-06-08,linear,4165.0,45.4165
2016-06-08,linear,4170.0,45.412
2016-06-08,linear,4175.0,45.4075
2016-06-08,linear,4180.0,45.403
2016-06-08,linear,4185.0,45.3985
2016-06-08,linear,4190.0,45.394
2016-06-08,linear,4195.0,45.3895
2016-06-08,linear,4200.0,45.385
2016-06-08,linear,4205.0,45.31441176470588
2016-06-08,linear,4210.0,45.24382352941176
2016-06-08,linear,4215.0,45.173235294117646
2016-06-08,linear,4220.0,45.47875
2016-06-08,linear,4225.0,46.035
2016-06-08,linear,4230.0,44.7475
2016-06-08,linear,4235.0,44.505
2016-06-08,linear,4240.0,45.83
2016-06-08,linear,4245.0,45.79722222222222
2016-06-08,linear,4250.0,45.425
2016-06-08,linear,4255.0,45.427
2016-06-08,linear,4260.0,45.428999999999995
2016-06-08,linear,4265.0,45.431
2016-06-08,linear,4270.0,45.433
2016-06-08,linear,4275.0,45.435
2016-06-08,linear,4280.0,45.437
2016-06-08,linear,4285.0,45.439
2016-06-08,linear,4290.0,45.441
2016-06-08,linear,4295.0,45.443
2016-06-08,linear,4300.0,45.445
2016-06-08,linear,4305.0,45.431
2016-06-08,linear,4310.0,45.417
2016-06-08,linear,4315.0,45.403
2016-06-08,linear,4320.0,45.389
2016-06-08,linear,4325.0,45.375
2016-06-08,linear,4330.0,45.361
2016-06-08,linear,4335.0,45.347
2016-06-08,linear,4340.0,45.333
2016-06-08,linear,4345.0,45.319
2016-06-08,linear,4350.0,45.305
2016-06-08,linear,4355.0,45.291
2016-06-08,linear,4360.0,45.277
2016-06-08,linear,4365.0,45.263
2016-06-08,linear,4370.0,45.249
2016-06-08,linear,4375.0,45.235
2016-06-08,linear,4380.0,45.221
2016-06-08,linear,4385.0,45.207
2016-06-08,linear,4390.0,45.193
2016-06-08,linear,4395.0,45.179
2016-06-08,linear,4400.0,45.165
2016-06-08,linear,4405.0,45.152
2016-06-08,linear,4410.0,45.138999999999996
2016-06-08,linear,4415.0,45.126
2016-06-08,linear,4420.0,45.113
2016-06-08,linear,4425.0,45.1
2016-06-08,linear,4430.0,45.087
2016-06-08,linear,4435.0,45.074
2016-06-08,linear,4440.0,45.061
2016-06-08,linear,4445.0,45.048
2016-06-08,linear,4450.0,45.035
2016-06-08,linear,4455.0,45.022
2016-06-08,linear,4460.0,45.009
2016-06-08,linear,4465.0,44.996
2016-06-08,linear,4470.0,44.983000000000004
2016-06-08,linear,4475.0,44.97
2016-06-08,linear,4480.0,44.957
2016-06-08,linear,4485.0,44.944
2016-06-08,linear,4490.0,44.931000000000004
2016-06-08,linear,4495.0,44.918
2016-06-08,linear,4500.0,44.905
2016-06-08,linear,4505.0,44.9125
2016-06-08,linear,4510.0,44.92
2016-06-08,linear,4515.0,44.9275
2016-06-08,linear,4520.0,44.935
2016-06-08,linear,4525.0,44.9425
2016-06-08,linear,4530.0,44.95
2016-06-08,linear,4535.0,44.9575
2016-06-08,linear,4540.0,44.965
2016-06-08,linear,4545.0,44.972500000000004
2016-06-08,linear,4550.0,44.980000000000004
2016-06-08,linear,4555.0,44.9875
2016-06-08,linear,4560.0,44.995
2016-06-08,linear,4565.0,45.0025
2016-06-08,linear,4570.0,45.01
2016-06-08,linear,4575.0,45.0175
2016-06-08,linear,4580.0,45.025
2016-06-08,pchip,0.0,47.754999999999995
2016-06-08,pchip,5.0,49.425650659137716
2016-06-08,pchip,10.0,50.57050016169938
2016-06-08,pchip,15.0,50.90933629587156
2016-06-08,pchip,20.0,50.92357798165137
2016-06-08,pchip,25.0,50.58419249999999
2016-06-08,pchip,30.0,48.95028
2016-06-08,pchip,35.0,46.89561749999999
2016-06-08,pchip,40.0,45.47208
2016-06-08,pchip,45.0,45.31512572086197
2016-06-08,pchip,50.0,45.31591894070514
2016-06-08,pchip,55.0,45.31749239719074
2016-06-08,pchip,60.0,45.3199045098968
2016-06-08,pchip,65.0,45.323213698401325
2016-06-08,pchip,70.0,45.32747838228232
2016-06-08,pchip,75.0,45.332756981117804
2016-06-08,pchip,80.0,45.33910791448579
2016-06-08,pchip,85.0,45.356675221964416
2016-06-08,pchip,90.0,45.663827499472156
2016-06-08,pchip,95.0,46.21907508628465
2016-06-08,pchip,100.0,46.79532938671372
2016-06-08,pchip,105.0,47.1655018050712
2016-06-08,pchip,110.0,47.198522034236966
2016-06-08,pchip,115.0,47.15838432287352
2016-06-08,pchip,120.0,47.080452756725954
2016-06-08,pchip,125.0,46.96343793857956
2016-06-08,pchip,130.0,46.806050471219585
2016-06-08,pchip,135.0,46.6070009574313
2016-06-08,pchip,140.0,46.364999999999995
2016-06-08,pchip,145.0,45.25410539171226
2016-06-08,pchip,150.0,44.265
2016-06-08,pchip,155.0,44.24684812956337
2016-06-08,pchip,160.0,44.23262933294723
2016-06-08,pchip,165.0,44.221714696671974
2016-06-08,pchip,170.0,44.21347530725794
2016-06-08,pchip,175.0,44.20728225122551
2016-06-08,pchip,180.0,44.20250661509504
2016-06-08,pchip,185.0,44.19851948538689
2016-06-08,pchip,190.0,44.194691948621426
2016-06-08,pchip,195.0,44.190395091319
2016-06-08,pchip,200.0,44.184999999999995
2016-06-08,pchip,205.0,44.17861538461538
2016-06-08,pchip,210.0,44.17192307692307
2016-06-08,pchip,215.0,44.16515384615384
2016-06-08,pchip,220.0,44.158538461538456
2016-06-08,pchip,225.0,44.15230769230769
2016-06-08,pchip,230.0,44.146692307692305
2016-06-08,pchip,235.0,44.14192307692307
2016-06-08,pchip,240.0,44.138230769230766
2016-06-08,pchip,245.0,44.135846153846146
2016-06-08,pchip,250.0,44.135
2016-06-08,pchip,255.0,44.86832386551352
2016-06-08,pchip,260.0,44.91744117277724
2016-06-08,pchip,265.0,44.95496817430409
2016-06-08,pchip,270.0,44.98283191028027
2016-06-08,pchip,275.0,45.002959420891955
2016-06-08,pchip,280.0,45.01727774632537
2016-06-08,pchip,285.0,45.02771392676668
2016-06-08,pchip,290.0,45.03619500240209
2016-06-08,pchip,295.0,45.044648013417806
2016-06-08,pchip,300.0,45.055
2016-06-08,pchip,305.0,45.06686679853749
2016-06-08,pchip,310.0,45.078548990172564
2016-06-08,pchip,315.0,45.09000073222162
2016-06-08,pchip,320.0,45.10117618200108
2016-06-08,pchip,325.0,45.11202949682736
2016-06-08,pchip,330.0,45.12251483401687
2016-06-08,pchip,335.0,45.132586350886015
2016-06-08,pchip,340.0,45.14219820475122
2016-06-08,pchip,345.0,45.15130455292889
2016-06-08,pchip,350.0,45.15985955273543
2016-06-08,pchip,355.0,45.167817361487266
2016-06-08,pchip,360.0,45.175132136500814
2016-06-08,pchip,365.0,45.18175803509247
2016-06-08,pchip,370.0,45.187649214578656
2016-06-08,pchip,375.0,45.19275983227579
2016-06-08,pchip,380.0,45.19704404550027
2016-06-08,pchip,385.0,45.20045601156852
2016-06-08,pchip,390.0,45.202949887796954
2016-06-08,pchip,395.0,45.20447983150197
2016-06-08,pchip,400.0,45.205
2016-06-08,pchip,405.0,45.205
2016-06-08,pchip,410.0,45.205
2016-06-08,pchip,415.0,45.205
2016-06-08,pchip,420.0,45.205
2016-06-08,pchip,425.0,45.205
2016-06-08,pchip,430.0,45.205
2016-06-08,pchip,435.0,45.205
2016-06-08,pchip,440.0,45.205
2016-06-08,pchip,445.0,45.205
2016-06-08,pchip,450.0,45.205
2016-06-08,pchip,455.0,45.205
2016-06-08,pchip,460.0,45.205
2016-06-08,pchip,465.0,45.205
2016-06-08,pchip,470.0,45.205
2016-06-08,pchip,475.0,45.205
2016-06-08,pchip,480.0,45.205
2016-06-08,pchip,485.0,45.205
2016-06-08,pchip,490.0,45.205
2016-06-08,pchip,495.0,45.205
2016-06-08,pchip,500.0,45.205
2016-06-08,pchip,505.0,45.2055075
2016-06-08,pchip,510.0,45.206959999999995
2016-06-08,pchip,515.0,45.2092525
2016-06-08,pchip,520.0,45.21228
2016-06-08,pchip,525.0,45.2159375
2016-06-08,pchip,530.0,45.22012
2016-06-08,pchip,535.0,45.2247225
2016-06-08,pchip,540.0,45.229639999999996
2016-06-08,pchip,545.0,45.2347675
2016-06-08,pchip,550.0,45.24
2016-06-08,pchip,555.0,45.2452325
2016-06-08,pchip,560.0,45.25036
2016-06-08,pchip,565.0,45.255277500000005
2016-06-08,pchip,570.0,45.259879999999995
2016-06-08,pchip,575.0,45.264062499999994
2016-06-08,pchip,580.0,45.26772
2016-06-08,pchip,585.0,45.2707475
2016-06-08,pchip,590.0,45.273039999999995
2016-06-08,pchip,595.0,45.2744925
2016-06-08,pchip,600.0,45.275
2016-06-08,pchip,605.0,45.274492499999994
2016-06-08,pchip,610.0,45.27304
2016-06-08,pchip,615.0,45.2707475
2016-06-08,pchip,620.0,45.26772
2016-06-08,pchip,625.0,45.264062499999994
2016-06-08,pchip,630.0,45.259879999999995
2016-06-08,pchip,635.0,45.2552775
2016-06-08,pchip,640.0,45.25036
2016-06-08,pchip,645.0,45.2452325
2016-06-08,pchip,650.0,45.239999999999995
2016-06-08,pchip,655.0,45.2347675
2016-06-08,pchip,660.0,45.229639999999996
2016-06-08,pchip,665.0,45.22472249999999
2016-06-08,pchip,670.0,45.22012
2016-06-08,pchip,675.0,45.2159375
2016-06-08,pchip,680.0,45.21228
2016-06-08,pchip,685.0,45.2092525
2016-06-08,pchip,690.0,45.20696
2016-06-08,pchip,695.0,45.205507499999996
2016-06-08,pchip,700.0,45.205
2016-06-08,pchip,705.0,45.22186098640045
2016-06-08,pchip,710.0,45.26465629363852
2016-06-08,pchip,715.0,45.321704443769235
2016-06-08,pchip,720.0,45.381323958847666
2016-06-08,pchip,725.0,45.43183336092887
2016-06-08,pchip,730.0,45.46155117206787
2016-06-08,pchip,735.0,45.465877375533
2016-06-08,pchip,740.0,45.46723061520639
2016-06-08,pchip,745.0,45.468454344874694
2016-06-08,pchip,750.0,45.46955641772669
2016-06-08,pchip,755.0,45.470544686951136
2016-06-08,pchip,760.0,45.471427005736814
2016-06-08,pchip,765.0,45.47221122727249
2016-06-08,pchip,770.0,45.47290520474692
2016-06-08,pchip,775.0,45.47351679134889
2016-06-08,pchip,780.0,45.47405384026717
2016-06-08,pchip,785.0,45.47452420469053
2016-06-08,pchip,790.0,45.47493573780773
2016-06-08,pchip,795.0,45.47529629280755
2016-06-08,pchip,800.0,45.475613722878755
2016-06-08,pchip,805.0,45.475895881210114
2016-06-08,pchip,810.0,45.4761506209904
2016-06-08,pchip,815.0,45.47638579540839
2016-06-08,pchip,820.0,45.47660925765284
2016-06-08,pchip,825.0,45.47682886091253
2016-06-08,pchip,830.0,45.47705245837622
2016-06-08,pchip,835.0,45.47728790323271
2016-06-08,pchip,840.0,45.477543048670725
2016-06-08,pchip,845.0,45.47782574787906
2016-06-08,pchip,850.0,45.478143854046486
2016-06-08,pchip,855.0,45.47850522036177
2016-06-08,pchip,860.0,45.47891770001368
2016-06-08,pchip,865.0,45.47938914619099
2016-06-08,pchip,870.0,45.479927412082475
2016-06-08,pchip,875.0,45.48054035087689
2016-06-08,pchip,880.0,45.481235815763014
2016-06-08,pchip,885.0,45.48202165992962
2016-06-08,pchip,890.0,45.48290573656547
2016-06-08,pchip,895.0,45.48389589885934
2016-06-08,pchip,900.0,45.485
2016-06-08,pchip,905.0,45.486920228685015
2016-06-08,pchip,910.0,45.4902451750357
2016-06-08,pchip,915.0,45.49481229437647
2016-06-08,pchip,920.0,45.50045904203172
2016-06-08,pchip,925.0,45.507022873325866
2016-06-08,pchip,930.0,45.5143412435833
2016-06-08,pchip,935.0,45.52225160812845
2016-06-08,pchip,940.0,45.53059142228569
2016-06-08,pchip,945.0,45.539198141379444
2016-06-08,pchip,950.0,45.54790922073411
2016-06-08,pchip,955.0,45.55656211567408
2016-06-08,pchip,960.0,45.564994281523795
2016-06-08,pchip,965.0,45.57304317360762
2016-06-08,pchip,970.0,45.58054624724999
2016-06-08,pchip,975.0,45.58734095777529
2016-06-08,pchip,980.0,45.59326476050793
2016-06-08,pchip,985.0,45.59815511077232
2016-06-08,pchip,990.0,45.60184946389285
2016-06-08,pchip,995.0,45.60418527519394
2016-06-08,pchip,1000.0,45.605
2016-06-08,pchip,1005.0,45.600069999999995
2016-06-08,pchip,1010.0,45.58595999999999
2016-06-08,pchip,1015.0,45.563689999999994
2016-06-08,pchip,1020.0,45.534279999999995
2016-06-08,pchip,1025.0,45.49875
2016-06-08,pchip,1030.0,45.45812
2016-06-08,pchip,1035.0,45.41341
2016-06-08,pchip,1040.0,45.36564
2016-06-08,pchip,1045.0,45.31583
2016-06-08,pchip,1050.0,45.265
2016-06-08,pchip,1055.0,45.214169999999996
2016-06-08,pchip,1060.0,45.164359999999995
2016-06-08,pchip,1065.0,45.116589999999995
2016-06-08,pchip,1070.0,45.07187999999999
2016-06-08,pchip,1075.0,45.03124999999999
2016-06-08,pchip,1080.0,44.99572
2016-06-08,pchip,1085.0,44.96630999999999
2016-06-08,pchip,1090.0,44.944039999999994
2016-06-08,pchip,1095.0,44.92993
2016-06-08,pchip,1100.0,44.925
2016-06-08,pchip,1105.0,44.9279725
2016-06-08,pchip,1110.0,44.93648
2016-06-08,pchip,1115.0,44.9499075
2016-06-08,pchip,1120.0,44.967639999999996
2016-06-08,pchip,1125.0,44.989062499999996
2016-06-08,pchip,1130.0,45.01356
2016-06-08,pchip,1135.0,45.0405175
2016-06-08,pchip,1140.0,45.06932
2016-06-08,pchip,1145.0,45.0993525
2016-06-08,pchip,1150.0,45.13
2016-06-08,pchip,1155.0,45.160647499999996
2016-06-08,pchip,1160.0,45.19068
2016-06-08,pchip,1165.0,45.219482500000005
2016-06-08,pchip,1170.0,45.24644
2016-06-08,pchip,1175.0,45.270937499999995
2016-06-08,pchip,1180.0,45.29236
2016-06-08,pchip,1185.0,45.310092499999996
2016-06-08,pchip,1190.0,45.32352
2016-06-08,pchip,1195.0,45.3320275
2016-06-08,pchip,1200.0,45.335
2016-06-08,pchip,1205.0,45.335
2016-06-08,pchip,1210.0,45.335
2016-06-08,pchip,1215.0,45.335
2016-06-08,pchip,1220.0,45.335
2016-06-08,pchip,1225.0,45.335
2016-06-08,pchip,1230.0,45.335
2016-06-08,pchip,1235.0,45.335
2016-06-08,pchip,1240.0,45.335
2016-06-08,pchip,1245.0,45.335
2016-06-08,pchip,1250.0,45.335
2016-06-08,pchip,1255.0,45.335
2016-06-08,pchip,1260.0,45.335
2016-06-08,pchip,1265.0,45.335
2016-06-08,pchip,1270.0,45.335
2016-06-08,pchip,1275.0,45.335
2016-06-08,pchip,1280.0,45.335
2016-06-08,pchip,1285.0,45.335
2016-06-08,pchip,1290.0,45.335
2016-06-08,pchip,1295.0,45.335
2016-06-08,pchip,1300.0,45.335
2016-06-08,pchip,1305.0,45.33847745325147
2016-06-08,pchip,1310.0,45.34804584946515
2016-06-08,pchip,1315.0,45.362409243329935
2016-06-08,pchip,1320.0,45.3802716895347
2016-06-08,pchip,1325.0,45.40033724276836
2016-06-08,pchip,1330.0,45.42130995771978
2016-06-08,pchip,1335.0,45.44189388907788
2016-06-08,pchip,1340.0,45.460793091531535
2016-06-08,pchip,1345.0,45.47671161976964
2016-06-08,pchip,1350.0,45.4883535284811
2016-06-08,pchip,1355.0,45.49442287235478
2016-06-08,pchip,1360.0,45.4949906993707
2016-06-08,pchip,1365.0,45.494908964014876
2016-06-08,pchip,1370.0,45.49469386135371
2016-06-08,pchip,1375.0,45.49428703628535
2016-06-08,pchip,1380.0,45.49363013370794
2016-06-08,pchip,1385.0,45.492664798519634
2016-06-08,pchip,1390.0,45.49133267561858
2016-06-08,pchip,1395.0,45.48957540990293
2016-06-08,pchip,1400.0,45.48733464627084
2016-06-08,pchip,1405.0,45.48455202962044
2016-06-08,pchip,1410.0,45.481169204849905
2016-06-08,pchip,1415.0,45.477127816857376
2016-06-08,pchip,1420.0,45.472369510540986
2016-06-08,pchip,1425.0,45.46683593079891
2016-06-08,pchip,1430.0,45.46046872252929
2016-06-08,pchip,1435.0,45.45320953063027
2016-06-08,pchip,1440.0,45.445
2016-06-08,pchip,1445.0,44.297069298935014
2016-06-08,pchip,1450.0,44.19318359732608
2016-06-08,pchip,1455.0,44.13733840037927
2016-06-08,pchip,1460.0,44.11647531918381
2016-06-08,pchip,1465.0,44.11632019964472
2016-06-08,pchip,1470.0,44.12422923549339
