scheme,origin,dest,edge,date,base_forecast_volume,added_volume,adjusted_volume,edge_capacity,line_load_rate
min_changed_plus_2,DC27,DC35,DC27->DC35,2023-01-01,12,0,12,1317,0.009111617312072893
min_changed_plus_2,DC27,DC4,DC27->DC4,2023-01-01,49,0,49,237,0.20675105485232068
min_changed_plus_2,DC27,DC40,DC27->DC40,2023-01-01,0,0,0,657,0.0
min_changed_plus_2,DC27,DC62,DC27->DC62,2023-01-01,4318,0,4318,22037,0.19594318645913691
min_changed_plus_2,DC27,DC64,DC27->DC64,2023-01-01,0,0,0,10905,0.0
min_changed_plus_2,DC27,DC65,DC27->DC65,2023-01-01,0,0,0,16032,0.0
min_changed_plus_2,DC27,DC70,DC27->DC70,2023-01-01,5,0,5,2043,0.0024473813020068525
min_changed_plus_2,DC27,DC8,DC27->DC8,2023-01-01,19476,1754,21230,57062,0.3720514528057201
min_changed_plus_2,DC27,DC9,DC27->DC9,2023-01-01,0,0,0,3,0.0
min_changed_plus_2,DC28,DC10,DC28->DC10,2023-01-01,4603,0,4603,60448,0.07614809422975119
min_changed_plus_2,DC28,DC12,DC28->DC12,2023-01-01,0,0,0,1018,0.0
min_changed_plus_2,DC28,DC14,DC28->DC14,2023-01-01,3374,0,3374,15076,0.2237994162907933
min_changed_plus_2,DC28,DC20,DC28->DC20,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC28,DC23,DC28->DC23,2023-01-01,0,0,0,5,0.0
min_changed_plus_2,DC28,DC3,DC28->DC3,2023-01-01,3281,1937,5218,7645,0.6825376062786135
min_changed_plus_2,DC28,DC32,DC28->DC32,2023-01-01,0,0,0,119,0.0
min_changed_plus_2,DC28,DC34,DC28->DC34,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC28,DC35,DC28->DC35,2023-01-01,26,0,26,1836,0.014161220043572984
min_changed_plus_2,DC28,DC4,DC28->DC4,2023-01-01,12934,0,12934,59369,0.21785780457814685
min_changed_plus_2,DC28,DC40,DC28->DC40,2023-01-01,0,0,0,1251,0.0
min_changed_plus_2,DC28,DC62,DC28->DC62,2023-01-01,3199,0,3199,16141,0.19819094232079798
min_changed_plus_2,DC28,DC64,DC28->DC64,2023-01-01,0,0,0,7946,0.0
min_changed_plus_2,DC28,DC65,DC28->DC65,2023-01-01,0,0,0,5355,0.0
min_changed_plus_2,DC28,DC70,DC28->DC70,2023-01-01,14,0,14,3735,0.003748326639892905
min_changed_plus_2,DC28,DC8,DC28->DC8,2023-01-01,74,0,74,24604,0.003007641033978215
min_changed_plus_2,DC28,DC81,DC28->DC81,2023-01-01,0,0,0,89,0.0
min_changed_plus_2,DC28,DC9,DC28->DC9,2023-01-01,0,0,0,223,0.0
min_changed_plus_2,DC29,DC36,DC29->DC36,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC29,DC9,DC29->DC9,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC3,DC10,DC3->DC10,2023-01-01,0,0,0,2011,0.0
min_changed_plus_2,DC3,DC12,DC3->DC12,2023-01-01,0,0,0,469,0.0
min_changed_plus_2,DC3,DC14,DC3->DC14,2023-01-01,0,0,0,242,0.0
min_changed_plus_2,DC3,DC19,DC3->DC19,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC3,DC21,DC3->DC21,2023-01-01,0,0,0,21,0.0
min_changed_plus_2,DC3,DC22,DC3->DC22,2023-01-01,0,0,0,32,0.0
min_changed_plus_2,DC3,DC23,DC3->DC23,2023-01-01,0,0,0,24,0.0
min_changed_plus_2,DC3,DC28,DC3->DC28,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC3,DC30,DC3->DC30,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC3,DC35,DC3->DC35,2023-01-01,0,0,0,14,0.0
min_changed_plus_2,DC3,DC36,DC3->DC36,2023-01-01,0,0,0,20,0.0
min_changed_plus_2,DC3,DC38,DC3->DC38,2023-01-01,0,0,0,11,0.0
min_changed_plus_2,DC3,DC4,DC3->DC4,2023-01-01,0,0,0,24,0.0
min_changed_plus_2,DC3,DC40,DC3->DC40,2023-01-01,0,0,0,112,0.0
min_changed_plus_2,DC3,DC8,DC3->DC8,2023-01-01,0,0,0,3,0.0
min_changed_plus_2,DC3,DC9,DC3->DC9,2023-01-01,0,0,0,46,0.0
min_changed_plus_2,DC30,DC10,DC30->DC10,2023-01-01,2966,0,2966,24659,0.120280627762683
min_changed_plus_2,DC30,DC12,DC30->DC12,2023-01-01,0,0,0,1036,0.0
min_changed_plus_2,DC30,DC14,DC30->DC14,2023-01-01,3055,0,3055,7599,0.40202658244505857
min_changed_plus_2,DC30,DC23,DC30->DC23,2023-01-01,0,0,0,6,0.0
min_changed_plus_2,DC30,DC3,DC30->DC3,2023-01-01,0,0,0,4008,0.0
min_changed_plus_2,DC30,DC32,DC30->DC32,2023-01-01,0,0,0,127,0.0
min_changed_plus_2,DC30,DC34,DC30->DC34,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC30,DC35,DC30->DC35,2023-01-01,20,0,20,30682,0.0006518479890489537
min_changed_plus_2,DC30,DC4,DC30->DC4,2023-01-01,9002,0,9002,29680,0.30330188679245285
min_changed_plus_2,DC30,DC40,DC30->DC40,2023-01-01,0,0,0,781,0.0
min_changed_plus_2,DC30,DC62,DC30->DC62,2023-01-01,3191,0,3191,9368,0.3406276686592656
min_changed_plus_2,DC30,DC64,DC30->DC64,2023-01-01,0,0,0,12926,0.0
min_changed_plus_2,DC30,DC65,DC30->DC65,2023-01-01,0,0,0,6456,0.0
min_changed_plus_2,DC30,DC67,DC30->DC67,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC30,DC70,DC30->DC70,2023-01-01,51,0,51,15005,0.0033988670443185604
min_changed_plus_2,DC30,DC8,DC30->DC8,2023-01-01,37,1488,1525,9740,0.15657084188911705
min_changed_plus_2,DC30,DC81,DC30->DC81,2023-01-01,0,0,0,359,0.0
min_changed_plus_2,DC30,DC9,DC30->DC9,2023-01-01,0,0,0,514,0.0
min_changed_plus_2,DC31,DC10,DC31->DC10,2023-01-01,528,0,528,4062,0.12998522895125553
min_changed_plus_2,DC31,DC12,DC31->DC12,2023-01-01,0,0,0,1123,0.0
min_changed_plus_2,DC31,DC14,DC31->DC14,2023-01-01,441,0,441,1943,0.22696860524961399
min_changed_plus_2,DC31,DC3,DC31->DC3,2023-01-01,0,0,0,226,0.0
min_changed_plus_2,DC31,DC32,DC31->DC32,2023-01-01,0,0,0,772,0.0
min_changed_plus_2,DC31,DC34,DC31->DC34,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC31,DC35,DC31->DC35,2023-01-01,0,0,0,1919,0.0
min_changed_plus_2,DC31,DC37,DC31->DC37,2023-01-01,0,0,0,104,0.0
min_changed_plus_2,DC31,DC4,DC31->DC4,2023-01-01,2253,0,2253,12492,0.1803554274735831
min_changed_plus_2,DC31,DC40,DC31->DC40,2023-01-01,0,0,0,1485,0.0
min_changed_plus_2,DC31,DC62,DC31->DC62,2023-01-01,513,0,513,3415,0.15021961932650074
min_changed_plus_2,DC31,DC64,DC31->DC64,2023-01-01,0,106,106,5932,0.01786918408631153
min_changed_plus_2,DC31,DC65,DC31->DC65,2023-01-01,0,0,0,1525,0.0
min_changed_plus_2,DC31,DC70,DC31->DC70,2023-01-01,2,0,2,5105,0.0003917727717923604
min_changed_plus_2,DC31,DC76,DC31->DC76,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC31,DC8,DC31->DC8,2023-01-01,14,0,14,16148,0.0008669804310131286
min_changed_plus_2,DC31,DC9,DC31->DC9,2023-01-01,0,0,0,781,0.0
min_changed_plus_2,DC32,DC10,DC32->DC10,2023-01-01,0,0,0,5,0.0
min_changed_plus_2,DC32,DC12,DC32->DC12,2023-01-01,0,0,0,11,0.0
min_changed_plus_2,DC32,DC14,DC32->DC14,2023-01-01,0,0,0,13,0.0
min_changed_plus_2,DC32,DC35,DC32->DC35,2023-01-01,0,0,0,23,0.0
min_changed_plus_2,DC32,DC40,DC32->DC40,2023-01-01,0,0,0,1323,0.0
min_changed_plus_2,DC32,DC70,DC32->DC70,2023-01-01,0,0,0,51,0.0
min_changed_plus_2,DC33,DC10,DC33->DC10,2023-01-01,0,0,0,513,0.0
min_changed_plus_2,DC33,DC14,DC33->DC14,2023-01-01,0,0,0,479,0.0
min_changed_plus_2,DC33,DC3,DC33->DC3,2023-01-01,0,0,0,42,0.0
min_changed_plus_2,DC33,DC4,DC33->DC4,2023-01-01,0,0,0,1631,0.0
min_changed_plus_2,DC33,DC62,DC33->DC62,2023-01-01,0,0,0,424,0.0
min_changed_plus_2,DC33,DC65,DC33->DC65,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC33,DC8,DC33->DC8,2023-01-01,0,0,0,476,0.0
min_changed_plus_2,DC33,DC9,DC33->DC9,2023-01-01,0,0,0,244,0.0
min_changed_plus_2,DC34,DC10,DC34->DC10,2023-01-01,40,0,40,504,0.07936507936507936
min_changed_plus_2,DC34,DC12,DC34->DC12,2023-01-01,0,0,0,3608,0.0
min_changed_plus_2,DC34,DC14,DC34->DC14,2023-01-01,42,0,42,869,0.04833141542002301
min_changed_plus_2,DC34,DC3,DC34->DC3,2023-01-01,0,0,0,85,0.0
min_changed_plus_2,DC34,DC30,DC34->DC30,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC34,DC32,DC34->DC32,2023-01-01,0,0,0,410,0.0
min_changed_plus_2,DC34,DC35,DC34->DC35,2023-01-01,216,0,216,1981,0.10903584048460374
min_changed_plus_2,DC34,DC4,DC34->DC4,2023-01-01,1,14,15,309,0.04854368932038835
min_changed_plus_2,DC34,DC40,DC34->DC40,2023-01-01,0,0,0,972,0.0
min_changed_plus_2,DC34,DC62,DC34->DC62,2023-01-01,48,0,48,507,0.09467455621301775
min_changed_plus_2,DC34,DC64,DC34->DC64,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC34,DC67,DC34->DC67,2023-01-01,0,0,0,12,0.0
min_changed_plus_2,DC34,DC70,DC34->DC70,2023-01-01,681,0,681,6013,0.11325461500083153
min_changed_plus_2,DC34,DC8,DC34->DC8,2023-01-01,65,0,65,1935,0.03359173126614987
min_changed_plus_2,DC34,DC9,DC34->DC9,2023-01-01,0,0,0,438,0.0
min_changed_plus_2,DC35,DC10,DC35->DC10,2023-01-01,0,0,0,35,0.0
min_changed_plus_2,DC35,DC12,DC35->DC12,2023-01-01,0,0,0,1655,0.0
min_changed_plus_2,DC35,DC14,DC35->DC14,2023-01-01,0,0,0,29,0.0
min_changed_plus_2,DC35,DC17,DC35->DC17,2023-01-01,0,0,0,74,0.0
min_changed_plus_2,DC35,DC23,DC35->DC23,2023-01-01,0,0,0,109,0.0
min_changed_plus_2,DC35,DC3,DC35->DC3,2023-01-01,0,0,0,15,0.0
min_changed_plus_2,DC35,DC30,DC35->DC30,2023-01-01,0,0,0,19,0.0
min_changed_plus_2,DC35,DC32,DC35->DC32,2023-01-01,0,0,0,1564,0.0
min_changed_plus_2,DC35,DC34,DC35->DC34,2023-01-01,0,0,0,3,0.0
min_changed_plus_2,DC35,DC36,DC35->DC36,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC35,DC4,DC35->DC4,2023-01-01,0,0,0,34,0.0
min_changed_plus_2,DC35,DC40,DC35->DC40,2023-01-01,0,0,0,1700,0.0
min_changed_plus_2,DC35,DC62,DC35->DC62,2023-01-01,0,0,0,143,0.0
min_changed_plus_2,DC35,DC67,DC35->DC67,2023-01-01,0,0,0,30,0.0
min_changed_plus_2,DC35,DC70,DC35->DC70,2023-01-01,14,0,14,3185,0.004395604395604396
min_changed_plus_2,DC35,DC8,DC35->DC8,2023-01-01,0,0,0,50,0.0
min_changed_plus_2,DC35,DC9,DC35->DC9,2023-01-01,0,0,0,52,0.0
min_changed_plus_2,DC36,DC10,DC36->DC10,2023-01-01,19031,0,19031,251835,0.0755693211825203
min_changed_plus_2,DC36,DC12,DC36->DC12,2023-01-01,0,0,0,3646,0.0
min_changed_plus_2,DC36,DC14,DC36->DC14,2023-01-01,12500,0,12500,54215,0.23056349718712532
min_changed_plus_2,DC36,DC20,DC36->DC20,2023-01-01,0,0,0,7,0.0
min_changed_plus_2,DC36,DC23,DC36->DC23,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC36,DC29,DC36->DC29,2023-01-01,0,0,0,86,0.0
min_changed_plus_2,DC36,DC3,DC36->DC3,2023-01-01,10487,0,10487,60870,0.1722851979628717
min_changed_plus_2,DC36,DC32,DC36->DC32,2023-01-01,0,0,0,450,0.0
min_changed_plus_2,DC36,DC33,DC36->DC33,2023-01-01,0,0,0,12,0.0
min_changed_plus_2,DC36,DC34,DC36->DC34,2023-01-01,0,0,0,6,0.0
min_changed_plus_2,DC36,DC35,DC36->DC35,2023-01-01,745,0,745,15980,0.046620775969962454
min_changed_plus_2,DC36,DC4,DC36->DC4,2023-01-01,46373,0,46373,243230,0.19065493565760802
min_changed_plus_2,DC36,DC40,DC36->DC40,2023-01-01,0,0,0,5003,0.0
min_changed_plus_2,DC36,DC62,DC36->DC62,2023-01-01,15383,0,15383,61633,0.2495903168756997
min_changed_plus_2,DC36,DC64,DC36->DC64,2023-01-01,0,7807,7807,101881,0.07662861573796881
min_changed_plus_2,DC36,DC65,DC36->DC65,2023-01-01,0,0,0,57714,0.0
min_changed_plus_2,DC36,DC70,DC36->DC70,2023-01-01,958,0,958,5527,0.1733309209335987
min_changed_plus_2,DC36,DC8,DC36->DC8,2023-01-01,178,0,178,53861,0.003304803104286961
min_changed_plus_2,DC36,DC81,DC36->DC81,2023-01-01,0,0,0,431,0.0
min_changed_plus_2,DC36,DC9,DC36->DC9,2023-01-01,0,0,0,969,0.0
min_changed_plus_2,DC37,DC10,DC37->DC10,2023-01-01,0,0,0,2367,0.0
min_changed_plus_2,DC37,DC14,DC37->DC14,2023-01-01,0,0,0,2216,0.0
min_changed_plus_2,DC37,DC3,DC37->DC3,2023-01-01,0,0,0,945,0.0
min_changed_plus_2,DC37,DC4,DC37->DC4,2023-01-01,0,0,0,769,0.0
min_changed_plus_2,DC37,DC54,DC37->DC54,2023-01-01,0,0,0,28,0.0
min_changed_plus_2,DC37,DC62,DC37->DC62,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC37,DC8,DC37->DC8,2023-01-01,0,0,0,10,0.0
min_changed_plus_2,DC37,DC9,DC37->DC9,2023-01-01,0,0,0,352,0.0
min_changed_plus_2,DC38,DC10,DC38->DC10,2023-01-01,4106,0,4106,63516,0.06464512878644751
min_changed_plus_2,DC38,DC12,DC38->DC12,2023-01-01,0,0,0,6643,0.0
min_changed_plus_2,DC38,DC14,DC38->DC14,2023-01-01,4173,0,4173,31801,0.1312222886072765
min_changed_plus_2,DC38,DC22,DC38->DC22,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC38,DC3,DC38->DC3,2023-01-01,3063,2235,5298,11462,0.46222299773163494
min_changed_plus_2,DC38,DC32,DC38->DC32,2023-01-01,0,0,0,488,0.0
min_changed_plus_2,DC38,DC34,DC38->DC34,2023-01-01,0,0,0,3,0.0
min_changed_plus_2,DC38,DC35,DC38->DC35,2023-01-01,626,0,626,7910,0.07914032869785083
min_changed_plus_2,DC38,DC4,DC38->DC4,2023-01-01,11717,0,11717,100451,0.11664393584931956
min_changed_plus_2,DC38,DC40,DC38->DC40,2023-01-01,0,0,0,3901,0.0
min_changed_plus_2,DC38,DC62,DC38->DC62,2023-01-01,4772,0,4772,31191,0.1529928505017473
min_changed_plus_2,DC38,DC64,DC38->DC64,2023-01-01,0,0,0,14273,0.0
min_changed_plus_2,DC38,DC65,DC38->DC65,2023-01-01,0,0,0,9942,0.0
min_changed_plus_2,DC38,DC70,DC38->DC70,2023-01-01,1402,0,1402,13545,0.10350682908822444
min_changed_plus_2,DC38,DC8,DC38->DC8,2023-01-01,60,0,60,14035,0.004275026718916993
min_changed_plus_2,DC38,DC81,DC38->DC81,2023-01-01,0,0,0,609,0.0
min_changed_plus_2,DC38,DC9,DC38->DC9,2023-01-01,0,0,0,794,0.0
min_changed_plus_2,DC39,DC10,DC39->DC10,2023-01-01,0,0,0,15,0.0
min_changed_plus_2,DC39,DC14,DC39->DC14,2023-01-01,0,0,0,3,0.0
min_changed_plus_2,DC39,DC4,DC39->DC4,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC39,DC8,DC39->DC8,2023-01-01,0,0,0,10,0.0
min_changed_plus_2,DC39,DC9,DC39->DC9,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC4,DC10,DC4->DC10,2023-01-01,26,6,32,12360,0.0025889967637540453
min_changed_plus_2,DC4,DC14,DC4->DC14,2023-01-01,60,0,60,5983,0.010028413839211098
min_changed_plus_2,DC4,DC17,DC4->DC17,2023-01-01,0,0,0,14,0.0
min_changed_plus_2,DC4,DC19,DC4->DC19,2023-01-01,0,0,0,8,0.0
min_changed_plus_2,DC4,DC20,DC4->DC20,2023-01-01,0,0,0,14,0.0
min_changed_plus_2,DC4,DC21,DC4->DC21,2023-01-01,0,0,0,68,0.0
min_changed_plus_2,DC4,DC22,DC4->DC22,2023-01-01,0,0,0,9,0.0
min_changed_plus_2,DC4,DC23,DC4->DC23,2023-01-01,0,0,0,3519,0.0
min_changed_plus_2,DC4,DC3,DC4->DC3,2023-01-01,0,0,0,4087,0.0
min_changed_plus_2,DC4,DC30,DC4->DC30,2023-01-01,0,0,0,174,0.0
min_changed_plus_2,DC4,DC34,DC4->DC34,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC4,DC35,DC4->DC35,2023-01-01,0,0,0,90,0.0
min_changed_plus_2,DC4,DC36,DC4->DC36,2023-01-01,0,0,0,12,0.0
min_changed_plus_2,DC4,DC38,DC4->DC38,2023-01-01,0,0,0,14,0.0
min_changed_plus_2,DC4,DC40,DC4->DC40,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC4,DC62,DC4->DC62,2023-01-01,35,0,35,7857,0.004454626447753595
min_changed_plus_2,DC4,DC64,DC4->DC64,2023-01-01,0,0,0,13,0.0
min_changed_plus_2,DC4,DC65,DC4->DC65,2023-01-01,0,0,0,1,0.0
min_changed_plus_2,DC4,DC70,DC4->DC70,2023-01-01,0,0,0,40,0.0
min_changed_plus_2,DC4,DC8,DC4->DC8,2023-01-01,82,0,82,27330,0.003000365898280278
min_changed_plus_2,DC4,DC9,DC4->DC9,2023-01-01,0,0,0,9,0.0
min_changed_plus_2,DC40,DC10,DC40->DC10,2023-01-01,4,5,9,241,0.03734439834024896
min_changed_plus_2,DC40,DC12,DC40->DC12,2023-01-01,0,0,0,31454,0.0
min_changed_plus_2,DC40,DC14,DC40->DC14,2023-01-01,3,0,3,131,0.022900763358778626
min_changed_plus_2,DC40,DC21,DC40->DC21,2023-01-01,0,0,0,68,0.0
min_changed_plus_2,DC40,DC22,DC40->DC22,2023-01-01,0,0,0,28,0.0
min_changed_plus_2,DC40,DC3,DC40->DC3,2023-01-01,0,0,0,116,0.0
min_changed_plus_2,DC40,DC30,DC40->DC30,2023-01-01,0,0,0,7,0.0
min_changed_plus_2,DC40,DC32,DC40->DC32,2023-01-01,0,0,0,1854,0.0
min_changed_plus_2,DC40,DC34,DC40->DC34,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC40,DC35,DC40->DC35,2023-01-01,2022,0,2022,12275,0.16472505091649695
min_changed_plus_2,DC40,DC4,DC40->DC4,2023-01-01,9,0,9,239,0.03765690376569038
min_changed_plus_2,DC40,DC62,DC40->DC62,2023-01-01,10,0,10,238,0.04201680672268908
min_changed_plus_2,DC40,DC67,DC40->DC67,2023-01-01,0,0,0,3,0.0
min_changed_plus_2,DC40,DC70,DC40->DC70,2023-01-01,2632,0,2632,16173,0.16274036975205589
min_changed_plus_2,DC40,DC8,DC40->DC8,2023-01-01,0,0,0,248,0.0
min_changed_plus_2,DC40,DC9,DC40->DC9,2023-01-01,0,0,0,639,0.0
min_changed_plus_2,DC41,DC10,DC41->DC10,2023-01-01,0,0,0,12794,0.0
min_changed_plus_2,DC41,DC12,DC41->DC12,2023-01-01,0,0,0,1936,0.0
min_changed_plus_2,DC41,DC14,DC41->DC14,2023-01-01,0,0,0,4274,0.0
min_changed_plus_2,DC41,DC29,DC41->DC29,2023-01-01,0,0,0,187,0.0
min_changed_plus_2,DC41,DC3,DC41->DC3,2023-01-01,0,0,0,3997,0.0
min_changed_plus_2,DC41,DC35,DC41->DC35,2023-01-01,0,0,0,2033,0.0
min_changed_plus_2,DC41,DC40,DC41->DC40,2023-01-01,0,0,0,264,0.0
min_changed_plus_2,DC41,DC81,DC41->DC81,2023-01-01,0,0,0,50,0.0
min_changed_plus_2,DC41,DC9,DC41->DC9,2023-01-01,17817,0,17817,29520,0.6035569105691057
min_changed_plus_2,DC42,DC10,DC42->DC10,2023-01-01,840,0,840,7970,0.1053952321204517
min_changed_plus_2,DC42,DC12,DC42->DC12,2023-01-01,0,0,0,3509,0.0
min_changed_plus_2,DC42,DC14,DC42->DC14,2023-01-01,1205,358,1563,6875,0.22734545454545455
min_changed_plus_2,DC42,DC29,DC42->DC29,2023-01-01,0,0,0,6,0.0
min_changed_plus_2,DC42,DC3,DC42->DC3,2023-01-01,0,0,0,2990,0.0
min_changed_plus_2,DC42,DC32,DC42->DC32,2023-01-01,0,0,0,120,0.0
min_changed_plus_2,DC42,DC34,DC42->DC34,2023-01-01,0,0,0,12,0.0
min_changed_plus_2,DC42,DC35,DC42->DC35,2023-01-01,19,0,19,1812,0.010485651214128035
min_changed_plus_2,DC42,DC4,DC42->DC4,2023-01-01,6,0,6,3542,0.0016939582156973462
min_changed_plus_2,DC42,DC40,DC42->DC40,2023-01-01,0,0,0,1186,0.0
min_changed_plus_2,DC42,DC62,DC42->DC62,2023-01-01,1082,0,1082,6042,0.17907977490897053
min_changed_plus_2,DC42,DC65,DC42->DC65,2023-01-01,0,0,0,232,0.0
min_changed_plus_2,DC42,DC70,DC42->DC70,2023-01-01,58,0,58,3112,0.018637532133676093
min_changed_plus_2,DC42,DC8,DC42->DC8,2023-01-01,3448,0,3448,28457,0.1211652668939101
min_changed_plus_2,DC42,DC81,DC42->DC81,2023-01-01,0,0,0,15,0.0
min_changed_plus_2,DC42,DC9,DC42->DC9,2023-01-01,31,0,31,15464,0.0020046559751681326
min_changed_plus_2,DC43,DC10,DC43->DC10,2023-01-01,988,0,988,14094,0.07010075209308926
min_changed_plus_2,DC43,DC12,DC43->DC12,2023-01-01,0,0,0,1601,0.0
min_changed_plus_2,DC43,DC14,DC43->DC14,2023-01-01,1573,0,1573,15629,0.10064623456395162
min_changed_plus_2,DC43,DC29,DC43->DC29,2023-01-01,0,0,0,174,0.0
min_changed_plus_2,DC43,DC3,DC43->DC3,2023-01-01,0,544,544,8061,0.0674854236447091
min_changed_plus_2,DC43,DC34,DC43->DC34,2023-01-01,0,0,0,2,0.0
min_changed_plus_2,DC43,DC35,DC43->DC35,2023-01-01,9,0,9,5598,0.001607717041800643
min_changed_plus_2,DC43,DC4,DC43->DC4,2023-01-01,7,0,7,3915,0.0017879948914431673
min_changed_plus_2,DC43,DC40,DC43->DC40,2023-01-01,0,0,0,195,0.0
min_changed_plus_2,DC43,DC45,DC43->DC45,2023-01-01,0,0,0,4,0.0
min_changed_plus_2,DC43,DC62,DC43->DC62,2023-01-01,878,0,878,15976,0.05495743615423135
min_changed_plus_2,DC43,DC64,DC43->DC64,2023-01-01,0,0,0,461,0.0
min_changed_plus_2,DC43,DC65,DC43->DC65,2023-01-01,0,0,0,824,0.0
min_changed_plus_2,DC43,DC70,DC43->DC70,2023-01-01,1,0,1,981,0.0010193679918450561
min_changed_plus_2,DC43,DC8,DC43->DC8,2023-01-01,2709,0,2709,44075,0.06146341463414634
min_changed_plus_2,DC43,DC9,DC43->DC9,2023-01-01,6819,0,6819,27588,0.2471726837755546
min_changed_plus_2,DC44,DC10,DC44->DC10,2023-01-01,3972,0,3972,30393,0.1306879873655118
min_changed_plus_2,DC44,DC12,DC44->DC12,2023-01-01,0,0,0,4076,0.0
min_changed_plus_2,DC44,DC14,DC44->DC14,2023-01-01,3566,1923,5489,31896,0.17209054426887385
min_changed_plus_2,DC44,DC29,DC44->DC29,2023-01-01,0,0,0,42,0.0
min_changed_plus_2,DC44,DC3,DC44->DC3,2023-01-01,3726,0,3726,31563,0.11804961505560307
min_changed_plus_2,DC44,DC32,DC44->DC32,2023-01-01,0,0,0,42,0.0
min_changed_plus_2,DC44,DC34,DC44->DC34,2023-01-01,0,0,0,13,0.0
min_changed_plus_2,DC44,DC35,DC44->DC35,2023-01-01,126,0,126,10252,0.012290284822473664
min_changed_plus_2,DC44,DC4,DC44->DC4,2023-01-01,22,0,22,15640,0.0014066496163682865
min_changed_plus_2,DC44,DC40,DC44->DC40,2023-01-01,0,0,0,3999,0.0
min_changed_plus_2,DC44,DC62,DC44->DC62,2023-01-01,4989,0,4989,28498,0.1750649168362692
min_changed_plus_2,DC44,DC64,DC44->DC64,2023-01-01,0,0,0,37,0.0
min_changed_plus_2,DC44,DC65,DC44->DC65,2023-01-01,0,0,0,792,0.0
min_changed_plus_2,DC44,DC70,DC44->DC70,2023-01-01,538,0,538,7843,0.06859620043350759
min_changed_plus_2,DC44,DC8,DC44->DC8,2023-01-01,16346,0,16346,192275,0.08501365232089456
min_changed_plus_2,DC44,DC81,DC44->DC81,2023-01-01,0,0,0,401,0.0
min_changed_plus_2,DC44,DC9,DC44->DC9,2023-01-01,1147,0,1147,124459,0.009215886356149415
min_changed_plus_2,DC45,DC10,DC45->DC10,2023-01-01,0,0,0,106,0.0
min_changed_plus_2,DC45,DC12,DC45->DC12,2023-01-01,0,0,0,1568,0.0
min_changed_plus_2,DC45,DC14,DC45->DC14,2023-01-01,0,0,0,5569,0.0
min_changed_plus_2,DC45,DC29,DC45->DC29,2023-01-01,0,0,0,15,0.0
min_changed_plus_2,DC45,DC3,DC45->DC3,2023-01-01,0,0,0,5242,0.0
min_changed_plus_2,DC45,DC35,DC45->DC35,2023-01-01,0,0,0,11042,0.0
min_changed_plus_2,DC45,DC4,DC45->DC4,2023-01-01,0,0,0,3684,0.0
min_changed_plus_2,DC45,DC8,DC45->DC8,2023-01-01,0,0,0,4054,0.0
min_changed_plus_2,DC45,DC81,DC45->DC81,2023-01-01,0,0,0,447,0.0
min_changed_plus_2,DC45,DC9,DC45->DC9,2023-01-01,6608,0,6608,20473,0.3227665706051873
min_changed_plus_2,DC46,DC10,DC46->DC10,2023-01-01,1422,0,1422,20616,0.0689755529685681
min_changed_plus_2,DC46,DC12,DC46->DC12,2023-01-01,0,799,799,8128,0.09830216535433071
min_changed_plus_2,DC46,DC13,DC46->DC13,2023-01-01,0,0,0,3,0.0
min_changed_plus_2,DC46,DC14,DC46->DC14,2023-01-01,1362,0,1362,7004,0.19446030839520273
min_changed_plus_2,DC46,DC29,DC46->DC29,2023-01-01,0,0,0,60,0.0
min_changed_plus_2,DC46,DC3,DC46->DC3,2023-01-01,3436,0,3436,13926,0.24673273014505243
min_changed_plus_2,DC46,DC32,DC46->DC32,2023-01-01,0,0,0,504,0.0
min_changed_plus_2,DC46,DC34,DC46->DC34,2023-01-01,0,0,0,6,0.0
min_changed_plus_2,DC46,DC35,DC46->DC35,2023-01-01,609,0,609,11814,0.05154900964956831
min_changed_plus_2,DC46,DC4,DC46->DC4,2023-01-01,4,0,4,12927,0.00030942987545447514
min_changed_plus_2,DC46,DC40,DC46->DC40,2023-01-01,0,0,0,2387,0.0
min_changed_plus_2,DC46,DC52,DC46->DC52,2023-01-01,0,0,0,49,0.0
