scenario,tau_years,year,distance_m,cumulative_change_m,bed_elevation_m
low,5.0,2023,2025.0,0.0,39.06503916449087
low,5.0,2024,2025.0,0.5789790081496855,39.64401817264056
low,5.0,2025,2025.0,1.0530069275084202,40.11804609199929
low,5.0,2026,2025.0,1.441108162904986,40.50614732739586
low,5.0,2027,2025.0,1.7588585796317118,40.82389774412258
low,5.0,2028,2025.0,2.019010617609226,41.084049782100095
low,5.0,2029,2025.0,2.232005091577328,41.2970442560682
low,5.0,2030,2025.0,2.4063902176506815,41.47142938214155
low,5.0,2031,2025.0,2.5491646832463166,41.61420384773719
low,5.0,2032,2025.0,2.6660585289837373,41.73109769347461
low,5.0,2033,2025.0,2.761763115334517,41.82680227982539
low,5.0,2023,2030.0,0.0,38.9
low,5.0,2024,2030.0,0.5906723017075907,39.49067230170759
low,5.0,2025,2030.0,1.0742738801069511,39.97427388010695
low,5.0,2026,2030.0,1.47021336457956,40.370213364579556
low,5.0,2027,2030.0,1.7943811968751275,40.69438119687513
low,5.0,2028,2030.0,2.059787370334134,40.95978737033413
low,5.0,2029,2030.0,2.277083566601772,41.17708356660177
low,5.0,2030,2030.0,2.4549906450129564,41.354990645012954
low,5.0,2031,2030.0,2.600648641298449,41.50064864129845
low,5.0,2032,2030.0,2.7199033222891,41.6199033222891
low,5.0,2033,2030.0,2.81754079706465,41.71754079706465
low,5.0,2023,2035.0,0.0,38.63377772443078
low,5.0,2024,2035.0,0.5708591454938241,39.204636869924606
low,5.0,2025,2035.0,1.0382390835854356,39.67201680801622
low,5.0,2026,2035.0,1.4208974122727214,40.0546751367035
low,5.0,2027,2035.0,1.7341915538904251,40.367969278321205
low,5.0,2028,2035.0,1.9906951023920072,40.62447282682279
low,5.0,2029,2035.0,2.200702445823882,40.83448017025466
low,5.0,2030,2035.0,2.3726419162637677,41.006419640694546
low,5.0,2031,2035.0,2.5134140483808447,41.147191772811624
low,5.0,2032,2035.0,2.628668522121452,41.26244624655223
low,5.0,2033,2035.0,2.723030904202706,41.35680862863349
low,5.0,2023,2040.0,0.0,38.36192232227427
low,5.0,2024,2040.0,0.547163140805703,38.90908546307997
low,5.0,2025,2040.0,0.9951424311340699,39.35706475340834
low,5.0,2026,2040.0,1.3619168528679535,39.723839175142224
low,5.0,2027,2040.0,1.6622063513838778,40.02412867365815
low,5.0,2028,2040.0,1.9080625986452295,40.2699849209195
low,5.0,2029,2040.0,2.1093526691144424,40.47127499138871
low,5.0,2030,2040.0,2.274155040096822,40.63607736237109
low,5.0,2031,2040.0,2.4090838094002622,40.77100613167453
low,5.0,2032,2040.0,2.5195541423039525,40.88147646457822
low,5.0,2033,2040.0,2.6099996011549664,40.971921923429235
low,5.0,2023,2045.0,-0.0,38.300000000000004
low,5.0,2024,2045.0,-0.08569113038847335,38.21430886961153
low,5.0,2025,2045.0,-0.15584909410353165,38.144150905896474
low,5.0,2026,2045.0,-0.21328957657037903,38.08671042342962
low,5.0,2027,2045.0,-0.2603178660376237,38.03968213396238
low,5.0,2028,2045.0,-0.29882137288911015,38.001178627110896
low,5.0,2029,2045.0,-0.3303453780497709,37.969654621950234
low,5.0,2030,2045.0,-0.3561550505349929,37.94384494946501
low,5.0,2031,2045.0,-0.3772862231255148,37.92271377687449
low,5.0,2032,2045.0,-0.3945869639739735,37.90541303602603
low,5.0,2033,2045.0,-0.4087516125576392,37.89124838744237
low,5.0,2023,2050.0,-0.0,38.300000000000004
low,5.0,2024,2050.0,-0.4282380490716276,37.871761950928374
low,5.0,2025,2050.0,-0.7788497094846868,37.521150290515315
low,5.0,2026,2050.0,-1.0659062582525924,37.234093741747415
low,5.0,2027,2050.0,-1.3009282826013064,36.9990717173987
low,5.0,2028,2050.0,-1.4933480415862408,36.80665195841377
low,5.0,2029,2050.0,-1.6508880157670596,36.649111984232945
low,5.0,2030,2050.0,-1.7798708374680077,36.520129162531994
low,5.0,2031,2050.0,-1.8854730402133477,36.414526959786656
low,5.0,2032,2050.0,-1.9719328111937335,36.32806718880627
low,5.0,2033,2050.0,-2.0427200845994546,36.25727991540055
low,10.0,2023,1820.0,0.0,42.04196616541354
low,10.0,2024,1820.0,0.020213200268284087,42.06217936568183
low,10.0,2025,1820.0,0.03850286020928201,42.080469025622826
low,10.0,2026,1820.0,0.05505202888705029,42.09701819430059
low,10.0,2027,1820.0,0.07002633594408371,42.111992501357626
low,10.0,2028,1820.0,0.08357564927844749,42.125541814691985
low,10.0,2029,1820.0,0.0958355749720734,42.13780174038561
low,10.0,2030,1820.0,0.10692881448200661,42.148894979895545
low,10.0,2031,1820.0,0.11696639267782906,42.15893255809137
low,10.0,2032,1820.0,0.1260487690158711,42.168014934429415
low,10.0,2033,1820.0,0.13426684297121594,42.176233008384756
low,10.0,2023,1825.0,-0.0,41.90878399122808
low,10.0,2024,1825.0,-0.03087078857124675,41.87791320265683
low,10.0,2025,1825.0,-0.05880383319478765,41.84998015803329
low,10.0,2026,1825.0,-0.08407869716983564,41.82470529405824
low,10.0,2027,1825.0,-0.10694833983022814,41.80183565139785
low,10.0,2028,1825.0,-0.12764164824646274,41.78114234298162
low,10.0,2029,1825.0,-0.14636572800443023,41.762418263223644
low,10.0,2030,1825.0,-0.16330797598772895,41.74547601524035
low,10.0,2031,1825.0,-0.17863795590866188,41.730146035319414
low,10.0,2032,1825.0,-0.19250909535886193,41.71627489586921
low,10.0,2033,1825.0,-0.2050602213641977,41.70372376986388
low,10.0,2023,1830.0,-0.0,41.800030075187976
low,10.0,2024,1830.0,-0.07859989314261305,41.72143018204536
low,10.0,2025,1830.0,-0.1497200175116773,41.6503100576763
low,10.0,2026,1830.0,-0.21407216721617772,41.585957907971796
low,10.0,2027,1830.0,-0.2723004001998614,41.527729674988116
low,10.0,2028,1830.0,-0.3249874841896141,41.47504259099836
low,10.0,2029,1830.0,-0.3726607292307456,41.42736934595723
low,10.0,2030,1830.0,-0.41579726518315874,41.38423281000482
low,10.0,2031,1830.0,-0.45482881699735556,41.34520125819062
low,10.0,2032,1830.0,-0.49014602556285014,41.309884049625126
low,10.0,2033,1830.0,-0.5221023573734898,41.277927717814485
low,10.0,2023,1835.0,-0.0,41.72498543233083
low,10.0,2024,1835.0,-0.07026095092888408,41.65472448140195
low,10.0,2025,1835.0,-0.13383568835612678,41.591149743974704
low,10.0,2026,1835.0,-0.1913604896221071,41.53362494270873
low,10.0,2027,1835.0,-0.24341108227264843,41.48157435005818
low,10.0,2028,1835.0,-0.2905084061338058,41.43447702619703
low,10.0,2029,1835.0,-0.33312382705273874,41.391861605278095
low,10.0,2030,1835.0,-0.37168385448554175,41.35330157784529
low,10.0,2031,1835.0,-0.406574410147235,41.3184110221836
low,10.0,2032,1835.0,-0.43814469044600135,41.28684074188483
low,10.0,2033,1835.0,-0.46671066135820866,41.258274770972626
low,10.0,2023,1840.0,-0.0,41.69012812011664
low,10.0,2024,1840.0,-0.002792278041570513,41.68733584207507
low,10.0,2025,1840.0,-0.00531883569514368,41.6848092844215
low,10.0,2026,1840.0,-0.007604959598921816,41.68252316051772
low,10.0,2027,1840.0,-0.009673530049326714,41.68045459006731
low,10.0,2028,1840.0,-0.011545249994696563,41.67858287012194
low,10.0,2029,1840.0,-0.013238852237351424,41.67688926787929
low,10.0,2030,1840.0,-0.014771286917775163,41.67535683319886
low,10.0,2031,1840.0,-0.016157891157318537,41.67397022895932
low,10.0,2032,1840.0,-0.01741254255726468,41.67271557755937
low,10.0,2033,1840.0,-0.01854779809052715,41.67158032202611
low,10.0,2023,1845.0,0.0,41.67297212636734
low,10.0,2024,1845.0,0.07019154521800663,41.74316367158535
low,10.0,2025,1845.0,0.133703481761022,41.806675608128366
low,10.0,2026,1845.0,0.19117145843706776,41.86414358480441
low,10.0,2027,1845.0,0.24317063407237172,41.91614276043971
low,10.0,2028,1845.0,0.29022143389421856,41.96319356026156
low,10.0,2029,1845.0,0.3327947581215452,42.005766884488885
low,10.0,2030,1845.0,0.37131669489260727,42.04428882125995
low,10.0,2031,1845.0,0.40617278469827955,42.07914491106562
low,10.0,2032,1845.0,0.43771187900087355,42.11068400536821
low,10.0,2033,1845.0,0.46624963165682537,42.13922175802416
low,10.0,2023,1850.0,0.0,41.65968786428882
low,10.0,2024,1850.0,0.07423283064899516,41.733920694937815
low,10.0,2025,1850.0,0.14140147346693252,41.801089337755755
low,10.0,2026,1850.0,0.20217817480729458,41.861866039096114
low,10.0,2027,1850.0,0.2571712083248504,41.91685907261367
low,10.0,2028,1850.0,0.30693096278284066,41.96661882707166
low,10.0,2029,1850.0,0.3519554505287118,42.01164331481753
low,10.0,2030,1850.0,0.39269529176907764,42.0523831560579
low,10.0,2031,1850.0,0.42955822452820513,42.08924608881703
low,10.0,2032,1850.0,0.4629131854272072,42.122601049716025
low,10.0,2033,1850.0,0.49309400212575066,42.15278186641457
low,10.0,2023,1855.0,0.0,41.642288414447506
low,10.0,2024,1855.0,0.01940058250378856,41.6616889969513
low,10.0,2025,1855.0,0.0369549554849102,41.679243369932415
low,10.0,2026,1855.0,0.05283880900838851,41.69512722345589
low,10.0,2027,1855.0,0.067211114019034,41.70949952846654
low,10.0,2028,1855.0,0.08021571337609176,41.7225041278236
low,10.0,2029,1855.0,0.09198276148092399,41.73427117592843
low,10.0,2030,1855.0,0.10263002690600534,41.74491844135351
low,10.0,2031,1855.0,0.11226407106237948,41.75455248550988
low,10.0,2032,1855.0,0.12098131470207749,41.763269729149584
low,10.0,2033,1855.0,0.12886900292941222,41.77115741737692
low,10.0,2023,1860.0,-0.0,41.621377362641574
low,10.0,2024,1860.0,-0.09467590302391442,41.52670145961766
low,10.0,2025,1860.0,-0.18034220266629597,41.44103515997528
low,10.0,2026,1860.0,-0.2578562760474033,41.36352108659417
low,10.0,2027,1860.0,-0.3279939100670144,41.29338345257456
low,10.0,2028,1860.0,-0.3914570657404704,41.229920296901106
low,10.0,2029,1860.0,-0.4488809036604544,41.17249645898112
low,10.0,2030,1860.0,-0.5008401408976884,41.12053722174389
low,10.0,2031,1860.0,-0.5478548029625449,41.07352255967903
low,10.0,2032,1860.0,-0.5903954283951428,41.030981934246434
low,10.0,2033,1860.0,-0.6288877780732096,40.99248958456837
low,10.0,2023,1865.0,-0.0,41.6
low,10.0,2024,1865.0,-0.16810755997880464,41.431892440021194
low,10.0,2025,1865.0,-0.3202175705023513,41.27978242949765
low,10.0,2026,1865.0,-0.4578523996818999,41.142147600318104
low,10.0,2027,1865.0,-0.582389543148543,41.01761045685146
low,10.0,2028,1865.0,-0.6950754104924742,40.90492458950753
low,10.0,2029,1865.0,-0.7970377997490995,40.8029622002509
low,10.0,2030,1865.0,-0.8892971847808421,40.71070281521916
low,10.0,2031,1865.0,-0.9727769285225494,40.62722307147745
low,10.0,2032,1865.0,-1.0483125243080993,40.5516874756919
low,10.0,2033,1865.0,-1.1166599577685041,40.4833400422315
low,10.0,2023,1870.0,-0.0,41.579166666666666
low,10.0,2024,1870.0,-0.14267185853811837,41.43649480812855
low,10.0,2025,1870.0,-0.271766694644141,41.30739997202252
low,10.0,2026,1870.0,-0.38857653282808985,41.190590133838576
low,10.0,2027,1870.0,-0.4942704452116523,41.08489622145501
low,10.0,2028,1870.0,-0.5899062519949141,40.989260414671755
low,10.0,2029,1870.0,-0.6764411084764663,40.9027255581902
low,10.0,2030,1870.0,-0.7547410845853466,40.82442558208132
low,10.0,2031,1870.0,-0.8255898327999832,40.75357683386668
low,10.0,2032,1870.0,-0.8896964312055946,40.68947023546107
low,10.0,2033,1870.0,-0.9477024801859962,40.63146418648067
low,10.0,2023,1875.0,-0.0,41.55833333333334
low,10.0,2024,1875.0,-0.06410438541677381,41.49422894791656
low,10.0,2025,1875.0,-0.1221084320020694,41.436224901331265
low,10.0,2026,1875.0,-0.17459266374994578,41.38374066958339
low,10.0,2027,1875.0,-0.22208236049229516,41.33625097284104
low,10.0,2028,1875.0,-0.26505281507595335,41.29328051825738
low,10.0,2029,1875.0,-0.303934090253262,41.25439924308007
low,10.0,2030,1875.0,-0.33911532289464374,41.219218010438695
low,10.0,2031,1875.0,-0.37094861860119394,41.18738471473214
low,10.0,2032,1875.0,-0.399752575695884,41.15858075763745
low,10.0,2033,1875.0,-0.42581547386266194,41.132517859470674
low,10.0,2023,1880.0,0.0,41.53515625
low,10.0,2024,1880.0,0.0012953547792004638,41.5364516047792
low,10.0,2025,1880.0,0.002467440253052751,41.53762369025305
low,10.0,2026,1880.0,0.003527987046930709,41.53868423704693
low,10.0,2027,1880.0,0.004487609469609555,41.53964385946961
low,10.0,2028,1880.0,0.005355911744835695,41.540512161744836
low,10.0,2029,1880.0,0.006141584133626064,41.54129783413362
low,10.0,2030,1880.0,0.006852489909321287,41.54200873990932
low,10.0,2031,1880.0,0.007495744055868204,41.542651994055866
low,10.0,2032,1880.0,0.00807778447697064,41.543234034476974
low,10.0,2033,1880.0,0.00860443642879353,41.54376068642879
low,10.0,2023,1885.0,-0.0,41.50925925925927
low,10.0,2024,1885.0,-0.019535709308003687,41.489723549951265
low,10.0,2025,1885.0,-0.0372123500777588,41.47204690918151
low,10.0,2026,1885.0,-0.05320683607141318,41.456052423187856
low,10.0,2027,1885.0,-0.06767924548072372,41.44158001377854
low,10.0,2028,1885.0,-0.08077442304340363,41.428484836215866
low,10.0,2029,1885.0,-0.09262342969794132,41.41663582956132
low,10.0,2030,1885.0,-0.10334485428552413,41.40591440497374
low,10.0,2031,1885.0,-0.1130460004270198,41.39621325883225
low,10.0,2032,1885.0,-0.12182396045368026,41.387435298805585
low,10.0,2033,1885.0,-0.12976658713982656,41.37949267211944
low,10.0,2023,1890.0,-0.0,41.5
low,10.0,2024,1890.0,-0.14969372598774358,41.350306274012254
low,10.0,2025,1890.0,-0.28514221050667576,41.21485778949332
low,10.0,2026,1890.0,-0.40770106751567003,41.09229893248433
low,10.0,2027,1890.0,-0.5185969072491268,40.981403092750874
low,10.0,2028,1890.0,-0.6189396125444774,40.88106038745552
low,10.0,2029,1890.0,-0.7097334469226655,40.79026655307734
low,10.0,2030,1890.0,-0.79188710559501,40.70811289440499
low,10.0,2031,1890.0,-0.8662228099903017,40.633777190009695
low,10.0,2032,1890.0,-0.9334845368232215,40.56651546317678
low,10.0,2033,1890.0,-0.9943454640633609,40.50565453593664
low,10.0,2023,1895.0,-0.0,41.5
low,10.0,2024,1895.0,-0.29296794412496113,41.20703205587504
low,10.0,2025,1895.0,-0.558056302254294,40.94194369774571
low,10.0,2026,1895.0,-0.7979181677754313,40.70208183222457
low,10.0,2027,1895.0,-1.0149541588588658,40.48504584114114
low,10.0,2028,1895.0,-1.2113364446516763,40.28866355534832
low,10.0,2029,1895.0,-1.3890304850764426,40.11096951492356
low,10.0,2030,1895.0,-1.549814701814766,39.95018529818523
low,10.0,2031,1895.0,-1.6952982773492045,39.8047017226508
low,10.0,2032,1895.0,-1.8269372602024252,39.67306273979757
low,10.0,2033,1895.0,-1.9460491375602134,39.553950862439784
low,10.0,2023,1900.0,-0.0,41.5
low,10.0,2024,1900.0,-0.3584074765081821,41.141592523491816
low,10.0,2025,1900.0,-0.6827079721566292,40.81729202784337
low,10.0,2026,1900.0,-0.9761471953069519,40.52385280469305
low,10.0,2027,1900.0,-1.2416619843327676,40.258338015667235
low,10.0,2028,1900.0,-1.4819097004852495,40.01809029951475
low,10.0,2029,1900.0,-1.699294823657697,39.800705176342305
low,10.0,2030,1900.0,-1.895993017228484,39.604006982771516
low,10.0,2031,1900.0,-2.073972902831412,39.426027097168586
low,10.0,2032,1900.0,-2.2350157629827008,39.2649842370173
low,10.0,2033,1900.0,-2.380733368755119,39.119266631244884
low,10.0,2023,1905.0,-0.0,41.48900067552012
low,10.0,2024,1905.0,-0.3347959905067939,41.154204685013326
low,10.0,2025,1905.0,-0.6377319301257526,40.851268745394364
low,10.0,2026,1905.0,-0.9118397035608685,40.57716097195925
low,10.0,2027,1905.0,-1.1598626735394846,40.32913800198063
low,10.0,2028,1905.0,-1.384283137308546,40.104717538211574
low,10.0,2029,1905.0,-1.587347170299776,39.90165350522034
low,10.0,2030,1905.0,-1.77108710560753,39.71791356991259
low,10.0,2031,1905.0,-1.9373418742614918,39.551658801258625
low,10.0,2032,1905.0,-2.0877754098665084,39.40122526565361
low,10.0,2033,1905.0,-2.2238933018093725,39.26510737371075
low,10.0,2023,1910.0,-0.0,41.46018235253434
low,10.0,2024,1910.0,-0.2642087050253509,41.195973647508985
low,10.0,2025,1910.0,-0.5032746275031136,40.95690772503123
low,10.0,2026,1910.0,-0.7195904195382773,40.74059193299606
low,10.0,2027,1910.0,-0.9153210422837784,40.54486131025056
low,10.0,2028,1910.0,-1.0924254335993882,40.36775691893495
low,10.0,2029,1910.0,-1.2526761137602345,40.2075062387741
low,10.0,2030,1910.0,-1.3976769254354815,40.062505427098856
low,10.0,2031,1910.0,-1.5288790854848302,39.93130326704951
low,10.0,2032,1910.0,-1.6475957092246236,39.812586643309714
low,10.0,2033,1910.0,-1.7550149525272847,39.705167400007056
low,10.0,2023,1915.0,-0.0,41.43925559359996
low,10.0,2024,1915.0,-0.1817692512117846,41.25748634238818
low,10.0,2025,1915.0,-0.34624087115658536,41.09301472244337
low,10.0,2026,1915.0,-0.49506094708763054,40.94419464651233
low,10.0,2027,1915.0,-0.6297189203449929,40.80953667325497
low,10.0,2028,1915.0,-0.7515624931851399,40.68769310041482
low,10.0,2029,1915.0,-0.8618111170380949,40.577444476561865
low,10.0,2030,1915.0,-0.9615681971872205,40.47768739641274
low,10.0,2031,1915.0,-1.0518321360201617,40.3874234575798
low,10.0,2032,1915.0,-1.1335063253755158,40.305749268224446
low,10.0,2033,1915.0,-1.2074081879919945,40.231847405607965
low,10.0,2023,1920.0,-0.0,41.423032546285256
low,10.0,2024,1920.0,-0.08095349509642923,41.342079051188826
low,10.0,2025,1920.0,-0.1542032465804689,41.268829299704784
low,10.0,2026,1920.0,-0.22048236258506307,41.20255018370019
low,10.0,2027,1920.0,-0.2804541867803659,41.14257835950489
low,10.0,2028,1920.0,-0.3347189373401502,41.08831360894511
low,10.0,2029,1920.0,-0.38381971412703075,41.03921283215823
low,10.0,2030,1920.0,-0.4282479342184319,40.99478461206682
low,10.0,2031,1920.0,-0.46844825017386854,40.954584296111385
low,10.0,2032,1920.0,-0.5048230002672156,40.91820954601804
low,10.0,2033,1920.0,-0.5377362352233831,40.88529631106187
low,10.0,2023,1925.0,-0.0,41.383644762335045
low,10.0,2024,1925.0,-0.02453682535006857,41.35910793698498
low,10.0,2025,1925.0,-0.04673866304662387,41.33690609928842
low,10.0,2026,1925.0,-0.06682771654362842,41.31681704579142
low,10.0,2027,1925.0,-0.08500504384064425,41.2986397184944
low,10.0,2028,1925.0,-0.10145256973887065,41.28219219259618
low,10.0,2029,1925.0,-0.1163349066057014,41.267309855729344
low,10.0,2030,1925.0,-0.1298010018706259,41.25384376046442
low,10.0,2031,1925.0,-0.14198562874116646,41.24165913359388
low,10.0,2032,1925.0,-0.15301073505843796,41.23063402727661
low,10.0,2033,1925.0,-0.16298666379212984,41.22065809854291
low,10.0,2023,1930.0,-0.0,41.123250764839916
low,10.0,2024,1930.0,-0.01296786333890816,41.11028290150101
low,10.0,2025,1930.0,-0.024701671319928988,41.098549093519985
low,10.0,2026,1930.0,-0.035318859837205605,41.08793190500271
low,10.0,2027,1930.0,-0.04492568928197922,41.078325075557935
low,10.0,2028,1930.0,-0.05361830803230001,41.06963245680762
low,10.0,2029,1930.0,-0.06148371473831124,41.06176705010161
low,10.0,2030,1930.0,-0.06860062903398118,41.054650135805936
low,10.0,2031,1930.0,-0.07504027938965836,41.048210485450255
low,10.0,2032,1930.0,-0.08086711599054365,41.04238364884937
low,10.0,2033,1930.0,-0.08613945577580613,41.03711130906411
low,10.0,2023,1935.0,-0.0,40.800000000000004
low,10.0,2024,1935.0,-0.030756906639273,40.76924309336073
low,10.0,2025,1935.0,-0.05858690662952582,40.741413093370475
low,10.0,2026,1935.0,-0.08376853196464695,40.71623146803536
low,10.0,2027,1935.0,-0.10655380881482687,40.693446191185174
low,10.0,2028,1935.0,-0.12717077988917821,40.67282922011083
low,10.0,2029,1935.0,-0.1458257867638163,40.65417421323619
low,10.0,2030,1935.0,-0.16270553501770696,40.6372944649823
low,10.0,2031,1935.0,-0.17797896284485434,40.62202103715515
low,10.0,2032,1935.0,-0.19179893184452895,40.60820106815547
low,10.0,2033,1935.0,-0.20430375691153155,40.595696243088476
low,10.0,2023,1940.0,-0.0,40.550389846764496
low,10.0,2024,1940.0,-0.0027103529971538084,40.54767949376734
low,10.0,2025,1940.0,-0.005162781805064483,40.545227064959434
low,10.0,2026,1940.0,-0.007381831155531384,40.54300801560896
low,10.0,2027,1940.0,-0.009389710040302228,40.54100013672419
low,10.0,2028,1940.0,-0.011206513986127202,40.53918333277837
low,10.0,2029,1940.0,-0.012850426177545012,40.53753942058695
low,10.0,2030,1940.0,-0.014337899440305342,40.53605194732419
low,10.0,2031,1940.0,-0.015683820906778924,40.534706025857716
