场地1,场地2,edge,日期,预测货量
DC42,DC35,DC42->DC35,2023-01-01,162
DC42,DC4,DC42->DC4,2023-01-01,24
DC42,DC40,DC42->DC40,2023-01-01,1
DC42,DC5,DC42->DC5,2023-01-01,683
DC42,DC62,DC42->DC62,2023-01-01,1470
DC42,DC65,DC42->DC65,2023-01-01,0
DC42,DC70,DC42->DC70,2023-01-01,258
DC42,DC8,DC42->DC8,2023-01-01,4689
DC42,DC81,DC42->DC81,2023-01-01,0
DC42,DC9,DC42->DC9,2023-01-01,0
DC43,DC10,DC43->DC10,2023-01-01,2643
DC43,DC12,DC43->DC12,2023-01-01,0
DC43,DC14,DC43->DC14,2023-01-01,2459
DC43,DC29,DC43->DC29,2023-01-01,0
DC43,DC3,DC43->DC3,2023-01-01,1
DC43,DC34,DC43->DC34,2023-01-01,0
DC43,DC35,DC43->DC35,2023-01-01,78
DC43,DC4,DC43->DC4,2023-01-01,16
DC43,DC40,DC43->DC40,2023-01-01,0
DC43,DC45,DC43->DC45,2023-01-01,0
DC43,DC5,DC43->DC5,2023-01-01,1031
DC43,DC62,DC43->DC62,2023-01-01,2209
DC43,DC64,DC43->DC64,2023-01-01,0
DC43,DC65,DC43->DC65,2023-01-01,0
DC43,DC70,DC43->DC70,2023-01-01,62
DC43,DC8,DC43->DC8,2023-01-01,6702
DC43,DC9,DC43->DC9,2023-01-01,0
DC44,DC10,DC44->DC10,2023-01-01,5783
DC44,DC12,DC44->DC12,2023-01-01,0
DC44,DC14,DC44->DC14,2023-01-01,5858
DC44,DC29,DC44->DC29,2023-01-01,0
DC44,DC3,DC44->DC3,2023-01-01,1
DC44,DC32,DC44->DC32,2023-01-01,0
DC44,DC34,DC44->DC34,2023-01-01,0
DC44,DC35,DC44->DC35,2023-01-01,756
DC44,DC4,DC44->DC4,2023-01-01,46
DC44,DC40,DC44->DC40,2023-01-01,9
DC44,DC5,DC44->DC5,2023-01-01,3161
DC44,DC62,DC44->DC62,2023-01-01,7938
DC44,DC64,DC44->DC64,2023-01-01,0
DC44,DC65,DC44->DC65,2023-01-01,1
DC44,DC70,DC44->DC70,2023-01-01,1224
DC44,DC8,DC44->DC8,2023-01-01,18664
DC44,DC81,DC44->DC81,2023-01-01,0
DC44,DC9,DC44->DC9,2023-01-01,0
DC45,DC10,DC45->DC10,2023-01-01,0
DC45,DC12,DC45->DC12,2023-01-01,1
DC45,DC14,DC45->DC14,2023-01-01,0
DC45,DC29,DC45->DC29,2023-01-01,0
DC45,DC3,DC45->DC3,2023-01-01,0
DC45,DC35,DC45->DC35,2023-01-01,1
DC45,DC4,DC45->DC4,2023-01-01,0
DC45,DC5,DC45->DC5,2023-01-01,0
DC45,DC8,DC45->DC8,2023-01-01,1
DC45,DC81,DC45->DC81,2023-01-01,1
DC45,DC9,DC45->DC9,2023-01-01,0
DC46,DC10,DC46->DC10,2023-01-01,2321
DC46,DC12,DC46->DC12,2023-01-01,0
DC46,DC13,DC46->DC13,2023-01-01,0
DC46,DC14,DC46->DC14,2023-01-01,2061
DC46,DC29,DC46->DC29,2023-01-01,0
DC46,DC3,DC46->DC3,2023-01-01,0
DC46,DC32,DC46->DC32,2023-01-01,1
DC46,DC34,DC46->DC34,2023-01-01,0
DC46,DC35,DC46->DC35,2023-01-01,733
DC46,DC4,DC46->DC4,2023-01-01,285
DC46,DC40,DC46->DC40,2023-01-01,4
DC46,DC5,DC46->DC5,2023-01-01,1455
DC46,DC52,DC46->DC52,2023-01-01,0
DC46,DC62,DC46->DC62,2023-01-01,2571
DC46,DC64,DC46->DC64,2023-01-01,0
DC46,DC65,DC46->DC65,2023-01-01,1
DC46,DC70,DC46->DC70,2023-01-01,1380
DC46,DC8,DC46->DC8,2023-01-01,8944
DC46,DC81,DC46->DC81,2023-01-01,1
DC46,DC9,DC46->DC9,2023-01-01,0
DC47,DC10,DC47->DC10,2023-01-01,3195
DC47,DC12,DC47->DC12,2023-01-01,0
DC47,DC14,DC47->DC14,2023-01-01,3520
DC47,DC29,DC47->DC29,2023-01-01,0
DC47,DC3,DC47->DC3,2023-01-01,1
DC47,DC34,DC47->DC34,2023-01-01,0
DC47,DC35,DC47->DC35,2023-01-01,469
DC47,DC4,DC47->DC4,2023-01-01,353
DC47,DC40,DC47->DC40,2023-01-01,3
DC47,DC5,DC47->DC5,2023-01-01,1755
DC47,DC62,DC47->DC62,2023-01-01,4021
DC47,DC64,DC47->DC64,2023-01-01,0
DC47,DC65,DC47->DC65,2023-01-01,2
DC47,DC70,DC47->DC70,2023-01-01,114
DC47,DC8,DC47->DC8,2023-01-01,8574
DC47,DC81,DC47->DC81,2023-01-01,1
DC47,DC9,DC47->DC9,2023-01-01,0
DC48,DC10,DC48->DC10,2023-01-01,3693
DC48,DC12,DC48->DC12,2023-01-01,0
DC48,DC14,DC48->DC14,2023-01-01,3206
DC48,DC29,DC48->DC29,2023-01-01,0
DC48,DC3,DC48->DC3,2023-01-01,1
DC48,DC32,DC48->DC32,2023-01-01,0
DC48,DC34,DC48->DC34,2023-01-01,0
DC48,DC35,DC48->DC35,2023-01-01,343
DC48,DC4,DC48->DC4,2023-01-01,193
DC48,DC40,DC48->DC40,2023-01-01,7
DC48,DC5,DC48->DC5,2023-01-01,1464
DC48,DC50,DC48->DC50,2023-01-01,0
DC48,DC62,DC48->DC62,2023-01-01,3626
DC48,DC64,DC48->DC64,2023-01-01,0
DC48,DC65,DC48->DC65,2023-01-01,1
DC48,DC70,DC48->DC70,2023-01-01,210
DC48,DC8,DC48->DC8,2023-01-01,9520
DC48,DC9,DC48->DC9,2023-01-01,0
DC49,DC10,DC49->DC10,2023-01-01,0
DC49,DC12,DC49->DC12,2023-01-01,0
DC49,DC14,DC49->DC14,2023-01-01,0
DC49,DC3,DC49->DC3,2023-01-01,0
DC49,DC35,DC49->DC35,2023-01-01,0
DC49,DC5,DC49->DC5,2023-01-01,0
DC49,DC9,DC49->DC9,2023-01-01,0
DC5,DC10,DC5->DC10,2023-01-01,206
DC5,DC12,DC5->DC12,2023-01-01,0
DC5,DC14,DC5->DC14,2023-01-01,113
DC5,DC15,DC5->DC15,2023-01-01,0
DC5,DC19,DC5->DC19,2023-01-01,0
DC5,DC20,DC5->DC20,2023-01-01,0
DC5,DC21,DC5->DC21,2023-01-01,0
DC5,DC22,DC5->DC22,2023-01-01,0
DC5,DC23,DC5->DC23,2023-01-01,0
DC5,DC3,DC5->DC3,2023-01-01,2
DC5,DC30,DC5->DC30,2023-01-01,0
DC5,DC31,DC5->DC31,2023-01-01,0
DC5,DC32,DC5->DC32,2023-01-01,0
DC5,DC35,DC5->DC35,2023-01-01,8
DC5,DC36,DC5->DC36,2023-01-01,0
DC5,DC4,DC5->DC4,2023-01-01,602
DC5,DC40,DC5->DC40,2023-01-01,0
DC5,DC51,DC5->DC51,2023-01-01,0
DC5,DC61,DC5->DC61,2023-01-01,0
DC5,DC62,DC5->DC62,2023-01-01,186
DC5,DC70,DC5->DC70,2023-01-01,13
DC5,DC8,DC5->DC8,2023-01-01,148
DC5,DC9,DC5->DC9,2023-01-01,0
DC50,DC10,DC50->DC10,2023-01-01,1499
DC50,DC12,DC50->DC12,2023-01-01,1
DC50,DC14,DC50->DC14,2023-01-01,1511
DC50,DC29,DC50->DC29,2023-01-01,0
DC50,DC3,DC50->DC3,2023-01-01,1
DC50,DC32,DC50->DC32,2023-01-01,0
DC50,DC34,DC50->DC34,2023-01-01,0
DC50,DC35,DC50->DC35,2023-01-01,150
DC50,DC4,DC50->DC4,2023-01-01,74
DC50,DC40,DC50->DC40,2023-01-01,4
DC50,DC48,DC50->DC48,2023-01-01,0
DC50,DC5,DC50->DC5,2023-01-01,974
DC50,DC62,DC50->DC62,2023-01-01,2018
DC50,DC64,DC50->DC64,2023-01-01,0
DC50,DC65,DC50->DC65,2023-01-01,1
DC50,DC70,DC50->DC70,2023-01-01,111
DC50,DC8,DC50->DC8,2023-01-01,4972
DC50,DC9,DC50->DC9,2023-01-01,0
DC51,DC10,DC51->DC10,2023-01-01,7556
DC51,DC12,DC51->DC12,2023-01-01,0
DC51,DC14,DC51->DC14,2023-01-01,8597
DC51,DC29,DC51->DC29,2023-01-01,0
DC51,DC3,DC51->DC3,2023-01-01,9
DC51,DC32,DC51->DC32,2023-01-01,1
DC51,DC34,DC51->DC34,2023-01-01,0
DC51,DC35,DC51->DC35,2023-01-01,303
DC51,DC4,DC51->DC4,2023-01-01,43
DC51,DC40,DC51->DC40,2023-01-01,2
DC51,DC5,DC51->DC5,2023-01-01,4017
DC51,DC62,DC51->DC62,2023-01-01,6890
DC51,DC64,DC51->DC64,2023-01-01,1
DC51,DC65,DC51->DC65,2023-01-01,1
DC51,DC70,DC51->DC70,2023-01-01,460
DC51,DC8,DC51->DC8,2023-01-01,21905
DC51,DC81,DC51->DC81,2023-01-01,1
DC51,DC9,DC51->DC9,2023-01-01,0
DC52,DC10,DC52->DC10,2023-01-01,78
DC52,DC14,DC52->DC14,2023-01-01,54
DC52,DC3,DC52->DC3,2023-01-01,0
DC52,DC35,DC52->DC35,2023-01-01,16
DC52,DC4,DC52->DC4,2023-01-01,1
DC52,DC40,DC52->DC40,2023-01-01,0
DC52,DC46,DC52->DC46,2023-01-01,0
DC52,DC5,DC52->DC5,2023-01-01,44
DC52,DC62,DC52->DC62,2023-01-01,83
DC52,DC64,DC52->DC64,2023-01-01,0
DC52,DC65,DC52->DC65,2023-01-01,0
DC52,DC70,DC52->DC70,2023-01-01,7
DC52,DC8,DC52->DC8,2023-01-01,388
DC52,DC9,DC52->DC9,2023-01-01,0
DC53,DC10,DC53->DC10,2023-01-01,1792
DC53,DC14,DC53->DC14,2023-01-01,1958
DC53,DC25,DC53->DC25,2023-01-01,8
DC53,DC3,DC53->DC3,2023-01-01,1
DC53,DC33,DC53->DC33,2023-01-01,0
DC53,DC35,DC53->DC35,2023-01-01,7
DC53,DC4,DC53->DC4,2023-01-01,41
DC53,DC5,DC53->DC5,2023-01-01,804
DC53,DC62,DC53->DC62,2023-01-01,2091
DC53,DC64,DC53->DC64,2023-01-01,1
DC53,DC65,DC53->DC65,2023-01-01,1
DC53,DC70,DC53->DC70,2023-01-01,13
DC53,DC8,DC53->DC8,2023-01-01,5517
DC54,DC23,DC54->DC23,2023-01-01,0
DC54,DC37,DC54->DC37,2023-01-01,0
DC55,DC10,DC55->DC10,2023-01-01,114
DC55,DC14,DC55->DC14,2023-01-01,71
DC55,DC20,DC55->DC20,2023-01-01,0
DC55,DC3,DC55->DC3,2023-01-01,1
DC55,DC33,DC55->DC33,2023-01-01,0
DC55,DC35,DC55->DC35,2023-01-01,0
DC55,DC4,DC55->DC4,2023-01-01,350
DC55,DC5,DC55->DC5,2023-01-01,60
DC55,DC62,DC55->DC62,2023-01-01,144
DC55,DC8,DC55->DC8,2023-01-01,107
DC55,DC9,DC55->DC9,2023-01-01,0
DC56,DC10,DC56->DC10,2023-01-01,0
DC56,DC12,DC56->DC12,2023-01-01,0
DC56,DC14,DC56->DC14,2023-01-01,0
DC56,DC3,DC56->DC3,2023-01-01,0
DC56,DC35,DC56->DC35,2023-01-01,5
DC56,DC4,DC56->DC4,2023-01-01,0
DC56,DC40,DC56->DC40,2023-01-01,0
DC56,DC5,DC56->DC5,2023-01-01,14
DC56,DC61,DC56->DC61,2023-01-01,0
DC56,DC62,DC56->DC62,2023-01-01,1
DC56,DC70,DC56->DC70,2023-01-01,169
DC56,DC8,DC56->DC8,2023-01-01,0
DC56,DC9,DC56->DC9,2023-01-01,0
DC57,DC10,DC57->DC10,2023-01-01,0
DC57,DC14,DC57->DC14,2023-01-01,0
DC57,DC32,DC57->DC32,2023-01-01,0
DC57,DC35,DC57->DC35,2023-01-01,0
DC57,DC4,DC57->DC4,2023-01-01,0
DC57,DC40,DC57->DC40,2023-01-01,0
DC57,DC5,DC57->DC5,2023-01-01,0
DC57,DC62,DC57->DC62,2023-01-01,0
DC57,DC70,DC57->DC70,2023-01-01,0
DC57,DC8,DC57->DC8,2023-01-01,0
DC58,DC10,DC58->DC10,2023-01-01,0
DC58,DC12,DC58->DC12,2023-01-01,0
DC58,DC14,DC58->DC14,2023-01-01,0
DC58,DC29,DC58->DC29,2023-01-01,0
DC58,DC3,DC58->DC3,2023-01-01,0
DC58,DC34,DC58->DC34,2023-01-01,0
DC58,DC35,DC58->DC35,2023-01-01,0
DC58,DC4,DC58->DC4,2023-01-01,0
DC58,DC40,DC58->DC40,2023-01-01,0
DC58,DC5,DC58->DC5,2023-01-01,0
DC58,DC70,DC58->DC70,2023-01-01,0
DC58,DC8,DC58->DC8,2023-01-01,0
DC58,DC81,DC58->DC81,2023-01-01,1
DC58,DC9,DC58->DC9,2023-01-01,0
DC59,DC10,DC59->DC10,2023-01-01,1334
DC59,DC14,DC59->DC14,2023-01-01,685
DC59,DC3,DC59->DC3,2023-01-01,0
DC59,DC35,DC59->DC35,2023-01-01,446
DC59,DC4,DC59->DC4,2023-01-01,3129
DC59,DC40,DC59->DC40,2023-01-01,1
DC59,DC5,DC59->DC5,2023-01-01,460
DC59,DC62,DC59->DC62,2023-01-01,963
DC59,DC64,DC59->DC64,2023-01-01,1
DC59,DC65,DC59->DC65,2023-01-01,1
DC59,DC70,DC59->DC70,2023-01-01,765
DC59,DC8,DC59->DC8,2023-01-01,1351
DC6,DC10,DC6->DC10,2023-01-01,0
DC6,DC14,DC6->DC14,2023-01-01,0
DC6,DC23,DC6->DC23,2023-01-01,0
DC6,DC4,DC6->DC4,2023-01-01,0
DC6,DC62,DC6->DC62,2023-01-01,0
DC6,DC70,DC6->DC70,2023-01-01,0
DC60,DC10,DC60->DC10,2023-01-01,4481
DC60,DC14,DC60->DC14,2023-01-01,4291
DC60,DC3,DC60->DC3,2023-01-01,2
DC60,DC34,DC60->DC34,2023-01-01,0
DC60,DC35,DC60->DC35,2023-01-01,319
DC60,DC4,DC60->DC4,2023-01-01,48
DC60,DC40,DC60->DC40,2023-01-01,5
DC60,DC5,DC60->DC5,2023-01-01,2698
DC60,DC62,DC60->DC62,2023-01-01,5242
DC60,DC64,DC60->DC64,2023-01-01,0
DC60,DC70,DC60->DC70,2023-01-01,609
DC60,DC8,DC60->DC8,2023-01-01,12059
DC61,DC10,DC61->DC10,2023-01-01,0
DC61,DC14,DC61->DC14,2023-01-01,0
DC61,DC3,DC61->DC3,2023-01-01,0
DC61,DC4,DC61->DC4,2023-01-01,0
DC61,DC5,DC61->DC5,2023-01-01,0
DC62,DC10,DC62->DC10,2023-01-01,11550
DC62,DC14,DC62->DC14,2023-01-01,13952
DC62,DC15,DC62->DC15,2023-01-01,0
DC62,DC17,DC62->DC17,2023-01-01,0
DC62,DC20,DC62->DC20,2023-01-01,0
DC62,DC21,DC62->DC21,2023-01-01,0
DC62,DC22,DC62->DC22,2023-01-01,0
DC62,DC23,DC62->DC23,2023-01-01,0
DC62,DC3,DC62->DC3,2023-01-01,12
DC62,DC30,DC62->DC30,2023-01-01,0
DC62,DC32,DC62->DC32,2023-01-01,0
DC62,DC33,DC62->DC33,2023-01-01,0
DC62,DC34,DC62->DC34,2023-01-01,1
DC62,DC35,DC62->DC35,2023-01-01,47
DC62,DC38,DC62->DC38,2023-01-01,0
DC62,DC4,DC62->DC4,2023-01-01,219
DC62,DC40,DC62->DC40,2023-01-01,1
DC62,DC5,DC62->DC5,2023-01-01,7541
DC62,DC50,DC62->DC50,2023-01-01,0
DC62,DC64,DC62->DC64,2023-01-01,0
DC62,DC65,DC62->DC65,2023-01-01,0
DC62,DC70,DC62->DC70,2023-01-01,46
DC62,DC73,DC62->DC73,2023-01-01,0
DC62,DC76,DC62->DC76,2023-01-01,0
DC62,DC8,DC62->DC8,2023-01-01,50896
DC62,DC9,DC62->DC9,2023-01-01,0
DC63,DC10,DC63->DC10,2023-01-01,0
DC63,DC14,DC63->DC14,2023-01-01,0
DC63,DC8,DC63->DC8,2023-01-01,0
DC64,DC10,DC64->DC10,2023-01-01,0
DC64,DC14,DC64->DC14,2023-01-01,0
DC64,DC30,DC64->DC30,2023-01-01,0
DC64,DC4,DC64->DC4,2023-01-01,0
DC64,DC5,DC64->DC5,2023-01-01,0
DC64,DC62,DC64->DC62,2023-01-01,0
DC64,DC8,DC64->DC8,2023-01-01,0
DC65,DC10,DC65->DC10,2023-01-01,0
DC65,DC14,DC65->DC14,2023-01-01,0
DC65,DC4,DC65->DC4,2023-01-01,0
DC65,DC43,DC65->DC43,2023-01-01,0
DC65,DC5,DC65->DC5,2023-01-01,0
DC65,DC62,DC65->DC62,2023-01-01,0
DC65,DC8,DC65->DC8,2023-01-01,1
DC66,DC10,DC66->DC10,2023-01-01,0
DC66,DC14,DC66->DC14,2023-01-01,0
DC66,DC3,DC66->DC3,2023-01-01,0
DC66,DC4,DC66->DC4,2023-01-01,0
DC66,DC5,DC66->DC5,2023-01-01,0
DC66,DC8,DC66->DC8,2023-01-01,0
DC66,DC9,DC66->DC9,2023-01-01,0
DC67,DC10,DC67->DC10,2023-01-01,0
DC67,DC12,DC67->DC12,2023-01-01,0
DC67,DC14,DC67->DC14,2023-01-01,0
DC67,DC3,DC67->DC3,2023-01-01,0
DC67,DC32,DC67->DC32,2023-01-01,0
DC67,DC34,DC67->DC34,2023-01-01,0
DC67,DC35,DC67->DC35,2023-01-01,0
DC67,DC40,DC67->DC40,2023-01-01,0
DC67,DC5,DC67->DC5,2023-01-01,0
DC67,DC9,DC67->DC9,2023-01-01,0
DC68,DC10,DC68->DC10,2023-01-01,665
DC68,DC14,DC68->DC14,2023-01-01,374
DC68,DC3,DC68->DC3,2023-01-01,0
DC68,DC35,DC68->DC35,2023-01-01,9
DC68,DC4,DC68->DC4,2023-01-01,6
DC68,DC40,DC68->DC40,2023-01-01,0
DC68,DC5,DC68->DC5,2023-01-01,236
DC68,DC62,DC68->DC62,2023-01-01,626
DC68,DC64,DC68->DC64,2023-01-01,0
DC68,DC65,DC68->DC65,2023-01-01,0
DC68,DC70,DC68->DC70,2023-01-01,32
DC68,DC8,DC68->DC8,2023-01-01,3178
DC69,DC10,DC69->DC10,2023-01-01,3009
DC69,DC14,DC69->DC14,2023-01-01,2063
DC69,DC3,DC69->DC3,2023-01-01,0
DC69,DC4,DC69->DC4,2023-01-01,16
DC69,DC5,DC69->DC5,2023-01-01,726
DC69,DC62,DC69->DC62,2023-01-01,2628
DC69,DC8,DC69->DC8,2023-01-01,5579
DC7,DC10,DC7->DC10,2023-01-01,766
DC7,DC12,DC7->DC12,2023-01-01,0
DC7,DC14,DC7->DC14,2023-01-01,1005
DC7,DC3,DC7->DC3,2023-01-01,1
DC7,DC34,DC7->DC34,2023-01-01,0
DC7,DC35,DC7->DC35,2023-01-01,0
DC7,DC4,DC7->DC4,2023-01-01,12
DC7,DC40,DC7->DC40,2023-01-01,0
DC7,DC5,DC7->DC5,2023-01-01,442
DC7,DC62,DC7->DC62,2023-01-01,786
DC7,DC65,DC7->DC65,2023-01-01,0
DC7,DC70,DC7->DC70,2023-01-01,0
DC7,DC8,DC7->DC8,2023-01-01,1138
DC7,DC9,DC7->DC9,2023-01-01,0
DC70,DC10,DC70->DC10,2023-01-01,0
DC70,DC14,DC70->DC14,2023-01-01,3
DC70,DC3,DC70->DC3,2023-01-01,0
DC70,DC32,DC70->DC32,2023-01-01,0
DC70,DC34,DC70->DC34,2023-01-01,0
DC70,DC35,DC70->DC35,2023-01-01,111
DC70,DC38,DC70->DC38,2023-01-01,3
DC70,DC4,DC70->DC4,2023-01-01,1
DC70,DC40,DC70->DC40,2023-01-01,0
DC70,DC5,DC70->DC5,2023-01-01,0
DC70,DC62,DC70->DC62,2023-01-01,1
DC70,DC8,DC70->DC8,2023-01-01,0
DC71,DC10,DC71->DC10,2023-01-01,167
DC71,DC12,DC71->DC12,2023-01-01,1
DC71,DC14,DC71->DC14,2023-01-01,107
DC71,DC3,DC71->DC3,2023-01-01,0
DC71,DC35,DC71->DC35,2023-01-01,11
DC71,DC4,DC71->DC4,2023-01-01,425
DC71,DC40,DC71->DC40,2023-01-01,0
DC71,DC5,DC71->DC5,2023-01-01,48
DC71,DC62,DC71->DC62,2023-01-01,126
DC71,DC70,DC71->DC70,2023-01-01,5
DC71,DC8,DC71->DC8,2023-01-01,115
DC71,DC9,DC71->DC9,2023-01-01,0
DC72,DC10,DC72->DC10,2023-01-01,0
DC72,DC14,DC72->DC14,2023-01-01,0
DC72,DC3,DC72->DC3,2023-01-01,0
DC72,DC35,DC72->DC35,2023-01-01,1
DC72,DC4,DC72->DC4,2023-01-01,0
DC72,DC5,DC72->DC5,2023-01-01,0
DC72,DC62,DC72->DC62,2023-01-01,0
DC72,DC8,DC72->DC8,2023-01-01,0
DC72,DC9,DC72->DC9,2023-01-01,0
DC73,DC10,DC73->DC10,2023-01-01,12359
DC73,DC12,DC73->DC12,2023-01-01,0
DC73,DC14,DC73->DC14,2023-01-01,8813
DC73,DC20,DC73->DC20,2023-01-01,0
DC73,DC3,DC73->DC3,2023-01-01,3
DC73,DC34,DC73->DC34,2023-01-01,0
DC73,DC35,DC73->DC35,2023-01-01,0
DC73,DC4,DC73->DC4,2023-01-01,33435
DC73,DC40,DC73->DC40,2023-01-01,0
DC73,DC5,DC73->DC5,2023-01-01,4322
DC73,DC62,DC73->DC62,2023-01-01,11433
DC73,DC64,DC73->DC64,2023-01-01,0
DC73,DC70,DC73->DC70,2023-01-01,1
DC73,DC8,DC73->DC8,2023-01-01,4586
DC73,DC9,DC73->DC9,2023-01-01,0
DC74,DC10,DC74->DC10,2023-01-01,0
DC74,DC14,DC74->DC14,2023-01-01,0
DC74,DC3,DC74->DC3,2023-01-01,0
DC74,DC4,DC74->DC4,2023-01-01,0
DC74,DC5,DC74->DC5,2023-01-01,0
DC74,DC8,DC74->DC8,2023-01-01,0
DC74,DC9,DC74->DC9,2023-01-01,0
DC75,DC35,DC75->DC35,2023-01-01,0
DC76,DC10,DC76->DC10,2023-01-01,0
DC76,DC14,DC76->DC14,2023-01-01,0
DC76,DC3,DC76->DC3,2023-01-01,0
DC76,DC4,DC76->DC4,2023-01-01,0
DC76,DC5,DC76->DC5,2023-01-01,0
DC76,DC62,DC76->DC62,2023-01-01,0
DC76,DC8,DC76->DC8,2023-01-01,0
DC77,DC6,DC77->DC6,2023-01-01,0
DC8,DC10,DC8->DC10,2023-01-01,23090
DC8,DC13,DC8->DC13,2023-01-01,0
DC8,DC14,DC8->DC14,2023-01-01,15342
DC8,DC15,DC8->DC15,2023-01-01,0
DC8,DC25,DC8->DC25,2023-01-01,0
DC8,DC27,DC8->DC27,2023-01-01,0
DC8,DC3,DC8->DC3,2023-01-01,12
DC8,DC32,DC8->DC32,2023-01-01,1
DC8,DC33,DC8->DC33,2023-01-01,1
DC8,DC34,DC8->DC34,2023-01-01,10
DC8,DC35,DC8->DC35,2023-01-01,67
DC8,DC38,DC8->DC38,2023-01-01,0
DC8,DC4,DC8->DC4,2023-01-01,743
DC8,DC40,DC8->DC40,2023-01-01,0
DC8,DC43,DC8->DC43,2023-01-01,0
DC8,DC44,DC8->DC44,2023-01-01,0
DC8,DC5,DC8->DC5,2023-01-01,8131
DC8,DC59,DC8->DC59,2023-01-01,0
DC8,DC62,DC8->DC62,2023-01-01,21353
DC8,DC64,DC8->DC64,2023-01-01,0
DC8,DC65,DC8->DC65,2023-01-01,1
DC8,DC70,DC8->DC70,2023-01-01,58
DC8,DC76,DC8->DC76,2023-01-01,0
DC8,DC78,DC8->DC78,2023-01-01,0
DC8,DC9,DC8->DC9,2023-01-01,1
DC9,DC10,DC9->DC10,2023-01-01,0
DC9,DC12,DC9->DC12,2023-01-01,0
DC9,DC13,DC9->DC13,2023-01-01,0
DC9,DC14,DC9->DC14,2023-01-01,0
DC9,DC19,DC9->DC19,2023-01-01,0
DC9,DC21,DC9->DC21,2023-01-01,0
DC9,DC22,DC9->DC22,2023-01-01,0
DC9,DC23,DC9->DC23,2023-01-01,0
DC9,DC25,DC9->DC25,2023-01-01,0
DC9,DC3,DC9->DC3,2023-01-01,0
DC9,DC32,DC9->DC32,2023-01-01,0
DC9,DC34,DC9->DC34,2023-01-01,0
DC9,DC35,DC9->DC35,2023-01-01,0
DC9,DC36,DC9->DC36,2023-01-01,0
DC9,DC4,DC9->DC4,2023-01-01,0
DC9,DC40,DC9->DC40,2023-01-01,0
DC9,DC48,DC9->DC48,2023-01-01,0
DC9,DC5,DC9->DC5,2023-01-01,0
DC9,DC51,DC9->DC51,2023-01-01,0
DC9,DC58,DC9->DC58,2023-01-01,0
DC9,DC62,DC9->DC62,2023-01-01,0
DC9,DC67,DC9->DC67,2023-01-01,0
DC9,DC79,DC9->DC79,2023-01-01,0
DC9,DC8,DC9->DC8,2023-01-01,0
DC1,DC8,DC1->DC8,2023-01-02,0
DC10,DC12,DC10->DC12,2023-01-02,0
DC10,DC13,DC10->DC13,2023-01-02,0
DC10,DC14,DC10->DC14,2023-01-02,15752
DC10,DC17,DC10->DC17,2023-01-02,0
DC10,DC19,DC10->DC19,2023-01-02,0
DC10,DC20,DC10->DC20,2023-01-02,0
DC10,DC21,DC10->DC21,2023-01-02,0
DC10,DC22,DC10->DC22,2023-01-02,0
DC10,DC23,DC10->DC23,2023-01-02,0
DC10,DC25,DC10->DC25,2023-01-02,0
DC10,DC27,DC10->DC27,2023-01-02,0
DC10,DC28,DC10->DC28,2023-01-02,0
DC10,DC3,DC10->DC3,2023-01-02,14
DC10,DC30,DC10->DC30,2023-01-02,0
DC10,DC32,DC10->DC32,2023-01-02,3
DC10,DC33,DC10->DC33,2023-01-02,2
DC10,DC34,DC10->DC34,2023-01-02,1
DC10,DC35,DC10->DC35,2023-01-02,480
DC10,DC36,DC10->DC36,2023-01-02,0
DC10,DC38,DC10->DC38,2023-01-02,0
DC10,DC4,DC10->DC4,2023-01-02,59652
DC10,DC40,DC10->DC40,2023-01-02,5
DC10,DC47,DC10->DC47,2023-01-02,0
DC10,DC5,DC10->DC5,2023-01-02,9172
DC10,DC51,DC10->DC51,2023-01-02,0
DC10,DC59,DC10->DC59,2023-01-02,0
DC10,DC60,DC10->DC60,2023-01-02,0
DC10,DC61,DC10->DC61,2023-01-02,0
DC10,DC62,DC10->DC62,2023-01-02,18199
DC10,DC64,DC10->DC64,2023-01-02,0
DC10,DC65,DC10->DC65,2023-01-02,0
DC10,DC67,DC10->DC67,2023-01-02,0
DC10,DC70,DC10->DC70,2023-01-02,829
DC10,DC73,DC10->DC73,2023-01-02,0
DC10,DC76,DC10->DC76,2023-01-02,0
DC10,DC78,DC10->DC78,2023-01-02,0
DC10,DC8,DC10->DC8,2023-01-02,12086
DC10,DC80,DC10->DC80,2023-01-02,0
DC10,DC9,DC10->DC9,2023-01-02,0
DC11,DC10,DC11->DC10,2023-01-02,1
DC11,DC14,DC11->DC14,2023-01-02,1
DC11,DC22,DC11->DC22,2023-01-02,0
DC11,DC3,DC11->DC3,2023-01-02,0
DC11,DC5,DC11->DC5,2023-01-02,13
DC11,DC9,DC11->DC9,2023-01-02,0
DC12,DC10,DC12->DC10,2023-01-02,0
DC12,DC14,DC12->DC14,2023-01-02,0
DC12,DC23,DC12->DC23,2023-01-02,0
DC12,DC3,DC12->DC3,2023-01-02,0
DC12,DC32,DC12->DC32,2023-01-02,0
DC12,DC35,DC12->DC35,2023-01-02,0
DC12,DC36,DC12->DC36,2023-01-02,0
DC12,DC38,DC12->DC38,2023-01-02,0
DC12,DC40,DC12->DC40,2023-01-02,0
DC12,DC5,DC12->DC5,2023-01-02,0
DC12,DC67,DC12->DC67,2023-01-02,0
DC12,DC9,DC12->DC9,2023-01-02,0
DC13,DC10,DC13->DC10,2023-01-02,0
DC13,DC14,DC13->DC14,2023-01-02,0
DC13,DC15,DC13->DC15,2023-01-02,0
