场地1,场地2,edge,日期,预测货量
DC10,DC34,DC10->DC34,2023-01-30,1
DC10,DC34,DC10->DC34,2023-01-31,0
DC10,DC35,DC10->DC35,2023-01-01,372
DC10,DC35,DC10->DC35,2023-01-02,446
DC10,DC35,DC10->DC35,2023-01-03,350
DC10,DC35,DC10->DC35,2023-01-04,445
DC10,DC35,DC10->DC35,2023-01-05,518
DC10,DC35,DC10->DC35,2023-01-06,304
DC10,DC35,DC10->DC35,2023-01-07,428
DC10,DC35,DC10->DC35,2023-01-08,347
DC10,DC35,DC10->DC35,2023-01-09,411
DC10,DC35,DC10->DC35,2023-01-10,744
DC10,DC35,DC10->DC35,2023-01-11,652
DC10,DC35,DC10->DC35,2023-01-12,462
DC10,DC35,DC10->DC35,2023-01-13,280
DC10,DC35,DC10->DC35,2023-01-14,368
DC10,DC35,DC10->DC35,2023-01-15,276
DC10,DC35,DC10->DC35,2023-01-16,326
DC10,DC35,DC10->DC35,2023-01-17,185
DC10,DC35,DC10->DC35,2023-01-18,279
DC10,DC35,DC10->DC35,2023-01-19,283
DC10,DC35,DC10->DC35,2023-01-20,569
DC10,DC35,DC10->DC35,2023-01-21,350
DC10,DC35,DC10->DC35,2023-01-22,122
DC10,DC35,DC10->DC35,2023-01-23,146
DC10,DC35,DC10->DC35,2023-01-24,220
DC10,DC35,DC10->DC35,2023-01-25,141
DC10,DC35,DC10->DC35,2023-01-26,231
DC10,DC35,DC10->DC35,2023-01-27,142
DC10,DC35,DC10->DC35,2023-01-28,129
DC10,DC35,DC10->DC35,2023-01-29,90
DC10,DC35,DC10->DC35,2023-01-30,124
DC10,DC35,DC10->DC35,2023-01-31,124
DC10,DC36,DC10->DC36,2023-01-01,0
DC10,DC36,DC10->DC36,2023-01-02,1
DC10,DC36,DC10->DC36,2023-01-03,1
DC10,DC36,DC10->DC36,2023-01-04,2
DC10,DC36,DC10->DC36,2023-01-05,0
DC10,DC36,DC10->DC36,2023-01-06,2
DC10,DC36,DC10->DC36,2023-01-07,1
DC10,DC36,DC10->DC36,2023-01-08,4
DC10,DC36,DC10->DC36,2023-01-09,0
DC10,DC36,DC10->DC36,2023-01-10,0
DC10,DC36,DC10->DC36,2023-01-11,0
DC10,DC36,DC10->DC36,2023-01-12,3
DC10,DC36,DC10->DC36,2023-01-13,0
DC10,DC36,DC10->DC36,2023-01-14,1
DC10,DC36,DC10->DC36,2023-01-15,0
DC10,DC36,DC10->DC36,2023-01-16,0
DC10,DC36,DC10->DC36,2023-01-17,6
DC10,DC36,DC10->DC36,2023-01-18,1
DC10,DC36,DC10->DC36,2023-01-19,0
DC10,DC36,DC10->DC36,2023-01-20,1
DC10,DC36,DC10->DC36,2023-01-21,0
DC10,DC36,DC10->DC36,2023-01-22,0
DC10,DC36,DC10->DC36,2023-01-23,0
DC10,DC36,DC10->DC36,2023-01-24,1
DC10,DC36,DC10->DC36,2023-01-25,2
DC10,DC36,DC10->DC36,2023-01-26,0
DC10,DC36,DC10->DC36,2023-01-27,0
DC10,DC36,DC10->DC36,2023-01-28,0
DC10,DC36,DC10->DC36,2023-01-29,1
DC10,DC36,DC10->DC36,2023-01-30,0
DC10,DC36,DC10->DC36,2023-01-31,0
DC10,DC38,DC10->DC38,2023-01-01,0
DC10,DC38,DC10->DC38,2023-01-02,0
DC10,DC38,DC10->DC38,2023-01-03,0
DC10,DC38,DC10->DC38,2023-01-04,2
DC10,DC38,DC10->DC38,2023-01-05,0
DC10,DC38,DC10->DC38,2023-01-06,1
DC10,DC38,DC10->DC38,2023-01-07,0
DC10,DC38,DC10->DC38,2023-01-08,0
DC10,DC38,DC10->DC38,2023-01-09,0
DC10,DC38,DC10->DC38,2023-01-10,0
DC10,DC38,DC10->DC38,2023-01-11,0
DC10,DC38,DC10->DC38,2023-01-12,0
DC10,DC38,DC10->DC38,2023-01-13,0
DC10,DC38,DC10->DC38,2023-01-14,0
DC10,DC38,DC10->DC38,2023-01-15,0
DC10,DC38,DC10->DC38,2023-01-16,0
DC10,DC38,DC10->DC38,2023-01-17,0
DC10,DC38,DC10->DC38,2023-01-18,0
DC10,DC38,DC10->DC38,2023-01-19,0
DC10,DC38,DC10->DC38,2023-01-20,0
DC10,DC38,DC10->DC38,2023-01-21,0
DC10,DC38,DC10->DC38,2023-01-22,0
DC10,DC38,DC10->DC38,2023-01-23,0
DC10,DC38,DC10->DC38,2023-01-24,0
DC10,DC38,DC10->DC38,2023-01-25,0
DC10,DC38,DC10->DC38,2023-01-26,0
DC10,DC38,DC10->DC38,2023-01-27,0
DC10,DC38,DC10->DC38,2023-01-28,0
DC10,DC38,DC10->DC38,2023-01-29,0
DC10,DC38,DC10->DC38,2023-01-30,0
DC10,DC38,DC10->DC38,2023-01-31,0
DC10,DC4,DC10->DC4,2023-01-01,24258
DC10,DC4,DC10->DC4,2023-01-02,49528
DC10,DC4,DC10->DC4,2023-01-03,33543
DC10,DC4,DC10->DC4,2023-01-04,38580
DC10,DC4,DC10->DC4,2023-01-05,51814
DC10,DC4,DC10->DC4,2023-01-06,32573
DC10,DC4,DC10->DC4,2023-01-07,43552
DC10,DC4,DC10->DC4,2023-01-08,32285
DC10,DC4,DC10->DC4,2023-01-09,44516
DC10,DC4,DC10->DC4,2023-01-10,57471
DC10,DC4,DC10->DC4,2023-01-11,39390
DC10,DC4,DC10->DC4,2023-01-12,72645
DC10,DC4,DC10->DC4,2023-01-13,42594
DC10,DC4,DC10->DC4,2023-01-14,60948
DC10,DC4,DC10->DC4,2023-01-15,28406
DC10,DC4,DC10->DC4,2023-01-16,39883
DC10,DC4,DC10->DC4,2023-01-17,28375
DC10,DC4,DC10->DC4,2023-01-18,38181
DC10,DC4,DC10->DC4,2023-01-19,55187
DC10,DC4,DC10->DC4,2023-01-20,43095
DC10,DC4,DC10->DC4,2023-01-21,38529
DC10,DC4,DC10->DC4,2023-01-22,47869
DC10,DC4,DC10->DC4,2023-01-23,34271
DC10,DC4,DC10->DC4,2023-01-24,46326
DC10,DC4,DC10->DC4,2023-01-25,22334
DC10,DC4,DC10->DC4,2023-01-26,32579
DC10,DC4,DC10->DC4,2023-01-27,21421
DC10,DC4,DC10->DC4,2023-01-28,26764
DC10,DC4,DC10->DC4,2023-01-29,31106
DC10,DC4,DC10->DC4,2023-01-30,23393
DC10,DC4,DC10->DC4,2023-01-31,12915
DC10,DC40,DC10->DC40,2023-01-01,5
DC10,DC40,DC10->DC40,2023-01-02,11
DC10,DC40,DC10->DC40,2023-01-03,10
DC10,DC40,DC10->DC40,2023-01-04,6
DC10,DC40,DC10->DC40,2023-01-05,5
DC10,DC40,DC10->DC40,2023-01-06,17
DC10,DC40,DC10->DC40,2023-01-07,42
DC10,DC40,DC10->DC40,2023-01-08,68
DC10,DC40,DC10->DC40,2023-01-09,44
DC10,DC40,DC10->DC40,2023-01-10,54
DC10,DC40,DC10->DC40,2023-01-11,122
DC10,DC40,DC10->DC40,2023-01-12,158
DC10,DC40,DC10->DC40,2023-01-13,72
DC10,DC40,DC10->DC40,2023-01-14,52
DC10,DC40,DC10->DC40,2023-01-15,78
DC10,DC40,DC10->DC40,2023-01-16,73
DC10,DC40,DC10->DC40,2023-01-17,14
DC10,DC40,DC10->DC40,2023-01-18,22
DC10,DC40,DC10->DC40,2023-01-19,12
DC10,DC40,DC10->DC40,2023-01-20,9
DC10,DC40,DC10->DC40,2023-01-21,5
DC10,DC40,DC10->DC40,2023-01-22,3
DC10,DC40,DC10->DC40,2023-01-23,13
DC10,DC40,DC10->DC40,2023-01-24,7
DC10,DC40,DC10->DC40,2023-01-25,21
DC10,DC40,DC10->DC40,2023-01-26,2
DC10,DC40,DC10->DC40,2023-01-27,7
DC10,DC40,DC10->DC40,2023-01-28,11
DC10,DC40,DC10->DC40,2023-01-29,16
DC10,DC40,DC10->DC40,2023-01-30,14
DC10,DC40,DC10->DC40,2023-01-31,14
DC10,DC47,DC10->DC47,2023-01-01,0
DC10,DC47,DC10->DC47,2023-01-02,0
DC10,DC47,DC10->DC47,2023-01-03,0
DC10,DC47,DC10->DC47,2023-01-04,0
DC10,DC47,DC10->DC47,2023-01-05,0
DC10,DC47,DC10->DC47,2023-01-06,0
DC10,DC47,DC10->DC47,2023-01-07,0
DC10,DC47,DC10->DC47,2023-01-08,0
DC10,DC47,DC10->DC47,2023-01-09,0
DC10,DC47,DC10->DC47,2023-01-10,0
DC10,DC47,DC10->DC47,2023-01-11,0
DC10,DC47,DC10->DC47,2023-01-12,0
DC10,DC47,DC10->DC47,2023-01-13,0
DC10,DC47,DC10->DC47,2023-01-14,0
DC10,DC47,DC10->DC47,2023-01-15,0
DC10,DC47,DC10->DC47,2023-01-16,0
DC10,DC47,DC10->DC47,2023-01-17,0
DC10,DC47,DC10->DC47,2023-01-18,0
DC10,DC47,DC10->DC47,2023-01-19,0
DC10,DC47,DC10->DC47,2023-01-20,0
DC10,DC47,DC10->DC47,2023-01-21,0
DC10,DC47,DC10->DC47,2023-01-22,0
DC10,DC47,DC10->DC47,2023-01-23,0
DC10,DC47,DC10->DC47,2023-01-24,0
DC10,DC47,DC10->DC47,2023-01-25,0
DC10,DC47,DC10->DC47,2023-01-26,0
DC10,DC47,DC10->DC47,2023-01-27,0
DC10,DC47,DC10->DC47,2023-01-28,0
DC10,DC47,DC10->DC47,2023-01-29,0
DC10,DC47,DC10->DC47,2023-01-30,0
DC10,DC47,DC10->DC47,2023-01-31,0
DC10,DC5,DC10->DC5,2023-01-01,5194
DC10,DC5,DC10->DC5,2023-01-02,3490
DC10,DC5,DC10->DC5,2023-01-03,3799
DC10,DC5,DC10->DC5,2023-01-04,4550
DC10,DC5,DC10->DC5,2023-01-05,6806
DC10,DC5,DC10->DC5,2023-01-06,4837
DC10,DC5,DC10->DC5,2023-01-07,4889
DC10,DC5,DC10->DC5,2023-01-08,3313
DC10,DC5,DC10->DC5,2023-01-09,3113
DC10,DC5,DC10->DC5,2023-01-10,3684
DC10,DC5,DC10->DC5,2023-01-11,5754
DC10,DC5,DC10->DC5,2023-01-12,4439
DC10,DC5,DC10->DC5,2023-01-13,2621
DC10,DC5,DC10->DC5,2023-01-14,3019
DC10,DC5,DC10->DC5,2023-01-15,5154
DC10,DC5,DC10->DC5,2023-01-16,3793
DC10,DC5,DC10->DC5,2023-01-17,3360
DC10,DC5,DC10->DC5,2023-01-18,3374
DC10,DC5,DC10->DC5,2023-01-19,2783
DC10,DC5,DC10->DC5,2023-01-20,2580
DC10,DC5,DC10->DC5,2023-01-21,2021
DC10,DC5,DC10->DC5,2023-01-22,2196
DC10,DC5,DC10->DC5,2023-01-23,2480
DC10,DC5,DC10->DC5,2023-01-24,2483
DC10,DC5,DC10->DC5,2023-01-25,2705
DC10,DC5,DC10->DC5,2023-01-26,3448
DC10,DC5,DC10->DC5,2023-01-27,2372
DC10,DC5,DC10->DC5,2023-01-28,3288
DC10,DC5,DC10->DC5,2023-01-29,3127
DC10,DC5,DC10->DC5,2023-01-30,3022
DC10,DC5,DC10->DC5,2023-01-31,2686
DC10,DC51,DC10->DC51,2023-01-01,0
DC10,DC51,DC10->DC51,2023-01-02,0
DC10,DC51,DC10->DC51,2023-01-03,0
DC10,DC51,DC10->DC51,2023-01-04,0
DC10,DC51,DC10->DC51,2023-01-05,0
DC10,DC51,DC10->DC51,2023-01-06,0
DC10,DC51,DC10->DC51,2023-01-07,0
DC10,DC51,DC10->DC51,2023-01-08,0
DC10,DC51,DC10->DC51,2023-01-09,0
DC10,DC51,DC10->DC51,2023-01-10,0
DC10,DC51,DC10->DC51,2023-01-11,0
DC10,DC51,DC10->DC51,2023-01-12,0
DC10,DC51,DC10->DC51,2023-01-13,0
DC10,DC51,DC10->DC51,2023-01-14,0
DC10,DC51,DC10->DC51,2023-01-15,0
DC10,DC51,DC10->DC51,2023-01-16,0
DC10,DC51,DC10->DC51,2023-01-17,0
DC10,DC51,DC10->DC51,2023-01-18,0
DC10,DC51,DC10->DC51,2023-01-19,0
DC10,DC51,DC10->DC51,2023-01-20,0
DC10,DC51,DC10->DC51,2023-01-21,0
DC10,DC51,DC10->DC51,2023-01-22,0
DC10,DC51,DC10->DC51,2023-01-23,0
DC10,DC51,DC10->DC51,2023-01-24,0
DC10,DC51,DC10->DC51,2023-01-25,0
DC10,DC51,DC10->DC51,2023-01-26,0
DC10,DC51,DC10->DC51,2023-01-27,0
DC10,DC51,DC10->DC51,2023-01-28,0
DC10,DC51,DC10->DC51,2023-01-29,0
DC10,DC51,DC10->DC51,2023-01-30,0
DC10,DC51,DC10->DC51,2023-01-31,0
DC10,DC59,DC10->DC59,2023-01-01,0
DC10,DC59,DC10->DC59,2023-01-02,0
DC10,DC59,DC10->DC59,2023-01-03,1
DC10,DC59,DC10->DC59,2023-01-04,0
DC10,DC59,DC10->DC59,2023-01-05,0
DC10,DC59,DC10->DC59,2023-01-06,0
DC10,DC59,DC10->DC59,2023-01-07,0
DC10,DC59,DC10->DC59,2023-01-08,0
DC10,DC59,DC10->DC59,2023-01-09,0
DC10,DC59,DC10->DC59,2023-01-10,1
DC10,DC59,DC10->DC59,2023-01-11,0
DC10,DC59,DC10->DC59,2023-01-12,0
DC10,DC59,DC10->DC59,2023-01-13,0
DC10,DC59,DC10->DC59,2023-01-14,0
DC10,DC59,DC10->DC59,2023-01-15,0
DC10,DC59,DC10->DC59,2023-01-16,0
DC10,DC59,DC10->DC59,2023-01-17,1
DC10,DC59,DC10->DC59,2023-01-18,0
DC10,DC59,DC10->DC59,2023-01-19,0
DC10,DC59,DC10->DC59,2023-01-20,0
DC10,DC59,DC10->DC59,2023-01-21,0
DC10,DC59,DC10->DC59,2023-01-22,0
DC10,DC59,DC10->DC59,2023-01-23,0
DC10,DC59,DC10->DC59,2023-01-24,1
DC10,DC59,DC10->DC59,2023-01-25,0
DC10,DC59,DC10->DC59,2023-01-26,0
DC10,DC59,DC10->DC59,2023-01-27,0
DC10,DC59,DC10->DC59,2023-01-28,0
DC10,DC59,DC10->DC59,2023-01-29,0
DC10,DC59,DC10->DC59,2023-01-30,0
DC10,DC59,DC10->DC59,2023-01-31,1
DC10,DC60,DC10->DC60,2023-01-01,0
DC10,DC60,DC10->DC60,2023-01-02,0
DC10,DC60,DC10->DC60,2023-01-03,0
DC10,DC60,DC10->DC60,2023-01-04,0
DC10,DC60,DC10->DC60,2023-01-05,1
DC10,DC60,DC10->DC60,2023-01-06,0
DC10,DC60,DC10->DC60,2023-01-07,0
DC10,DC60,DC10->DC60,2023-01-08,0
DC10,DC60,DC10->DC60,2023-01-09,0
DC10,DC60,DC10->DC60,2023-01-10,0
DC10,DC60,DC10->DC60,2023-01-11,0
DC10,DC60,DC10->DC60,2023-01-12,1
DC10,DC60,DC10->DC60,2023-01-13,0
DC10,DC60,DC10->DC60,2023-01-14,0
DC10,DC60,DC10->DC60,2023-01-15,0
DC10,DC60,DC10->DC60,2023-01-16,0
DC10,DC60,DC10->DC60,2023-01-17,0
DC10,DC60,DC10->DC60,2023-01-18,0
DC10,DC60,DC10->DC60,2023-01-19,1
DC10,DC60,DC10->DC60,2023-01-20,0
DC10,DC60,DC10->DC60,2023-01-21,0
DC10,DC60,DC10->DC60,2023-01-22,0
DC10,DC60,DC10->DC60,2023-01-23,0
DC10,DC60,DC10->DC60,2023-01-24,0
DC10,DC60,DC10->DC60,2023-01-25,0
DC10,DC60,DC10->DC60,2023-01-26,1
DC10,DC60,DC10->DC60,2023-01-27,0
DC10,DC60,DC10->DC60,2023-01-28,0
DC10,DC60,DC10->DC60,2023-01-29,0
DC10,DC60,DC10->DC60,2023-01-30,0
DC10,DC60,DC10->DC60,2023-01-31,0
DC10,DC61,DC10->DC61,2023-01-01,0
DC10,DC61,DC10->DC61,2023-01-02,0
DC10,DC61,DC10->DC61,2023-01-03,0
DC10,DC61,DC10->DC61,2023-01-04,0
DC10,DC61,DC10->DC61,2023-01-05,0
DC10,DC61,DC10->DC61,2023-01-06,0
DC10,DC61,DC10->DC61,2023-01-07,0
DC10,DC61,DC10->DC61,2023-01-08,0
DC10,DC61,DC10->DC61,2023-01-09,0
DC10,DC61,DC10->DC61,2023-01-10,0
DC10,DC61,DC10->DC61,2023-01-11,0
DC10,DC61,DC10->DC61,2023-01-12,0
DC10,DC61,DC10->DC61,2023-01-13,0
DC10,DC61,DC10->DC61,2023-01-14,0
DC10,DC61,DC10->DC61,2023-01-15,0
DC10,DC61,DC10->DC61,2023-01-16,0
DC10,DC61,DC10->DC61,2023-01-17,0
DC10,DC61,DC10->DC61,2023-01-18,0
DC10,DC61,DC10->DC61,2023-01-19,0
DC10,DC61,DC10->DC61,2023-01-20,0
DC10,DC61,DC10->DC61,2023-01-21,0
DC10,DC61,DC10->DC61,2023-01-22,0
DC10,DC61,DC10->DC61,2023-01-23,0
DC10,DC61,DC10->DC61,2023-01-24,0
DC10,DC61,DC10->DC61,2023-01-25,0
DC10,DC61,DC10->DC61,2023-01-26,0
DC10,DC61,DC10->DC61,2023-01-27,0
DC10,DC61,DC10->DC61,2023-01-28,0
DC10,DC61,DC10->DC61,2023-01-29,0
DC10,DC61,DC10->DC61,2023-01-30,0
DC10,DC61,DC10->DC61,2023-01-31,0
DC10,DC62,DC10->DC62,2023-01-01,5932
DC10,DC62,DC10->DC62,2023-01-02,7117
DC10,DC62,DC10->DC62,2023-01-03,4826
DC10,DC62,DC10->DC62,2023-01-04,9549
DC10,DC62,DC10->DC62,2023-01-05,6755
DC10,DC62,DC10->DC62,2023-01-06,10518
DC10,DC62,DC10->DC62,2023-01-07,11257
DC10,DC62,DC10->DC62,2023-01-08,13621
DC10,DC62,DC10->DC62,2023-01-09,8768
DC10,DC62,DC10->DC62,2023-01-10,22485
DC10,DC62,DC10->DC62,2023-01-11,14031
DC10,DC62,DC10->DC62,2023-01-12,15126
DC10,DC62,DC10->DC62,2023-01-13,11915
DC10,DC62,DC10->DC62,2023-01-14,19950
DC10,DC62,DC10->DC62,2023-01-15,16390
DC10,DC62,DC10->DC62,2023-01-16,9273
DC10,DC62,DC10->DC62,2023-01-17,9245
DC10,DC62,DC10->DC62,2023-01-18,16689
DC10,DC62,DC10->DC62,2023-01-19,8447
DC10,DC62,DC10->DC62,2023-01-20,16036
DC10,DC62,DC10->DC62,2023-01-21,11120
DC10,DC62,DC10->DC62,2023-01-22,10602
DC10,DC62,DC10->DC62,2023-01-23,12647
DC10,DC62,DC10->DC62,2023-01-24,14209
DC10,DC62,DC10->DC62,2023-01-25,15319
DC10,DC62,DC10->DC62,2023-01-26,7713
DC10,DC62,DC10->DC62,2023-01-27,7389
DC10,DC62,DC10->DC62,2023-01-28,8571
DC10,DC62,DC10->DC62,2023-01-29,5706
DC10,DC62,DC10->DC62,2023-01-30,7709
DC10,DC62,DC10->DC62,2023-01-31,4424
DC10,DC64,DC10->DC64,2023-01-01,0
DC10,DC64,DC10->DC64,2023-01-02,0
DC10,DC64,DC10->DC64,2023-01-03,0
DC10,DC64,DC10->DC64,2023-01-04,0
DC10,DC64,DC10->DC64,2023-01-05,0
DC10,DC64,DC10->DC64,2023-01-06,0
DC10,DC64,DC10->DC64,2023-01-07,0
DC10,DC64,DC10->DC64,2023-01-08,0
DC10,DC64,DC10->DC64,2023-01-09,0
DC10,DC64,DC10->DC64,2023-01-10,0
DC10,DC64,DC10->DC64,2023-01-11,0
DC10,DC64,DC10->DC64,2023-01-12,0
DC10,DC64,DC10->DC64,2023-01-13,0
DC10,DC64,DC10->DC64,2023-01-14,0
DC10,DC64,DC10->DC64,2023-01-15,0
DC10,DC64,DC10->DC64,2023-01-16,0
DC10,DC64,DC10->DC64,2023-01-17,0
DC10,DC64,DC10->DC64,2023-01-18,0
DC10,DC64,DC10->DC64,2023-01-19,0
DC10,DC64,DC10->DC64,2023-01-20,0
DC10,DC64,DC10->DC64,2023-01-21,0
DC10,DC64,DC10->DC64,2023-01-22,0
DC10,DC64,DC10->DC64,2023-01-23,0
DC10,DC64,DC10->DC64,2023-01-24,0
DC10,DC64,DC10->DC64,2023-01-25,0
DC10,DC64,DC10->DC64,2023-01-26,0
DC10,DC64,DC10->DC64,2023-01-27,0
DC10,DC64,DC10->DC64,2023-01-28,0
DC10,DC64,DC10->DC64,2023-01-29,0
DC10,DC64,DC10->DC64,2023-01-30,0
DC10,DC64,DC10->DC64,2023-01-31,0
DC10,DC65,DC10->DC65,2023-01-01,0
DC10,DC65,DC10->DC65,2023-01-02,0
DC10,DC65,DC10->DC65,2023-01-03,1
DC10,DC65,DC10->DC65,2023-01-04,0
DC10,DC65,DC10->DC65,2023-01-05,0
DC10,DC65,DC10->DC65,2023-01-06,0
DC10,DC65,DC10->DC65,2023-01-07,0
DC10,DC65,DC10->DC65,2023-01-08,0
DC10,DC65,DC10->DC65,2023-01-09,0
DC10,DC65,DC10->DC65,2023-01-10,1
DC10,DC65,DC10->DC65,2023-01-11,0
DC10,DC65,DC10->DC65,2023-01-12,0
DC10,DC65,DC10->DC65,2023-01-13,0
DC10,DC65,DC10->DC65,2023-01-14,0
DC10,DC65,DC10->DC65,2023-01-15,0
DC10,DC65,DC10->DC65,2023-01-16,0
DC10,DC65,DC10->DC65,2023-01-17,1
DC10,DC65,DC10->DC65,2023-01-18,0
DC10,DC65,DC10->DC65,2023-01-19,0
DC10,DC65,DC10->DC65,2023-01-20,0
DC10,DC65,DC10->DC65,2023-01-21,0
DC10,DC65,DC10->DC65,2023-01-22,0
DC10,DC65,DC10->DC65,2023-01-23,0
DC10,DC65,DC10->DC65,2023-01-24,1
DC10,DC65,DC10->DC65,2023-01-25,0
DC10,DC65,DC10->DC65,2023-01-26,0
DC10,DC65,DC10->DC65,2023-01-27,0
DC10,DC65,DC10->DC65,2023-01-28,0
DC10,DC65,DC10->DC65,2023-01-29,0
DC10,DC65,DC10->DC65,2023-01-30,0
DC10,DC65,DC10->DC65,2023-01-31,1
DC10,DC67,DC10->DC67,2023-01-01,0
DC10,DC67,DC10->DC67,2023-01-02,0
DC10,DC67,DC10->DC67,2023-01-03,0
DC10,DC67,DC10->DC67,2023-01-04,0
DC10,DC67,DC10->DC67,2023-01-05,0
DC10,DC67,DC10->DC67,2023-01-06,0
DC10,DC67,DC10->DC67,2023-01-07,0
DC10,DC67,DC10->DC67,2023-01-08,0
DC10,DC67,DC10->DC67,2023-01-09,0
DC10,DC67,DC10->DC67,2023-01-10,0
DC10,DC67,DC10->DC67,2023-01-11,0
DC10,DC67,DC10->DC67,2023-01-12,0
DC10,DC67,DC10->DC67,2023-01-13,0
DC10,DC67,DC10->DC67,2023-01-14,1
DC10,DC67,DC10->DC67,2023-01-15,0
DC10,DC67,DC10->DC67,2023-01-16,0
DC10,DC67,DC10->DC67,2023-01-17,0
DC10,DC67,DC10->DC67,2023-01-18,0
DC10,DC67,DC10->DC67,2023-01-19,0
DC10,DC67,DC10->DC67,2023-01-20,0
DC10,DC67,DC10->DC67,2023-01-21,0
DC10,DC67,DC10->DC67,2023-01-22,0
DC10,DC67,DC10->DC67,2023-01-23,0
DC10,DC67,DC10->DC67,2023-01-24,0
DC10,DC67,DC10->DC67,2023-01-25,0
DC10,DC67,DC10->DC67,2023-01-26,0
DC10,DC67,DC10->DC67,2023-01-27,0
DC10,DC67,DC10->DC67,2023-01-28,0
DC10,DC67,DC10->DC67,2023-01-29,0
DC10,DC67,DC10->DC67,2023-01-30,0
DC10,DC67,DC10->DC67,2023-01-31,0
DC10,DC70,DC10->DC70,2023-01-01,1276
DC10,DC70,DC10->DC70,2023-01-02,552
DC10,DC70,DC10->DC70,2023-01-03,365
DC10,DC70,DC10->DC70,2023-01-04,757
DC10,DC70,DC10->DC70,2023-01-05,829
DC10,DC70,DC10->DC70,2023-01-06,607
DC10,DC70,DC10->DC70,2023-01-07,649
DC10,DC70,DC10->DC70,2023-01-08,820
DC10,DC70,DC10->DC70,2023-01-09,479
DC10,DC70,DC10->DC70,2023-01-10,938
DC10,DC70,DC10->DC70,2023-01-11,2059
DC10,DC70,DC10->DC70,2023-01-12,738
DC10,DC70,DC10->DC70,2023-01-13,598
DC10,DC70,DC10->DC70,2023-01-14,641
DC10,DC70,DC10->DC70,2023-01-15,933
DC10,DC70,DC10->DC70,2023-01-16,565
DC10,DC70,DC10->DC70,2023-01-17,975
DC10,DC70,DC10->DC70,2023-01-18,754
DC10,DC70,DC10->DC70,2023-01-19,527
DC10,DC70,DC10->DC70,2023-01-20,966
DC10,DC70,DC10->DC70,2023-01-21,815
DC10,DC70,DC10->DC70,2023-01-22,656
DC10,DC70,DC10->DC70,2023-01-23,468
DC10,DC70,DC10->DC70,2023-01-24,235
DC10,DC70,DC10->DC70,2023-01-25,463
DC10,DC70,DC10->DC70,2023-01-26,499
DC10,DC70,DC10->DC70,2023-01-27,487
DC10,DC70,DC10->DC70,2023-01-28,452
DC10,DC70,DC10->DC70,2023-01-29,169
DC10,DC70,DC10->DC70,2023-01-30,240
DC10,DC70,DC10->DC70,2023-01-31,334
DC10,DC73,DC10->DC73,2023-01-01,0
DC10,DC73,DC10->DC73,2023-01-02,0
DC10,DC73,DC10->DC73,2023-01-03,0
DC10,DC73,DC10->DC73,2023-01-04,0
DC10,DC73,DC10->DC73,2023-01-05,0
DC10,DC73,DC10->DC73,2023-01-06,0
DC10,DC73,DC10->DC73,2023-01-07,0
DC10,DC73,DC10->DC73,2023-01-08,0
DC10,DC73,DC10->DC73,2023-01-09,0
DC10,DC73,DC10->DC73,2023-01-10,0
DC10,DC73,DC10->DC73,2023-01-11,0
DC10,DC73,DC10->DC73,2023-01-12,0
DC10,DC73,DC10->DC73,2023-01-13,0
DC10,DC73,DC10->DC73,2023-01-14,0
DC10,DC73,DC10->DC73,2023-01-15,0
DC10,DC73,DC10->DC73,2023-01-16,0
DC10,DC73,DC10->DC73,2023-01-17,0
DC10,DC73,DC10->DC73,2023-01-18,0
DC10,DC73,DC10->DC73,2023-01-19,0
DC10,DC73,DC10->DC73,2023-01-20,0
DC10,DC73,DC10->DC73,2023-01-21,0
DC10,DC73,DC10->DC73,2023-01-22,0
DC10,DC73,DC10->DC73,2023-01-23,0
DC10,DC73,DC10->DC73,2023-01-24,0
DC10,DC73,DC10->DC73,2023-01-25,0
DC10,DC73,DC10->DC73,2023-01-26,0
DC10,DC73,DC10->DC73,2023-01-27,0
DC10,DC73,DC10->DC73,2023-01-28,0
DC10,DC73,DC10->DC73,2023-01-29,0
DC10,DC73,DC10->DC73,2023-01-30,0
DC10,DC73,DC10->DC73,2023-01-31,0
DC10,DC76,DC10->DC76,2023-01-01,0
DC10,DC76,DC10->DC76,2023-01-02,0
DC10,DC76,DC10->DC76,2023-01-03,0
DC10,DC76,DC10->DC76,2023-01-04,0
DC10,DC76,DC10->DC76,2023-01-05,0
DC10,DC76,DC10->DC76,2023-01-06,0
DC10,DC76,DC10->DC76,2023-01-07,0
DC10,DC76,DC10->DC76,2023-01-08,0
DC10,DC76,DC10->DC76,2023-01-09,0
DC10,DC76,DC10->DC76,2023-01-10,0
DC10,DC76,DC10->DC76,2023-01-11,0
DC10,DC76,DC10->DC76,2023-01-12,0
DC10,DC76,DC10->DC76,2023-01-13,0
DC10,DC76,DC10->DC76,2023-01-14,0
DC10,DC76,DC10->DC76,2023-01-15,0
DC10,DC76,DC10->DC76,2023-01-16,0
DC10,DC76,DC10->DC76,2023-01-17,0
DC10,DC76,DC10->DC76,2023-01-18,0
DC10,DC76,DC10->DC76,2023-01-19,0
DC10,DC76,DC10->DC76,2023-01-20,0
DC10,DC76,DC10->DC76,2023-01-21,0
DC10,DC76,DC10->DC76,2023-01-22,0
DC10,DC76,DC10->DC76,2023-01-23,0
DC10,DC76,DC10->DC76,2023-01-24,0
DC10,DC76,DC10->DC76,2023-01-25,0
DC10,DC76,DC10->DC76,2023-01-26,0
