task_id,latitude,longitude,actual_completed,original_price,threshold_price,threshold_price_change,predicted_probability_original,threshold_probability,threshold_probability_change,target_unreachable_at_85,nearest_member_km,members_2km,tasks_2km,region,improved_price,improved_price_change,improved_probability,improved_probability_change
A0535,23.0287129725023,113.804578898355,1,66.0,65.0,-1.0,0.9527025306071492,0.9502142975803041,-0.002488233026845088,0,0.9129870655779951,6,3,1,65.0,-1.0,0.9502142975803041,-0.002488233026845088
A0536,22.9741748502627,113.734588322874,1,67.5,65.0,-2.5,0.9603262730641311,0.9548631196932723,-0.0054631533708587865,0,0.2194752121010479,2,2,1,65.0,-2.5,0.9548631196932723,-0.0054631533708587865
A0537,22.9413278534327,113.676795108485,1,66.0,65.0,-1.0,0.8997609763726937,0.8947951442778199,-0.004965832094873779,0,0.4599761776896757,6,3,1,65.0,-1.0,0.8947951442778199,-0.004965832094873779
A0538,22.8433968694871,113.255757350605,0,66.0,71.0,5.0,0.6965542054437893,0.7503301320926217,0.05377592664883235,0,0.6992915496405492,4,6,3,67.5,1.5,0.7133626249605469,0.0168084195167576
A0539,23.0616798513549,113.810219858108,1,67.0,65.0,-2.0,0.9677642694265712,0.9642272506954446,-0.003537018731126662,0,0.9408986297413422,3,4,1,65.0,-2.0,0.9642272506954446,-0.003537018731126662
A0540,23.1793488547003,112.899403058306,1,70.0,82.0,12.0,0.6171885924734698,0.7547793301953911,0.13759073772192132,0,1.0885795494430086,2,4,3,75.0,5.0,0.678538475971134,0.06134988349766424
A0541,23.1745526562453,113.068851324902,1,75.0,77.5,2.5,0.7271803250351567,0.7530747836929451,0.02589445865778839,0,2.9700003787974922,0,0,3,72.0,-3.0,0.6939613259708769,-0.03321899906427983
A0542,23.176777556242,112.87840230232,1,70.0,85.0,15.0,0.47463257424202554,0.6696796539880947,0.19504707974606916,1,1.3665485248601055,4,2,3,75.0,5.0,0.5418702764212401,0.06723770217921454
A0543,23.1694339716979,112.907385715472,1,70.0,78.0,8.0,0.6626607523712805,0.7514319337500358,0.08877118137875528,0,1.1642942150095343,2,6,3,72.5,2.5,0.6920859896026816,0.029425237231401113
A0544,23.2615298960726,113.024751811431,1,75.0,68.0,-7.0,0.8168230693939618,0.7535741687932835,-0.06324890060067823,0,0.6115780332332837,1,1,0,70.0,-5.0,0.7730368139132352,-0.043786255480726566
A0545,23.1686518599911,112.893812550085,1,70.0,76.0,6.0,0.6884428204048154,0.7532769973199317,0.06483417691511628,0,0.27326014812045396,1,6,3,71.0,1.0,0.6998819143654851,0.011439093960669666
A0546,23.1632181205162,112.914899704195,1,70.0,75.0,5.0,0.6997919151769054,0.7531973637951992,0.05340544861829377,0,1.4591925479577224,1,4,3,70.5,0.5,0.7054215656142132,0.005629650437307787
A0547,23.0705795085387,112.84454078101,1,75.0,84.0,9.0,0.6489934864231534,0.750184018937438,0.10119053251428467,0,0.7577624445302322,1,0,3,76.5,1.5,0.6671775957557368,0.01818410933258341
A0548,22.9042229182472,112.901982569526,1,75.0,70.5,-4.5,0.7926781282683844,0.7500083259946054,-0.04266980227377892,0,0.4551635122658302,2,4,3,70.0,-5.0,0.7449226547127846,-0.047755473555599726
A0549,23.038668502773,113.2034172001,1,70.0,80.5,10.5,0.6322318925692786,0.7516830970829577,0.11945120451367908,0,0.8900744488555662,3,3,3,74.5,4.5,0.6866043315078355,0.05437243893855692
A0550,23.2030049778886,113.171393135087,1,69.5,70.5,1.0,0.7419887630104821,0.7521696001539658,0.010180837143483723,0,0.920375399287478,2,2,0,67.0,-2.5,0.7153711376288739,-0.026617625381608168
A0551,23.1701889270547,112.906063634338,1,70.0,78.0,8.0,0.6612875758315122,0.7502839384159646,0.08899636258445243,0,1.0272814050047212,2,6,3,72.5,2.5,0.6907766983414663,0.029489122509954058
A0552,22.8779429180473,113.226557750351,1,70.5,68.0,-2.5,0.7744687934430454,0.7500732991182991,-0.024395494324746303,0,2.3974650126781474,0,3,3,65.5,-5.0,0.7239794487235685,-0.05048934471947697
A0553,23.1882857509082,113.205158375788,1,68.0,81.0,13.0,0.6011786180399358,0.752296753264523,0.15111813522458728,0,0.029397482373985855,2,0,0,73.0,5.0,0.663696197671331,0.06251757963139526
A0554,23.1176526030152,113.177420842311,1,66.5,75.5,9.0,0.6546929850109267,0.754861058312173,0.10016807330124633,0,0.9886045208524236,7,4,0,70.5,4.0,0.7016730240573895,0.04698003904646286
A0555,23.1465983899744,113.110448529325,1,67.5,76.0,8.5,0.6566827855579821,0.7514908159778362,0.09480803041985408,0,0.07916135794944396,2,4,3,71.0,3.5,0.697864220241321,0.0411814346833389
A0556,23.1223276296192,113.191485208337,1,67.0,78.5,11.5,0.6199708998104801,0.7519643349500603,0.13199343513958017,0,0.1503930830178589,6,2,0,72.0,5.0,0.681105276790355,0.061134376979874894
A0557,23.1673058447853,112.902415982172,1,70.0,78.5,8.5,0.6582174866383846,0.7527612687105939,0.09454378207220926,0,0.7219281730319269,2,6,3,73.0,3.0,0.6936032929775736,0.035385806339188974
A0558,23.1043540831342,113.199121080051,1,66.5,75.5,9.0,0.6544756399763764,0.7546831370757313,0.10020749709935495,0,1.0977780483746535,7,4,0,70.5,4.0,0.7014717658702787,0.04699612589390234
A0559,23.1858571842096,113.092755151871,1,75.0,73.0,-2.0,0.7740077849129288,0.7546019713086328,-0.01940581360429594,0,0.5413568918570462,1,0,0,70.0,-5.0,0.7234520875134834,-0.05055569739944532
A0560,23.0667704175712,113.142195274851,1,66.5,75.0,8.5,0.6577404337993132,0.7523665314893079,0.09462609768999464,0,1.0191475953879987,2,4,3,70.5,4.0,0.7044930018201919,0.04675256802087868
A0561,23.0440368254211,112.921450878294,1,71.5,75.5,4.0,0.710260561376197,0.7525380591325291,0.04227749775633216,0,1.181374922944756,1,3,3,70.5,-1.0,0.6990469489021668,-0.011213612474030188
A0562,22.8366157391784,113.000031758026,1,73.0,85.0,12.0,0.5647708847839112,0.7124232269322343,0.147652342148323,1,1.8852659850240503,1,0,3,78.0,5.0,0.6294781412442194,0.06470725646030817
A0563,23.0070736517263,113.008964017539,1,73.5,77.5,4.0,0.7123330385888982,0.7544126930209076,0.04207965443200945,0,3.1309321536683123,0,0,3,72.0,-1.5,0.6954900161080495,-0.01684302248084868
A0564,22.9534378642144,112.971287414513,1,75.0,78.0,3.0,0.7214067997232181,0.7527083131126256,0.031301513389407565,0,2.3244695952400134,0,0,3,72.5,-2.5,0.6935428249177523,-0.027863974805465763
A0565,23.0782653874698,113.041381325849,1,70.0,70.5,0.5,0.7467143514390873,0.7517762037564191,0.005061852317331805,0,2.009145343224085,0,2,3,67.0,-3.0,0.7149414660281062,-0.03177288541098111
A0566,23.1136000139085,113.015288870752,1,73.5,69.5,-4.0,0.7895912268970364,0.7515541377634556,-0.03803708913358084,0,1.9974020770914902,1,3,3,68.5,-5.0,0.7413567114381713,-0.048234515458865146
A0567,23.038668502773,113.2034172001,1,70.0,80.5,10.5,0.6322318925692786,0.7516830970829577,0.11945120451367908,0,0.8900744488555662,3,3,3,74.5,4.5,0.6866043315078355,0.05437243893855692
A0568,23.0695963041142,113.156188978369,1,66.0,81.0,15.0,0.5751697430857053,0.7523656070866271,0.1771958640009218,0,0.5059340190027676,2,2,3,71.0,5.0,0.6393183127276381,0.06414856964193272
A0569,22.903113126007,112.892336616166,1,73.0,70.0,-3.0,0.7834115501496677,0.7547300080550023,-0.028681542094665335,0,1.0072504185615316,2,4,3,68.0,-5.0,0.734237210560096,-0.049174339589571625
A0570,23.0636965078897,113.135579080501,1,66.5,77.0,10.5,0.6311889145700876,0.7508453777962374,0.11965646322614976,0,0.3051460682127968,2,3,3,71.5,5.0,0.691416901905913,0.06022798733582535
A0571,22.9105595649827,112.884142464646,1,75.0,71.0,-4.0,0.7922840857621073,0.7545824964360358,-0.03770158932607148,0,1.3363216333508672,2,4,3,70.0,-5.0,0.7444671064223766,-0.047816979339730725
A0572,23.0386304064782,113.170454746287,1,66.5,85.0,18.5,0.4047955895938779,0.6482538407146169,0.243458251120739,1,0.7973796267037073,10,2,3,71.5,5.0,0.47100967080930384,0.06621408121542594
A0573,23.0657334258076,113.132115298896,1,66.5,79.0,12.5,0.6073277263747997,0.7520677834872437,0.14474005711244398,0,0.18297116407851785,2,2,3,71.5,5.0,0.6694114514178612,0.06208372504306148
A0574,23.1566635900953,112.904940835095,1,70.0,80.0,10.0,0.6409699933360908,0.7536990462497466,0.11272905291365576,0,0.3245847362205387,2,5,3,74.0,4.0,0.6889299763886615,0.047959983052570654
A0575,23.0705953200904,113.057661099931,0,66.0,73.5,7.5,0.669180715617075,0.7518733543187315,0.08269263870165644,0,0.7240229103471043,1,4,3,69.5,3.5,0.709526129153702,0.040345413536626906
A0576,23.0723987956829,113.089683174299,1,67.5,77.5,10.0,0.637587123895988,0.7509656592596398,0.11337853536365172,0,1.1553517020240727,2,2,3,72.5,5.0,0.6972713899188502,0.05968426602286214
A0577,23.0379121696856,113.156351582446,1,65.5,85.0,19.5,0.4233965855001957,0.6774190739781357,0.25402248847794,1,0.3436766243574814,11,4,3,70.5,5.0,0.49014770890252074,0.06675112340232503
A0578,22.8962453837208,112.88832892405,1,73.5,70.5,-3.0,0.7836291991043876,0.7549674641575764,-0.028661734946811124,0,0.434347880241143,2,4,3,68.5,-5.0,0.7344875269468101,-0.049141672157577476
A0579,23.3355556593312,113.307528712027,1,67.5,85.0,17.5,0.45081374496688287,0.6782248016945251,0.22741105672764228,1,0.5087243137193536,6,1,4,72.5,5.0,0.5180041556203167,0.06719041065343379
A0580,23.0723987956829,113.089683174299,1,67.5,77.5,10.0,0.637587123895988,0.7509656592596398,0.11337853536365172,0,1.1553517020240727,2,2,3,72.5,5.0,0.6972713899188502,0.05968426602286214
A0581,23.0681764740523,112.970763459859,1,72.5,85.0,12.5,0.5326686397848189,0.6909231930047609,0.15825455321994197,1,0.35040741803445197,3,0,3,77.5,5.0,0.5987578458846397,0.06608920609982072
A0582,23.0437280570501,113.147041134516,1,66.0,85.0,19.0,0.3813279545860319,0.6317944627957567,0.25046650820972477,1,0.5128610768213185,15,3,3,71.0,5.0,0.44658352366166326,0.06525556907563135
A0583,23.0396461884037,113.154622038916,1,65.5,85.0,19.5,0.423852293292832,0.6778267846867924,0.25397449139396033,1,0.3853467883591572,11,4,3,70.5,5.0,0.49061413101984763,0.0667618377270156
A0584,22.9879600740101,113.017085872534,1,70.0,73.5,3.5,0.7146533446609084,0.751512372930178,0.03685902826926968,0,0.877261502354428,1,2,3,69.5,-0.5,0.7091273737385408,-0.005525970922367507
A0585,23.0968614013705,113.041882016009,1,73.0,77.0,4.0,0.7128418746578933,0.7548727105081972,0.04203083585030387,0,3.787954182875426,0,0,3,71.5,-1.5,0.6960159309359342,-0.016825943721959113
A0586,23.0147948092885,113.165181581555,1,68.0,85.0,17.0,0.5515426500129074,0.7545394806871246,0.20299683067421725,0,1.3312178864342095,3,1,3,73.0,5.0,0.6168824757238431,0.06533982571093577
A0587,22.8245226834435,112.683258303145,1,75.0,75.5,0.5,0.7456911330290626,0.750766608862154,0.005075475833091314,0,5.099937800436504,0,0,3,71.0,-4.0,0.7027059953691212,-0.0429851376599415
A0588,23.0411249226136,113.137340153956,0,65.5,85.0,19.5,0.46659866041145837,0.714425715294756,0.2478270548832976,1,0.4293815726984791,13,8,3,70.5,5.0,0.5338547487101456,0.06725608829868723
A0589,23.0002230812856,113.108061364898,0,67.0,71.0,4.0,0.710948609884824,0.7531606019728934,0.04221199208806936,0,1.9454584128712236,1,4,3,67.5,0.5,0.7164538158912067,0.005505206006382712
A0590,22.9011991118098,112.885001154883,1,73.0,70.0,-3.0,0.7815291396903326,0.7526770175965499,-0.02885212209378263,0,0.7603309003981469,2,4,3,68.0,-5.0,0.7320735816939395,-0.04945555799639301
A0591,23.0067591551232,113.129028721165,1,65.0,83.5,18.5,0.5257985558337679,0.7502940535048362,0.22449549767106836,0,0.049377954258046565,8,7,3,70.0,5.0,0.592115360450916,0.06631680461714806
A0592,23.0348060377823,113.088038588012,1,66.0,85.0,19.0,0.5009546703315142,0.7364614127835329,0.23550674245201875,1,0.80707249223495,4,3,3,71.0,5.0,0.5678905595306819,0.06693588919916771
A0593,23.0348960488659,113.090144599704,0,66.0,85.0,19.0,0.5136136143716293,0.7461733282151242,0.23255971384349483,1,0.8221974286308712,6,6,3,71.0,5.0,0.5802741894740644,0.06666057510243506
A0594,23.0057363854141,112.970789906871,0,75.0,76.0,1.0,0.7407721672248052,0.7509848989981077,0.010212731773302508,0,4.524439980818496,0,0,3,71.0,-4.0,0.697293105805183,-0.04347906141962221
A0595,23.0390570488889,113.07259701903,0,66.0,84.0,18.0,0.5350295071020844,0.7521850513228753,0.21715554422079086,0,0.38698515699777025,7,6,3,71.0,5.0,0.6010349095398236,0.06600540243773922
A0596,22.9408169212329,113.062678084999,0,72.5,78.0,5.5,0.6950131943649819,0.7539955008627922,0.05898230649781033,0,2.4791346851348344,0,0,3,72.5,0.0,0.6950131943649819,0.0
A0597,23.0407652953817,113.111573746807,0,65.0,84.0,19.0,0.523577474634745,0.7536580708847265,0.23008059624998145,0,0.23633244937991615,8,8,3,70.0,5.0,0.589962665514094,0.06638519087934902
A0598,23.0387395974308,113.10737208987,0,65.5,82.5,17.0,0.546358310011106,0.7506408810467907,0.2042825710356847,0,0.5387116125569331,9,10,3,70.5,5.0,0.6119220052909045,0.06556369527979844
A0599,23.0042101659913,113.070423194968,0,66.5,81.0,14.5,0.5828987815298011,0.7532525013576874,0.17035371982788627,0,0.41923320637173084,4,4,3,71.5,5.0,0.6465973660982959,0.06369858456849475
A0600,23.0488614986084,113.071886353372,0,66.0,83.5,17.5,0.5413656199380817,0.7519147566142019,0.21054913667612019,0,0.445107754344912,5,4,3,71.0,5.0,0.6071320314709728,0.06576641153289109
A0601,23.0342933071827,113.064006671661,0,66.0,80.5,14.5,0.5794580384896817,0.7506158102406031,0.1711577717509214,0,0.616667344439024,4,3,3,71.0,5.0,0.6433605872774556,0.0639025487877739
A0602,23.0304158077439,113.121425020467,0,65.5,85.0,19.5,0.4947727108413141,0.7368909930956221,0.24211828225430804,1,0.6857126021327825,14,10,3,70.5,5.0,0.5618124913587325,0.06703978051741838
A0603,23.020849501249,113.139314774692,0,66.0,85.0,19.0,0.4880385456810679,0.726310510430744,0.2382719647496761,1,0.569283915040993,11,5,3,71.0,5.0,0.5551685213229214,0.06712997564185347
A0604,22.9908324994785,113.072310229606,0,68.0,74.5,6.5,0.6802890707076267,0.7512632586556907,0.07097418794806398,0,1.1579561753952066,1,2,3,70.0,2.0,0.7032605627201586,0.022971492012531902
A0605,23.0263055575238,113.14034911869,0,66.0,85.0,19.0,0.43057619843196326,0.6779436605553443,0.247367462123381,1,0.3547671139634003,15,5,3,71.0,5.0,0.49748264118717445,0.06690644275521118
A0606,23.0433406482801,113.105616652684,0,65.5,85.0,19.5,0.5106643302520638,0.7490299318382204,0.2383656015861566,1,0.009724964026982832,8,7,3,70.5,5.0,0.5773965291828487,0.06673219893078486
A0607,23.0299148275537,113.057659469996,0,66.0,81.0,15.0,0.5728317608862566,0.7505799150114417,0.17774815412518508,0,0.26288432631798314,3,2,3,71.0,5.0,0.6371106251644307,0.06427886427817409
A0608,23.0128103543391,113.12023264297,0,66.0,82.5,16.5,0.5522487492547004,0.7500508538028339,0.19780210454813352,0,0.9378921294332795,7,6,3,71.0,5.0,0.6175570331809294,0.065308283926229
A0609,23.0451643289461,113.121004643132,0,65.5,85.0,19.5,0.4781150403058229,0.7237591749550736,0.24564413464925067,1,0.6760035174785517,13,10,3,70.5,5.0,0.5453339932961169,0.06721895299029396
A0610,23.0024026000191,113.06518692922,0,67.0,75.0,8.0,0.6649473168708887,0.7533407588870166,0.08839344201612787,0,0.8053207760088847,1,2,3,70.5,3.5,0.705581868517735,0.04063455164684626
A0611,23.0300435166782,113.1298659419,0,65.5,85.0,19.5,0.46111178712463957,0.7099031711099014,0.24879138398526185,1,0.8620351473822021,16,8,3,70.5,5.0,0.5283604011264923,0.06724861400185272
A0612,22.914524735596,113.67609750868,1,70.0,65.0,-5.0,0.9545553532263624,0.9413274710532504,-0.013227882173111993,0,1.1023899812218092,3,2,1,65.0,-5.0,0.9413274710532504,-0.013227882173111993
A0613,22.8561568247489,114.153990724557,1,70.0,85.0,15.0,0.56260879182168,0.742700091726677,0.18009129990499695,1,0.7561802621153761,3,4,2,75.0,5.0,0.6274254394317216,0.06481664761004158
A0614,23.0094440004859,113.092542767296,0,66.0,85.0,19.0,0.505740666143608,0.7401603287062524,0.23441966256264435,1,0.9454417684288404,4,3,3,71.0,5.0,0.5725823232586321,0.0668416571150241
A0615,22.9799456310705,114.00208465958,1,67.0,65.0,-2.0,0.8712394228649878,0.8586581765309159,-0.012581246334071872,0,0.07982211738061547,9,0,1,65.0,-2.0,0.8586581765309159,-0.012581246334071872
A0616,23.0103936002526,113.146297253114,0,66.0,83.5,17.5,0.5396678463568616,0.7506373835833048,0.21096953722644318,0,0.26602154476404655,8,6,3,71.0,5.0,0.6055003040661305,0.06583245770926893
A0617,23.0057602389096,113.135566462902,0,65.5,82.5,17.0,0.5484378136635361,0.7522086530937566,0.20377083943022056,0,0.22269845035733674,8,7,3,70.5,5.0,0.6139133453423208,0.06547553167878473
A0618,22.9436279752327,113.675682632569,1,65.5,65.0,-0.5,0.8823277976140026,0.8795014731884457,-0.0028263244255568587,0,0.5842858985581296,8,3,1,65.0,-0.5,0.8795014731884457,-0.0028263244255568587
A0619,23.0804329753525,113.96781959271,1,70.0,65.0,-5.0,0.9553643550389743,0.9423577346062452,-0.013006620432729155,0,0.4524619297772662,2,1,1,65.0,-5.0,0.9423577346062452,-0.013006620432729155
A0620,22.9322496901802,113.940333894816,1,69.0,65.0,-4.0,0.9504800729682418,0.9392917838721077,-0.011188289096134119,0,0.796396147005711,4,2,1,65.0,-4.0,0.9392917838721077,-0.011188289096134119
A0621,22.7933995909888,114.160893619398,1,70.0,85.0,15.0,0.5681990964704602,0.7470236255047773,0.17882452903431711,1,0.34152297306228907,1,1,2,75.0,5.0,0.632728116990195,0.06452902051973486
A0622,22.8001848760928,113.78268970834,1,67.0,65.0,-2.0,0.8620197856927415,0.848694134019116,-0.013325651673625538,0,0.04967923683075879,8,2,1,65.0,-2.0,0.848694134019116,-0.013325651673625538
A0623,22.9789226838562,113.956267034415,1,70.0,65.0,-5.0,0.9288859728643222,0.9088994175045609,-0.019986555359761238,0,0.6342736012143314,4,0,1,65.0,-5.0,0.9088994175045609,-0.019986555359761238
A0624,22.8311081741368,113.780171847827,1,69.0,65.0,-4.0,0.9371560629195267,0.9232006514037262,-0.013955411515800487,0,1.9711284779941487,1,0,1,65.0,-4.0,0.9232006514037262,-0.013955411515800487
A0625,22.7283175842834,114.196704294559,1,72.0,84.5,12.5,0.6056258337108118,0.7507357424856861,0.14510990877487429,0,0.7803744986261468,1,1,2,77.0,5.0,0.6678314691152328,0.062205635404421034
A0626,22.7810824907836,114.057401414561,1,70.0,85.0,15.0,0.5373345455324654,0.722703176903714,0.1853686313712486,1,1.4028484367467222,2,2,2,75.0,5.0,0.603255375457991,0.06592082992552561
A0627,22.7963311816439,114.063232639014,1,70.0,85.0,15.0,0.5598910378343018,0.7405853791808438,0.18069434134654194,1,1.0661052045327344,3,3,2,75.0,5.0,0.6248418714187768,0.06495083358447495
A0628,22.8210452694299,113.809035656989,1,65.0,65.0,0.0,0.9060995913574007,0.9060995913574007,0.0,0,0.9747350230789279,8,4,1,65.0,0.0,0.9060995913574007,0.0
A0629,23.0488373689981,113.855765592247,1,70.0,65.0,-5.0,0.9789120036629277,0.9725700500432399,-0.006341953619687812,0,1.5990672126910315,1,3,1,65.0,-5.0,0.9725700500432399,-0.006341953619687812
A0630,22.8197357594223,113.809330215857,1,65.0,65.0,0.0,0.9066611748679769,0.9066611748679769,0.0,0,0.9280080055970646,9,5,1,65.0,0.0,0.9066611748679769,0.0
A0631,22.922770135563,113.668950192994,1,66.0,65.0,-1.0,0.9266749322776103,0.922928205914412,-0.003746726363198283,0,0.24746967381094398,6,2,1,65.0,-1.0,0.922928205914412,-0.003746726363198283
A0632,22.8387027978275,113.706687858337,1,68.5,65.0,-3.5,0.895496489563963,0.8764848755731044,-0.0190116139908586,0,0.7739425119056182,5,1,1,65.0,-3.5,0.8764848755731044,-0.0190116139908586
A0633,23.0312877339999,113.833431230766,1,67.5,65.0,-2.5,0.9615383229028371,0.9562344649596757,-0.005303857943161461,0,1.1449442218183399,4,5,1,65.0,-2.5,0.9562344649596757,-0.005303857943161461
A0634,22.9988913711559,113.620642866499,1,66.5,65.0,-1.5,0.9730074247704241,0.9708013824030288,-0.0022060423673953,0,3.280624809025928,0,1,1,65.0,-1.5,0.9708013824030288,-0.0022060423673953
A0635,22.7920915007785,114.101788080371,1,70.0,82.5,12.5,0.6051219773399695,0.7503408544537373,0.1452188771137678,0,1.127921680589393,1,2,2,75.0,5.0,0.6673634363430977,0.06224145900312816
A0636,22.9692111907922,113.763837072117,1,71.5,65.0,-6.5,0.9519550533410416,0.9331503563494764,-0.018804696991565173,0,0.3291056916325785,3,0,1,66.5,-5.0,0.93801942990288,-0.01393562343816157
A0637,22.7678133746856,114.042169117525,1,70.0,85.0,15.0,0.47061393104072713,0.666103398787498,0.1954894677467709,1,1.1695784191678615,2,1,2,75.0,5.0,0.5378651758640606,0.06725124482333344
A0638,23.0502978766506,113.756615851938,1,65.5,65.0,-0.5,0.92632690272663,0.9244669073850693,-0.0018599953415606718,0,0.5732255747333853,12,4,1,65.0,-0.5,0.9244669073850693,-0.0018599953415606718
A0639,22.8188764003867,113.677415476473,1,65.5,65.0,-0.5,0.9004759505020594,0.8980351463627912,-0.002440804139268171,0,0.5912614508470275,8,4,1,65.0,-0.5,0.8980351463627912,-0.002440804139268171
A0640,22.8824543531031,114.006817471989,1,75.0,85.0,10.0,0.5625273286062055,0.6878931174887154,0.12536578888250993,1,0.4226152422216902,1,0,2,80.0,5.0,0.6273480521441656,0.06482072353796009
A0641,22.7406896029042,114.16644492377,1,70.0,85.0,15.0,0.4448595892023714,0.6426377157855748,0.19777812658320343,1,0.5094039889371695,2,0,2,75.0,5.0,0.5119898947834337,0.06713030558106231
A0642,22.9654733746607,114.154279241422,1,75.0,85.0,10.0,0.5891706882024299,0.710826269029338,0.12165558082690808,1,0.45127417903911626,3,1,2,80.0,5.0,0.6524824904022634,0.06331180219983346
A0643,22.6979684232862,114.178714153794,1,68.0,85.0,17.0,0.455319130705229,0.6763098057675305,0.22099067506230152,1,0.9727745105520357,2,1,2,73.0,5.0,0.5225421193350445,0.06722298862981546
A0644,22.9692050712888,114.17415507996,1,75.0,85.0,10.0,0.5562228917734123,0.6823752266032336,0.12615233482982124,1,0.9667130464273103,2,0,2,80.0,5.0,0.621348960688125,0.06512606891471262
A0645,23.0350410631997,113.856110740986,1,69.0,65.0,-4.0,0.9825309219223007,0.9784196301096912,-0.004111291812609497,0,2.509680753205919,0,4,1,65.0,-4.0,0.9784196301096912,-0.004111291812609497
A0646,23.02874532138,113.831151892824,1,67.5,65.0,-2.5,0.9455170198630252,0.9381459498511006,-0.0073710700119246075,0,0.7803933673985817,5,5,1,65.0,-2.5,0.9381459498511006,-0.0073710700119246075
A0647,23.1021459843495,113.803077113899,1,69.5,65.0,-4.5,0.956144569774032,0.9447745560410692,-0.011370013732962758,0,1.066819370625777,3,1,1,65.0,-4.5,0.9447745560410692,-0.011370013732962758
A0648,23.0230261000922,113.841660492557,1,68.0,65.0,-3.0,0.9620469369143353,0.9556828484021838,-0.006364088512151533,0,0.9629377598324252,3,6,1,65.0,-3.0,0.9556828484021838,-0.006364088512151533
A0649,22.8442148547205,114.174437866534,1,70.0,85.0,15.0,0.5481124574929142,0.7313220693021604,0.18320961180924622,1,0.49667782728601306,4,5,2,75.0,5.0,0.6136019276275788,0.06548947013466466
A0650,23.0637715622437,113.834619040379,1,68.5,65.0,-3.5,0.9771373213285122,0.9725223354233602,-0.004614985905151969,0,1.5722185771025812,1,3,1,65.0,-3.5,0.9725223354233602,-0.004614985905151969
A0651,23.0284963036582,113.848423024468,1,68.0,65.0,-3.0,0.9651972051461392,0.959339037099903,-0.0058581680462361785,0,1.7689418510966815,2,5,1,65.0,-3.0,0.959339037099903,-0.0058581680462361785
A0652,22.8448561052026,114.17280891256,1,70.0,85.0,15.0,0.5461787809707428,0.7297858752483941,0.18360709427765132,1,0.3224377014903369,4,5,2,75.0,5.0,0.611749984907699,0.06557120393695626
A0653,23.0263155095615,113.842256654806,1,67.5,65.0,-2.5,0.959470869997397,0.9538955809044536,-0.0055752890929433585,0,1.3330801808585682,3,5,1,65.0,-2.5,0.9538955809044536,-0.0055752890929433585
A0654,22.8576093516002,113.053125232022,1,70.5,73.0,2.5,0.7249159747077852,0.7509517458473142,0.02603577113952893,0,2.3082423833268195,0,1,3,69.0,-1.5,0.7085082107134053,-0.01640776399437993
A0655,22.9879600740101,113.017085872534,1,69.0,73.5,4.5,0.7035387811202776,0.751512372930178,0.04797359180990046,0,0.877261502354428,1,2,3,69.5,0.5,0.7091273737385408,0.005588592618263277
A0656,22.8485100847874,113.187029876878,1,70.5,74.5,4.0,0.7091080610439093,0.7514948882215832,0.042386827177673836,0,1.3502701249702713,1,0,3,70.0,-0.5,0.7035192525038308,-0.005588808540078483
A0657,22.884598405881,113.218275910739,0,68.0,68.0,0.0,0.7525931003935104,0.7525931003935104,0.0,0,2.6985881208802627,0,3,3,65.5,-2.5,0.7266664627807665,-0.02592663761274383
A0658,22.9138948968317,113.22408782342,0,74.0,85.0,11.0,0.5402231573620024,0.6800473874875708,0.13982423012556833,1,0.39587902077501425,5,1,3,79.0,5.0,0.6060341741190431,0.06581101675704071
A0659,22.9652963044555,113.246073168058,0,71.5,78.0,6.5,0.6837525562249669,0.7542356358362813,0.07048307961131439,0,2.508048925678322,0,0,3,72.5,1.0,0.6952876365548651,0.01153508032989825
A0660,22.8785231192173,113.055362279538,0,75.0,77.0,2.0,0.731784938211745,0.7524030635117208,0.020618125299975865,0,1.785028721203574,1,1,3,72.0,-3.0,0.6988944484779398,-0.03289048973380515
A0661,22.8785231192173,113.055362279538,0,75.0,77.0,2.0,0.731784938211745,0.7524030635117208,0.020618125299975865,0,1.785028721203574,1,1,3,72.0,-3.0,0.6988944484779398,-0.03289048973380515
A0662,22.709901727628,113.168230689167,1,75.0,66.5,-8.5,0.8271503637018432,0.7516686175877103,-0.07548174611413294,0,1.0483434651277306,1,2,3,70.0,-5.0,0.7851835024814925,-0.04196686122035076
A0663,23.0097420550132,113.085522754975,0,65.5,85.0,19.5,0.47623928995623577,0.7222534262228744,0.2460141362666386,1,0.34635644164006785,5,3,3,70.5,5.0,0.5434691496962714,0.06722985974003559
A0664,22.803630662197,113.252398406643,1,72.5,78.0,5.5,0.6921573035922438,0.7514944382926525,0.05933713470040869,0,2.1791081056864527,0,0,3,72.5,0.0,0.6921573035922438,0.0
A0665,22.7203633425375,113.155094249377,1,75.0,67.0,-8.0,0.8258696893604991,0.7550154813188977,-0.07085420804160136,0,0.848935210582956,1,2,3,70.0,-5.0,0.7836732090187204,-0.0421964803417787
A0666,22.8572715949298,113.267790531992,1,68.0,66.5,-1.5,0.7667726481780078,0.7520074004474089,-0.014765247730598952,0,0.8980342596692895,2,6,3,65.0,-3.0,0.7366284620038228,-0.030144186174185017
A0667,22.7678996653103,113.292417323319,1,70.0,70.0,0.0,0.7545872283050108,0.7545872283050108,0.0,0,0.6056429019339774,1,1,3,66.5,-3.5,0.7180131619944552,-0.0365740663105556
A0668,22.8469006321086,113.27797488925,1,68.0,73.0,5.0,0.7013777278379636,0.7545999970122225,0.053222269174258874,0,0.7138226222200111,4,5,3,69.0,1.0,0.7125402070679495,0.011162479229985922
