date,origin,dest,edge,base_volume,diverted_to_new_site,adjusted_volume,line_type
2023-01-01,DC30,DC14,DC30->DC14,3055.0,0.0,3055.0,existing
2023-01-01,DC30,DC23,DC30->DC23,0.0,0.0,0.0,existing
2023-01-01,DC30,DC3,DC30->DC3,0.0,0.0,0.0,existing
2023-01-01,DC30,DC32,DC30->DC32,0.0,0.0,0.0,existing
2023-01-01,DC30,DC34,DC30->DC34,0.0,0.0,0.0,existing
2023-01-01,DC30,DC35,DC30->DC35,20.0,0.0,20.0,existing
2023-01-01,DC30,DC4,DC30->DC4,9002.0,0.0,9002.0,existing
2023-01-01,DC30,DC40,DC30->DC40,0.0,0.0,0.0,existing
2023-01-01,DC30,DC5,DC30->DC5,1488.0,0.0,1488.0,existing
2023-01-01,DC30,DC62,DC30->DC62,3191.0,0.0,3191.0,existing
2023-01-01,DC30,DC64,DC30->DC64,0.0,0.0,0.0,existing
2023-01-01,DC30,DC65,DC30->DC65,0.0,0.0,0.0,existing
2023-01-01,DC30,DC67,DC30->DC67,0.0,0.0,0.0,existing
2023-01-01,DC30,DC70,DC30->DC70,51.0,0.0,51.0,existing
2023-01-01,DC30,DC8,DC30->DC8,37.0,0.0,37.0,existing
2023-01-01,DC30,DC81,DC30->DC81,0.0,0.0,0.0,existing
2023-01-01,DC30,DC9,DC30->DC9,0.0,0.0,0.0,existing
2023-01-01,DC31,DC10,DC31->DC10,528.0,0.0,528.0,existing
2023-01-01,DC31,DC12,DC31->DC12,0.0,0.0,0.0,existing
2023-01-01,DC31,DC14,DC31->DC14,441.0,0.0,441.0,existing
2023-01-01,DC31,DC3,DC31->DC3,0.0,0.0,0.0,existing
2023-01-01,DC31,DC32,DC31->DC32,0.0,0.0,0.0,existing
2023-01-01,DC31,DC34,DC31->DC34,0.0,0.0,0.0,existing
2023-01-01,DC31,DC35,DC31->DC35,0.0,0.0,0.0,existing
2023-01-01,DC31,DC37,DC31->DC37,0.0,0.0,0.0,existing
2023-01-01,DC31,DC4,DC31->DC4,2253.0,0.0,2253.0,existing
2023-01-01,DC31,DC40,DC31->DC40,0.0,0.0,0.0,existing
2023-01-01,DC31,DC5,DC31->DC5,106.0,0.0,106.0,existing
2023-01-01,DC31,DC62,DC31->DC62,513.0,0.0,513.0,existing
2023-01-01,DC31,DC64,DC31->DC64,0.0,0.0,0.0,existing
2023-01-01,DC31,DC65,DC31->DC65,0.0,0.0,0.0,existing
2023-01-01,DC31,DC70,DC31->DC70,2.0,0.0,2.0,existing
2023-01-01,DC31,DC76,DC31->DC76,0.0,0.0,0.0,existing
2023-01-01,DC31,DC8,DC31->DC8,14.0,0.0,14.0,existing
2023-01-01,DC31,DC9,DC31->DC9,0.0,0.0,0.0,existing
2023-01-01,DC32,DC10,DC32->DC10,0.0,0.0,0.0,existing
2023-01-01,DC32,DC12,DC32->DC12,0.0,0.0,0.0,existing
2023-01-01,DC32,DC14,DC32->DC14,0.0,0.0,0.0,existing
2023-01-01,DC32,DC35,DC32->DC35,0.0,0.0,0.0,existing
2023-01-01,DC32,DC40,DC32->DC40,0.0,0.0,0.0,existing
2023-01-01,DC32,DC70,DC32->DC70,0.0,0.0,0.0,existing
2023-01-01,DC33,DC10,DC33->DC10,0.0,0.0,0.0,existing
2023-01-01,DC33,DC14,DC33->DC14,0.0,0.0,0.0,existing
2023-01-01,DC33,DC3,DC33->DC3,0.0,0.0,0.0,existing
2023-01-01,DC33,DC4,DC33->DC4,0.0,0.0,0.0,existing
2023-01-01,DC33,DC5,DC33->DC5,0.0,0.0,0.0,existing
2023-01-01,DC33,DC62,DC33->DC62,0.0,0.0,0.0,existing
2023-01-01,DC33,DC65,DC33->DC65,0.0,0.0,0.0,existing
2023-01-01,DC33,DC8,DC33->DC8,0.0,0.0,0.0,existing
2023-01-01,DC33,DC9,DC33->DC9,0.0,0.0,0.0,existing
2023-01-01,DC34,DC10,DC34->DC10,40.0,0.0,40.0,existing
2023-01-01,DC34,DC12,DC34->DC12,0.0,0.0,0.0,existing
2023-01-01,DC34,DC14,DC34->DC14,42.0,0.0,42.0,existing
2023-01-01,DC34,DC3,DC34->DC3,0.0,0.0,0.0,existing
2023-01-01,DC34,DC30,DC34->DC30,0.0,0.0,0.0,existing
2023-01-01,DC34,DC32,DC34->DC32,0.0,0.0,0.0,existing
2023-01-01,DC34,DC35,DC34->DC35,216.0,0.0,216.0,existing
2023-01-01,DC34,DC4,DC34->DC4,1.0,0.0,1.0,existing
2023-01-01,DC34,DC40,DC34->DC40,0.0,0.0,0.0,existing
2023-01-01,DC34,DC5,DC34->DC5,14.0,0.0,14.0,existing
2023-01-01,DC34,DC62,DC34->DC62,48.0,0.0,48.0,existing
2023-01-01,DC34,DC64,DC34->DC64,0.0,0.0,0.0,existing
2023-01-01,DC34,DC67,DC34->DC67,0.0,0.0,0.0,existing
2023-01-01,DC34,DC70,DC34->DC70,681.0,0.0,681.0,existing
2023-01-01,DC34,DC8,DC34->DC8,65.0,0.0,65.0,existing
2023-01-01,DC34,DC9,DC34->DC9,0.0,0.0,0.0,existing
2023-01-01,DC35,DC10,DC35->DC10,0.0,0.0,0.0,existing
2023-01-01,DC35,DC12,DC35->DC12,0.0,0.0,0.0,existing
2023-01-01,DC35,DC14,DC35->DC14,0.0,0.0,0.0,existing
2023-01-01,DC35,DC17,DC35->DC17,0.0,0.0,0.0,existing
2023-01-01,DC35,DC23,DC35->DC23,0.0,0.0,0.0,existing
2023-01-01,DC35,DC3,DC35->DC3,0.0,0.0,0.0,existing
2023-01-01,DC35,DC30,DC35->DC30,0.0,0.0,0.0,existing
2023-01-01,DC35,DC32,DC35->DC32,0.0,0.0,0.0,existing
2023-01-01,DC35,DC34,DC35->DC34,0.0,0.0,0.0,existing
2023-01-01,DC35,DC36,DC35->DC36,0.0,0.0,0.0,existing
2023-01-01,DC35,DC4,DC35->DC4,0.0,0.0,0.0,existing
2023-01-01,DC35,DC40,DC35->DC40,0.0,0.0,0.0,existing
2023-01-01,DC35,DC5,DC35->DC5,0.0,0.0,0.0,existing
2023-01-01,DC35,DC62,DC35->DC62,0.0,0.0,0.0,existing
2023-01-01,DC35,DC67,DC35->DC67,0.0,0.0,0.0,existing
2023-01-01,DC35,DC70,DC35->DC70,14.0,0.0,14.0,existing
2023-01-01,DC35,DC8,DC35->DC8,0.0,0.0,0.0,existing
2023-01-01,DC35,DC9,DC35->DC9,0.0,0.0,0.0,existing
2023-01-01,DC36,DC10,DC36->DC10,19031.0,3806.2000000000003,15224.8,existing
2023-01-01,DC36,DC12,DC36->DC12,0.0,0.0,0.0,existing
2023-01-01,DC36,DC14,DC36->DC14,12500.0,2500.0,10000.0,existing
2023-01-01,DC36,DC20,DC36->DC20,0.0,0.0,0.0,existing
2023-01-01,DC36,DC23,DC36->DC23,0.0,0.0,0.0,existing
2023-01-01,DC36,DC29,DC36->DC29,0.0,0.0,0.0,existing
2023-01-01,DC36,DC3,DC36->DC3,10487.0,2097.4,8389.6,existing
2023-01-01,DC36,DC32,DC36->DC32,0.0,0.0,0.0,existing
2023-01-01,DC36,DC33,DC36->DC33,0.0,0.0,0.0,existing
2023-01-01,DC36,DC34,DC36->DC34,0.0,0.0,0.0,existing
2023-01-01,DC36,DC35,DC36->DC35,745.0,0.0,745.0,existing
2023-01-01,DC36,DC4,DC36->DC4,46373.0,9274.6,37098.4,existing
2023-01-01,DC36,DC40,DC36->DC40,0.0,0.0,0.0,existing
2023-01-01,DC36,DC5,DC36->DC5,7807.0,0.0,7807.0,existing
2023-01-01,DC36,DC62,DC36->DC62,15383.0,3076.6000000000004,12306.4,existing
2023-01-01,DC36,DC64,DC36->DC64,0.0,0.0,0.0,existing
2023-01-01,DC36,DC65,DC36->DC65,0.0,0.0,0.0,existing
2023-01-01,DC36,DC70,DC36->DC70,958.0,0.0,958.0,existing
2023-01-01,DC36,DC8,DC36->DC8,178.0,0.0,178.0,existing
2023-01-01,DC36,DC81,DC36->DC81,0.0,0.0,0.0,existing
2023-01-01,DC36,DC9,DC36->DC9,0.0,0.0,0.0,existing
2023-01-01,DC37,DC10,DC37->DC10,0.0,0.0,0.0,existing
2023-01-01,DC37,DC14,DC37->DC14,0.0,0.0,0.0,existing
2023-01-01,DC37,DC3,DC37->DC3,0.0,0.0,0.0,existing
2023-01-01,DC37,DC4,DC37->DC4,0.0,0.0,0.0,existing
2023-01-01,DC37,DC5,DC37->DC5,0.0,0.0,0.0,existing
2023-01-01,DC37,DC54,DC37->DC54,0.0,0.0,0.0,existing
2023-01-01,DC37,DC62,DC37->DC62,0.0,0.0,0.0,existing
2023-01-01,DC37,DC8,DC37->DC8,0.0,0.0,0.0,existing
2023-01-01,DC37,DC9,DC37->DC9,0.0,0.0,0.0,existing
2023-01-01,DC38,DC10,DC38->DC10,4106.0,0.0,4106.0,existing
2023-01-01,DC38,DC12,DC38->DC12,0.0,0.0,0.0,existing
2023-01-01,DC38,DC14,DC38->DC14,4173.0,0.0,4173.0,existing
2023-01-01,DC38,DC22,DC38->DC22,0.0,0.0,0.0,existing
2023-01-01,DC38,DC3,DC38->DC3,3063.0,0.0,3063.0,existing
2023-01-01,DC38,DC32,DC38->DC32,0.0,0.0,0.0,existing
2023-01-01,DC38,DC34,DC38->DC34,0.0,0.0,0.0,existing
2023-01-01,DC38,DC35,DC38->DC35,626.0,0.0,626.0,existing
2023-01-01,DC38,DC4,DC38->DC4,11717.0,0.0,11717.0,existing
2023-01-01,DC38,DC40,DC38->DC40,0.0,0.0,0.0,existing
2023-01-01,DC38,DC5,DC38->DC5,2235.0,0.0,2235.0,existing
2023-01-01,DC38,DC62,DC38->DC62,4772.0,0.0,4772.0,existing
2023-01-01,DC38,DC64,DC38->DC64,0.0,0.0,0.0,existing
2023-01-01,DC38,DC65,DC38->DC65,0.0,0.0,0.0,existing
2023-01-01,DC38,DC70,DC38->DC70,1402.0,0.0,1402.0,existing
2023-01-01,DC38,DC8,DC38->DC8,60.0,0.0,60.0,existing
2023-01-01,DC38,DC81,DC38->DC81,0.0,0.0,0.0,existing
2023-01-01,DC38,DC9,DC38->DC9,0.0,0.0,0.0,existing
2023-01-01,DC39,DC10,DC39->DC10,0.0,0.0,0.0,existing
2023-01-01,DC39,DC14,DC39->DC14,0.0,0.0,0.0,existing
2023-01-01,DC39,DC4,DC39->DC4,0.0,0.0,0.0,existing
2023-01-01,DC39,DC5,DC39->DC5,0.0,0.0,0.0,existing
2023-01-01,DC39,DC8,DC39->DC8,0.0,0.0,0.0,existing
2023-01-01,DC39,DC9,DC39->DC9,0.0,0.0,0.0,existing
2023-01-01,DC4,DC10,DC4->DC10,26.0,0.0,26.0,existing
2023-01-01,DC4,DC14,DC4->DC14,60.0,0.0,60.0,existing
2023-01-01,DC4,DC17,DC4->DC17,0.0,0.0,0.0,existing
2023-01-01,DC4,DC19,DC4->DC19,0.0,0.0,0.0,existing
2023-01-01,DC4,DC20,DC4->DC20,0.0,0.0,0.0,existing
2023-01-01,DC4,DC21,DC4->DC21,0.0,0.0,0.0,existing
2023-01-01,DC4,DC22,DC4->DC22,0.0,0.0,0.0,existing
2023-01-01,DC4,DC23,DC4->DC23,0.0,0.0,0.0,existing
2023-01-01,DC4,DC3,DC4->DC3,0.0,0.0,0.0,existing
2023-01-01,DC4,DC30,DC4->DC30,0.0,0.0,0.0,existing
2023-01-01,DC4,DC34,DC4->DC34,0.0,0.0,0.0,existing
2023-01-01,DC4,DC35,DC4->DC35,0.0,0.0,0.0,existing
2023-01-01,DC4,DC36,DC4->DC36,0.0,0.0,0.0,existing
2023-01-01,DC4,DC38,DC4->DC38,0.0,0.0,0.0,existing
2023-01-01,DC4,DC40,DC4->DC40,0.0,0.0,0.0,existing
2023-01-01,DC4,DC5,DC4->DC5,6.0,0.0,6.0,existing
2023-01-01,DC4,DC62,DC4->DC62,35.0,0.0,35.0,existing
2023-01-01,DC4,DC64,DC4->DC64,0.0,0.0,0.0,existing
2023-01-01,DC4,DC65,DC4->DC65,0.0,0.0,0.0,existing
2023-01-01,DC4,DC70,DC4->DC70,0.0,0.0,0.0,existing
2023-01-01,DC4,DC8,DC4->DC8,82.0,0.0,82.0,existing
2023-01-01,DC4,DC9,DC4->DC9,0.0,0.0,0.0,existing
2023-01-01,DC40,DC10,DC40->DC10,4.0,0.0,4.0,existing
2023-01-01,DC40,DC12,DC40->DC12,0.0,0.0,0.0,existing
2023-01-01,DC40,DC14,DC40->DC14,3.0,0.0,3.0,existing
2023-01-01,DC40,DC21,DC40->DC21,0.0,0.0,0.0,existing
2023-01-01,DC40,DC22,DC40->DC22,0.0,0.0,0.0,existing
2023-01-01,DC40,DC3,DC40->DC3,0.0,0.0,0.0,existing
2023-01-01,DC40,DC30,DC40->DC30,0.0,0.0,0.0,existing
2023-01-01,DC40,DC32,DC40->DC32,0.0,0.0,0.0,existing
2023-01-01,DC40,DC34,DC40->DC34,0.0,0.0,0.0,existing
2023-01-01,DC40,DC35,DC40->DC35,2022.0,0.0,2022.0,existing
2023-01-01,DC40,DC4,DC40->DC4,9.0,0.0,9.0,existing
2023-01-01,DC40,DC5,DC40->DC5,5.0,0.0,5.0,existing
2023-01-01,DC40,DC62,DC40->DC62,10.0,0.0,10.0,existing
2023-01-01,DC40,DC67,DC40->DC67,0.0,0.0,0.0,existing
2023-01-01,DC40,DC70,DC40->DC70,2632.0,0.0,2632.0,existing
2023-01-01,DC40,DC8,DC40->DC8,0.0,0.0,0.0,existing
2023-01-01,DC40,DC9,DC40->DC9,0.0,0.0,0.0,existing
2023-01-01,DC41,DC10,DC41->DC10,0.0,0.0,0.0,existing
2023-01-01,DC41,DC12,DC41->DC12,0.0,0.0,0.0,existing
2023-01-01,DC41,DC14,DC41->DC14,0.0,0.0,0.0,existing
2023-01-01,DC41,DC29,DC41->DC29,0.0,0.0,0.0,existing
2023-01-01,DC41,DC3,DC41->DC3,0.0,0.0,0.0,existing
2023-01-01,DC41,DC35,DC41->DC35,0.0,0.0,0.0,existing
2023-01-01,DC41,DC40,DC41->DC40,0.0,0.0,0.0,existing
2023-01-01,DC41,DC5,DC41->DC5,0.0,0.0,0.0,existing
2023-01-01,DC41,DC81,DC41->DC81,0.0,0.0,0.0,existing
2023-01-01,DC41,DC9,DC41->DC9,17817.0,0.0,17817.0,existing
2023-01-01,DC42,DC10,DC42->DC10,840.0,0.0,840.0,existing
2023-01-01,DC42,DC12,DC42->DC12,0.0,0.0,0.0,existing
2023-01-01,DC42,DC14,DC42->DC14,1205.0,0.0,1205.0,existing
2023-01-01,DC42,DC29,DC42->DC29,0.0,0.0,0.0,existing
2023-01-01,DC42,DC3,DC42->DC3,0.0,0.0,0.0,existing
2023-01-01,DC42,DC32,DC42->DC32,0.0,0.0,0.0,existing
2023-01-01,DC42,DC34,DC42->DC34,0.0,0.0,0.0,existing
2023-01-01,DC42,DC35,DC42->DC35,19.0,0.0,19.0,existing
2023-01-01,DC42,DC4,DC42->DC4,6.0,0.0,6.0,existing
2023-01-01,DC42,DC40,DC42->DC40,0.0,0.0,0.0,existing
2023-01-01,DC42,DC5,DC42->DC5,358.0,0.0,358.0,existing
2023-01-01,DC42,DC62,DC42->DC62,1082.0,0.0,1082.0,existing
2023-01-01,DC42,DC65,DC42->DC65,0.0,0.0,0.0,existing
2023-01-01,DC42,DC70,DC42->DC70,58.0,0.0,58.0,existing
2023-01-01,DC42,DC8,DC42->DC8,3448.0,0.0,3448.0,existing
2023-01-01,DC42,DC81,DC42->DC81,0.0,0.0,0.0,existing
2023-01-01,DC42,DC9,DC42->DC9,31.0,0.0,31.0,existing
2023-01-01,DC43,DC10,DC43->DC10,988.0,0.0,988.0,existing
2023-01-01,DC43,DC12,DC43->DC12,0.0,0.0,0.0,existing
2023-01-01,DC43,DC14,DC43->DC14,1573.0,0.0,1573.0,existing
2023-01-01,DC43,DC29,DC43->DC29,0.0,0.0,0.0,existing
2023-01-01,DC43,DC3,DC43->DC3,0.0,0.0,0.0,existing
2023-01-01,DC43,DC34,DC43->DC34,0.0,0.0,0.0,existing
2023-01-01,DC43,DC35,DC43->DC35,9.0,0.0,9.0,existing
2023-01-01,DC43,DC4,DC43->DC4,7.0,0.0,7.0,existing
2023-01-01,DC43,DC40,DC43->DC40,0.0,0.0,0.0,existing
2023-01-01,DC43,DC45,DC43->DC45,0.0,0.0,0.0,existing
2023-01-01,DC43,DC5,DC43->DC5,544.0,0.0,544.0,existing
2023-01-01,DC43,DC62,DC43->DC62,878.0,0.0,878.0,existing
2023-01-01,DC43,DC64,DC43->DC64,0.0,0.0,0.0,existing
2023-01-01,DC43,DC65,DC43->DC65,0.0,0.0,0.0,existing
2023-01-01,DC43,DC70,DC43->DC70,1.0,0.0,1.0,existing
2023-01-01,DC43,DC8,DC43->DC8,2709.0,0.0,2709.0,existing
2023-01-01,DC43,DC9,DC43->DC9,6819.0,0.0,6819.0,existing
2023-01-01,DC44,DC10,DC44->DC10,3972.0,0.0,3972.0,existing
2023-01-01,DC44,DC12,DC44->DC12,0.0,0.0,0.0,existing
2023-01-01,DC44,DC14,DC44->DC14,3566.0,0.0,3566.0,existing
2023-01-01,DC44,DC29,DC44->DC29,0.0,0.0,0.0,existing
2023-01-01,DC44,DC3,DC44->DC3,3726.0,745.2,2980.8,existing
2023-01-01,DC44,DC32,DC44->DC32,0.0,0.0,0.0,existing
2023-01-01,DC44,DC34,DC44->DC34,0.0,0.0,0.0,existing
2023-01-01,DC44,DC35,DC44->DC35,126.0,0.0,126.0,existing
2023-01-01,DC44,DC4,DC44->DC4,22.0,0.0,22.0,existing
2023-01-01,DC44,DC40,DC44->DC40,0.0,0.0,0.0,existing
2023-01-01,DC44,DC5,DC44->DC5,1923.0,0.0,1923.0,existing
2023-01-01,DC44,DC62,DC44->DC62,4989.0,0.0,4989.0,existing
2023-01-01,DC44,DC64,DC44->DC64,0.0,0.0,0.0,existing
2023-01-01,DC44,DC65,DC44->DC65,0.0,0.0,0.0,existing
2023-01-01,DC44,DC70,DC44->DC70,538.0,0.0,538.0,existing
2023-01-01,DC44,DC8,DC44->DC8,16346.0,3269.2000000000003,13076.8,existing
2023-01-01,DC44,DC81,DC44->DC81,0.0,0.0,0.0,existing
2023-01-01,DC44,DC9,DC44->DC9,1147.0,229.4,917.6,existing
2023-01-01,DC45,DC10,DC45->DC10,0.0,0.0,0.0,existing
2023-01-01,DC45,DC12,DC45->DC12,0.0,0.0,0.0,existing
2023-01-01,DC45,DC14,DC45->DC14,0.0,0.0,0.0,existing
2023-01-01,DC45,DC29,DC45->DC29,0.0,0.0,0.0,existing
2023-01-01,DC45,DC3,DC45->DC3,0.0,0.0,0.0,existing
2023-01-01,DC45,DC35,DC45->DC35,0.0,0.0,0.0,existing
2023-01-01,DC45,DC4,DC45->DC4,0.0,0.0,0.0,existing
2023-01-01,DC45,DC5,DC45->DC5,0.0,0.0,0.0,existing
2023-01-01,DC45,DC8,DC45->DC8,0.0,0.0,0.0,existing
2023-01-01,DC45,DC81,DC45->DC81,0.0,0.0,0.0,existing
2023-01-01,DC45,DC9,DC45->DC9,6608.0,0.0,6608.0,existing
2023-01-01,DC46,DC10,DC46->DC10,1422.0,0.0,1422.0,existing
2023-01-01,DC46,DC12,DC46->DC12,0.0,0.0,0.0,existing
2023-01-01,DC46,DC13,DC46->DC13,0.0,0.0,0.0,existing
2023-01-01,DC46,DC14,DC46->DC14,1362.0,0.0,1362.0,existing
2023-01-01,DC46,DC29,DC46->DC29,0.0,0.0,0.0,existing
2023-01-01,DC46,DC3,DC46->DC3,3436.0,0.0,3436.0,existing
2023-01-01,DC46,DC32,DC46->DC32,0.0,0.0,0.0,existing
2023-01-01,DC46,DC34,DC46->DC34,0.0,0.0,0.0,existing
2023-01-01,DC46,DC35,DC46->DC35,609.0,0.0,609.0,existing
2023-01-01,DC46,DC4,DC46->DC4,4.0,0.0,4.0,existing
2023-01-01,DC46,DC40,DC46->DC40,0.0,0.0,0.0,existing
2023-01-01,DC46,DC5,DC46->DC5,799.0,0.0,799.0,existing
2023-01-01,DC46,DC52,DC46->DC52,0.0,0.0,0.0,existing
2023-01-01,DC46,DC62,DC46->DC62,1676.0,0.0,1676.0,existing
2023-01-01,DC46,DC64,DC46->DC64,0.0,0.0,0.0,existing
2023-01-01,DC46,DC65,DC46->DC65,0.0,0.0,0.0,existing
2023-01-01,DC46,DC70,DC46->DC70,1254.0,0.0,1254.0,existing
2023-01-01,DC46,DC8,DC46->DC8,4807.0,0.0,4807.0,existing
2023-01-01,DC46,DC81,DC46->DC81,0.0,0.0,0.0,existing
2023-01-01,DC46,DC9,DC46->DC9,14167.0,0.0,14167.0,existing
2023-01-01,DC47,DC10,DC47->DC10,2014.0,0.0,2014.0,existing
2023-01-01,DC47,DC12,DC47->DC12,0.0,0.0,0.0,existing
2023-01-01,DC47,DC14,DC47->DC14,2095.0,0.0,2095.0,existing
2023-01-01,DC47,DC29,DC47->DC29,0.0,0.0,0.0,existing
2023-01-01,DC47,DC3,DC47->DC3,5556.0,0.0,5556.0,existing
2023-01-01,DC47,DC34,DC47->DC34,0.0,0.0,0.0,existing
2023-01-01,DC47,DC35,DC47->DC35,31.0,0.0,31.0,existing
2023-01-01,DC47,DC4,DC47->DC4,6.0,0.0,6.0,existing
2023-01-01,DC47,DC40,DC47->DC40,0.0,0.0,0.0,existing
2023-01-01,DC47,DC5,DC47->DC5,1211.0,0.0,1211.0,existing
2023-01-01,DC47,DC62,DC47->DC62,2501.0,0.0,2501.0,existing
2023-01-01,DC47,DC64,DC47->DC64,0.0,0.0,0.0,existing
2023-01-01,DC47,DC65,DC47->DC65,0.0,0.0,0.0,existing
2023-01-01,DC47,DC70,DC47->DC70,31.0,0.0,31.0,existing
2023-01-01,DC47,DC8,DC47->DC8,5981.0,0.0,5981.0,existing
2023-01-01,DC47,DC81,DC47->DC81,0.0,0.0,0.0,existing
2023-01-01,DC47,DC9,DC47->DC9,617.0,0.0,617.0,existing
2023-01-01,DC48,DC10,DC48->DC10,2540.0,0.0,2540.0,existing
2023-01-01,DC48,DC12,DC48->DC12,0.0,0.0,0.0,existing
2023-01-01,DC48,DC14,DC48->DC14,2334.0,0.0,2334.0,existing
2023-01-01,DC48,DC29,DC48->DC29,0.0,0.0,0.0,existing
2023-01-01,DC48,DC3,DC48->DC3,0.0,0.0,0.0,existing
2023-01-01,DC48,DC32,DC48->DC32,0.0,0.0,0.0,existing
2023-01-01,DC48,DC34,DC48->DC34,0.0,0.0,0.0,existing
2023-01-01,DC48,DC35,DC48->DC35,31.0,0.0,31.0,existing
2023-01-01,DC48,DC4,DC48->DC4,6.0,0.0,6.0,existing
2023-01-01,DC48,DC40,DC48->DC40,0.0,0.0,0.0,existing
2023-01-01,DC48,DC5,DC48->DC5,1053.0,0.0,1053.0,existing
2023-01-01,DC48,DC50,DC48->DC50,0.0,0.0,0.0,existing
2023-01-01,DC48,DC62,DC48->DC62,2130.0,0.0,2130.0,existing
2023-01-01,DC48,DC64,DC48->DC64,0.0,0.0,0.0,existing
2023-01-01,DC48,DC65,DC48->DC65,0.0,0.0,0.0,existing
2023-01-01,DC48,DC70,DC48->DC70,39.0,0.0,39.0,existing
2023-01-01,DC48,DC8,DC48->DC8,7120.0,0.0,7120.0,existing
2023-01-01,DC48,DC9,DC48->DC9,789.0,0.0,789.0,existing
2023-01-01,DC49,DC10,DC49->DC10,0.0,0.0,0.0,existing
2023-01-01,DC49,DC12,DC49->DC12,0.0,0.0,0.0,existing
2023-01-01,DC49,DC14,DC49->DC14,0.0,0.0,0.0,existing
2023-01-01,DC49,DC3,DC49->DC3,0.0,0.0,0.0,existing
2023-01-01,DC49,DC35,DC49->DC35,0.0,0.0,0.0,existing
2023-01-01,DC49,DC5,DC49->DC5,0.0,0.0,0.0,existing
2023-01-01,DC49,DC9,DC49->DC9,0.0,0.0,0.0,existing
2023-01-01,DC5,DC10,DC5->DC10,222.0,0.0,222.0,existing
2023-01-01,DC5,DC12,DC5->DC12,0.0,0.0,0.0,existing
2023-01-01,DC5,DC14,DC5->DC14,86.0,0.0,86.0,existing
2023-01-01,DC5,DC15,DC5->DC15,0.0,0.0,0.0,existing
2023-01-01,DC5,DC19,DC5->DC19,0.0,0.0,0.0,existing
2023-01-01,DC5,DC20,DC5->DC20,0.0,0.0,0.0,existing
2023-01-01,DC5,DC21,DC5->DC21,0.0,0.0,0.0,existing
2023-01-01,DC5,DC22,DC5->DC22,0.0,0.0,0.0,existing
2023-01-01,DC5,DC23,DC5->DC23,0.0,0.0,0.0,existing
2023-01-01,DC5,DC3,DC5->DC3,0.0,0.0,0.0,existing
2023-01-01,DC5,DC30,DC5->DC30,0.0,0.0,0.0,existing
2023-01-01,DC5,DC31,DC5->DC31,0.0,0.0,0.0,existing
2023-01-01,DC5,DC32,DC5->DC32,0.0,0.0,0.0,existing
2023-01-01,DC5,DC35,DC5->DC35,3.0,0.0,3.0,existing
2023-01-01,DC5,DC36,DC5->DC36,0.0,0.0,0.0,existing
2023-01-01,DC5,DC4,DC5->DC4,756.0,0.0,756.0,existing
2023-01-01,DC5,DC40,DC5->DC40,0.0,0.0,0.0,existing
2023-01-01,DC5,DC51,DC5->DC51,0.0,0.0,0.0,existing
2023-01-01,DC5,DC61,DC5->DC61,0.0,0.0,0.0,existing
2023-01-01,DC5,DC62,DC5->DC62,157.0,0.0,157.0,existing
2023-01-01,DC5,DC70,DC5->DC70,11.0,0.0,11.0,existing
2023-01-01,DC5,DC8,DC5->DC8,6.0,0.0,6.0,existing
2023-01-01,DC5,DC9,DC5->DC9,0.0,0.0,0.0,existing
2023-01-01,DC50,DC10,DC50->DC10,998.0,0.0,998.0,existing
2023-01-01,DC50,DC12,DC50->DC12,0.0,0.0,0.0,existing
2023-01-01,DC50,DC14,DC50->DC14,1090.0,0.0,1090.0,existing
2023-01-01,DC50,DC29,DC50->DC29,0.0,0.0,0.0,existing
2023-01-01,DC50,DC3,DC50->DC3,0.0,0.0,0.0,existing
2023-01-01,DC50,DC32,DC50->DC32,0.0,0.0,0.0,existing
2023-01-01,DC50,DC34,DC50->DC34,0.0,0.0,0.0,existing
2023-01-01,DC50,DC35,DC50->DC35,4.0,0.0,4.0,existing
2023-01-01,DC50,DC4,DC50->DC4,3.0,0.0,3.0,existing
2023-01-01,DC50,DC40,DC50->DC40,0.0,0.0,0.0,existing
2023-01-01,DC50,DC48,DC50->DC48,0.0,0.0,0.0,existing
2023-01-01,DC50,DC5,DC50->DC5,776.0,0.0,776.0,existing
2023-01-01,DC50,DC62,DC50->DC62,1172.0,0.0,1172.0,existing
2023-01-01,DC50,DC64,DC50->DC64,0.0,0.0,0.0,existing
2023-01-01,DC50,DC65,DC50->DC65,0.0,0.0,0.0,existing
2023-01-01,DC50,DC70,DC50->DC70,2.0,0.0,2.0,existing
2023-01-01,DC50,DC8,DC50->DC8,3511.0,0.0,3511.0,existing
2023-01-01,DC50,DC9,DC50->DC9,87.0,0.0,87.0,existing
2023-01-01,DC51,DC10,DC51->DC10,5384.0,1076.8,4307.2,existing
2023-01-01,DC51,DC12,DC51->DC12,0.0,0.0,0.0,existing
2023-01-01,DC51,DC14,DC51->DC14,5224.0,1044.8,4179.2,existing
2023-01-01,DC51,DC29,DC51->DC29,0.0,0.0,0.0,existing
2023-01-01,DC51,DC3,DC51->DC3,2528.0,505.6,2022.4,existing
2023-01-01,DC51,DC32,DC51->DC32,0.0,0.0,0.0,existing
2023-01-01,DC51,DC34,DC51->DC34,0.0,0.0,0.0,existing
2023-01-01,DC51,DC35,DC51->DC35,208.0,0.0,208.0,existing
2023-01-01,DC51,DC4,DC51->DC4,18.0,0.0,18.0,existing
2023-01-01,DC51,DC40,DC51->DC40,0.0,0.0,0.0,existing
