option_type,task_id,task_ids,task_count,price,expected_completions,expected_payout,single_probability,region,route_length_km,compactness,price_multiplier,bundle_probability,scheme,budget_relaxation
single,A0289,A0289,1,73.0,0.502544116379754,36.685720495722045,0.502544116379754,,,,,,joint-bundle-0pct-extra,0.0
single,A0290,A0290,1,72.5,0.7078587411984512,51.31975873688771,0.7078587411984512,,,,,,joint-bundle-0pct-extra,0.0
single,A0291,A0291,1,73.0,0.5045379586365213,36.83127098046605,0.5045379586365213,,,,,,joint-bundle-0pct-extra,0.0
single,A0292,A0292,1,65.5,0.736114644778902,48.21550923301808,0.736114644778902,,,,,,joint-bundle-0pct-extra,0.0
single,A0293,A0293,1,65.0,0.9443466182955337,61.38253018920969,0.9443466182955337,,,,,,joint-bundle-0pct-extra,0.0
single,A0294,A0294,1,75.0,0.699979607548091,52.498470566106825,0.699979607548091,,,,,,joint-bundle-0pct-extra,0.0
single,A0295,A0295,1,65.0,0.753080123722179,48.950208041941636,0.753080123722179,,,,,,joint-bundle-0pct-extra,0.0
single,A0296,A0296,1,78.0,0.6481941031235023,50.559140043633185,0.6481941031235023,,,,,,joint-bundle-0pct-extra,0.0
single,A0297,A0297,1,67.5,0.7277503266812668,49.12314705098551,0.7277503266812668,,,,,,joint-bundle-0pct-extra,0.0
single,A0298,A0298,1,67.5,0.7277503266812668,49.12314705098551,0.7277503266812668,,,,,,joint-bundle-0pct-extra,0.0
single,A0299,A0299,1,66.5,0.7365116736304467,48.9780262964247,0.7365116736304467,,,,,,joint-bundle-0pct-extra,0.0
single,A0300,A0300,1,66.0,0.7363109275556264,48.59652121867134,0.7363109275556264,,,,,,joint-bundle-0pct-extra,0.0
single,A0301,A0301,1,65.5,0.7371224831828603,48.28152264847735,0.7371224831828603,,,,,,joint-bundle-0pct-extra,0.0
single,A0302,A0302,1,65.0,0.7443643189947852,48.383680734661034,0.7443643189947852,,,,,,joint-bundle-0pct-extra,0.0
single,A0303,A0303,1,67.5,0.7277503266812668,49.12314705098551,0.7277503266812668,,,,,,joint-bundle-0pct-extra,0.0
single,A0304,A0304,1,65.0,0.7499471659374594,48.746565785934855,0.7499471659374594,,,,,,joint-bundle-0pct-extra,0.0
single,A0305,A0305,1,71.5,0.7135246349137971,51.01701139633649,0.7135246349137971,,,,,,joint-bundle-0pct-extra,0.0
single,A0306,A0306,1,65.0,0.7687590632667508,49.9693391123388,0.7687590632667508,,,,,,joint-bundle-0pct-extra,0.0
single,A0307,A0307,1,66.5,0.7304782311735059,48.57680237303814,0.7304782311735059,,,,,,joint-bundle-0pct-extra,0.0
single,A0308,A0308,1,78.0,0.6602836343867177,51.50212348216398,0.6602836343867177,,,,,,joint-bundle-0pct-extra,0.0
single,A0309,A0309,1,73.5,0.6651113222277423,48.88568218373906,0.6651113222277423,,,,,,joint-bundle-0pct-extra,0.0
single,A0310,A0310,1,74.5,0.5634491839319878,41.9769642029331,0.5634491839319878,,,,,,joint-bundle-0pct-extra,0.0
single,A0311,A0311,1,65.0,0.7654033612077448,49.75121847850341,0.7654033612077448,,,,,,joint-bundle-0pct-extra,0.0
single,A0312,A0312,1,73.5,0.5557283467547166,40.84603348647167,0.5557283467547166,,,,,,joint-bundle-0pct-extra,0.0
single,A0313,A0313,1,75.5,0.6415434456039166,48.43653014309571,0.6415434456039166,,,,,,joint-bundle-0pct-extra,0.0
single,A0314,A0314,1,73.5,0.524268952886994,38.533768037194065,0.524268952886994,,,,,,joint-bundle-0pct-extra,0.0
single,A0315,A0315,1,71.5,0.7102639108114085,50.783869623015704,0.7102639108114085,,,,,,joint-bundle-0pct-extra,0.0
single,A0316,A0316,1,73.5,0.6174232373313925,45.38060794385735,0.6174232373313925,,,,,,joint-bundle-0pct-extra,0.0
single,A0317,A0317,1,73.5,0.6258906681212625,46.00296410691279,0.6258906681212625,,,,,,joint-bundle-0pct-extra,0.0
single,A0318,A0318,1,73.5,0.617950593452062,45.41936861872656,0.617950593452062,,,,,,joint-bundle-0pct-extra,0.0
single,A0319,A0319,1,68.5,0.7287092087751894,49.91658080110047,0.7287092087751894,,,,,,joint-bundle-0pct-extra,0.0
single,A0320,A0320,1,73.0,0.6433077489347511,46.96146567223683,0.6433077489347511,,,,,,joint-bundle-0pct-extra,0.0
single,A0321,A0321,1,65.5,0.7382429486627946,48.35491313741305,0.7382429486627946,,,,,,joint-bundle-0pct-extra,0.0
single,A0322,A0322,1,74.0,0.6869974945868146,50.83781459942428,0.6869974945868146,,,,,,joint-bundle-0pct-extra,0.0
single,A0323,A0323,1,73.5,0.5823619560532651,42.803603769914986,0.5823619560532651,,,,,,joint-bundle-0pct-extra,0.0
single,A0324,A0324,1,73.0,0.694368185714718,50.688877557174415,0.694368185714718,,,,,,joint-bundle-0pct-extra,0.0
single,A0325,A0325,1,73.5,0.6601384886996653,48.5201789194254,0.6601384886996653,,,,,,joint-bundle-0pct-extra,0.0
single,A0326,A0326,1,73.5,0.6639502731727767,48.800345078199086,0.6639502731727767,,,,,,joint-bundle-0pct-extra,0.0
single,A0327,A0327,1,74.0,0.5289504104661,39.1423303744914,0.5289504104661,,,,,,joint-bundle-0pct-extra,0.0
single,A0328,A0328,1,65.0,0.750142943209103,48.7592913085917,0.750142943209103,,,,,,joint-bundle-0pct-extra,0.0
single,A0329,A0329,1,72.5,0.7096384640518871,51.448788643761816,0.7096384640518871,,,,,,joint-bundle-0pct-extra,0.0
single,A0330,A0330,1,73.5,0.6958110160315715,51.1421096783205,0.6958110160315715,,,,,,joint-bundle-0pct-extra,0.0
single,A0331,A0331,1,73.5,0.6372026453425308,46.834394432676014,0.6372026453425308,,,,,,joint-bundle-0pct-extra,0.0
single,A0332,A0332,1,73.0,0.5733445522918256,41.85415231730327,0.5733445522918256,,,,,,joint-bundle-0pct-extra,0.0
single,A0333,A0333,1,73.5,0.6468307937259707,47.54206333885885,0.6468307937259707,,,,,,joint-bundle-0pct-extra,0.0
single,A0334,A0334,1,73.0,0.6806038614020878,49.68408188235241,0.6806038614020878,,,,,,joint-bundle-0pct-extra,0.0
single,A0335,A0335,1,65.5,0.7382429486627946,48.35491313741305,0.7382429486627946,,,,,,joint-bundle-0pct-extra,0.0
single,A0336,A0336,1,73.5,0.6768061021812715,49.74524851032345,0.6768061021812715,,,,,,joint-bundle-0pct-extra,0.0
single,A0337,A0337,1,73.5,0.6581842005127839,48.37653873768962,0.6581842005127839,,,,,,joint-bundle-0pct-extra,0.0
single,A0338,A0338,1,73.0,0.5735659709879191,41.87031588211809,0.5735659709879191,,,,,,joint-bundle-0pct-extra,0.0
single,A0339,A0339,1,72.5,0.7085918653832199,51.372910240283446,0.7085918653832199,,,,,,joint-bundle-0pct-extra,0.0
single,A0340,A0340,1,71.5,0.7118567895468199,50.89776045259762,0.7118567895468199,,,,,,joint-bundle-0pct-extra,0.0
single,A0341,A0341,1,65.5,0.7382429486627946,48.35491313741305,0.7382429486627946,,,,,,joint-bundle-0pct-extra,0.0
single,A0342,A0342,1,71.5,0.7135246349137971,51.01701139633649,0.7135246349137971,,,,,,joint-bundle-0pct-extra,0.0
single,A0343,A0343,1,73.5,0.6451355430732826,47.41746241588627,0.6451355430732826,,,,,,joint-bundle-0pct-extra,0.0
single,A0344,A0344,1,74.0,0.6892617758129383,51.00537141015744,0.6892617758129383,,,,,,joint-bundle-0pct-extra,0.0
single,A0345,A0345,1,73.5,0.6955786965805979,51.125034198673944,0.6955786965805979,,,,,,joint-bundle-0pct-extra,0.0
single,A0346,A0346,1,68.5,0.7222034525141505,49.47093649721931,0.7222034525141505,,,,,,joint-bundle-0pct-extra,0.0
single,A0347,A0347,1,74.0,0.6105247927346644,45.17883466236517,0.6105247927346644,,,,,,joint-bundle-0pct-extra,0.0
single,A0348,A0348,1,73.5,0.5292343659133035,38.89872589462781,0.5292343659133035,,,,,,joint-bundle-0pct-extra,0.0
single,A0349,A0349,1,73.5,0.703954518920929,51.74065714068828,0.703954518920929,,,,,,joint-bundle-0pct-extra,0.0
single,A0350,A0350,1,73.0,0.6140915855650512,44.82868574624874,0.6140915855650512,,,,,,joint-bundle-0pct-extra,0.0
single,A0351,A0351,1,73.5,0.6353264773885005,46.696496088054786,0.6353264773885005,,,,,,joint-bundle-0pct-extra,0.0
single,A0352,A0352,1,73.5,0.6609682519729964,48.58116652001523,0.6609682519729964,,,,,,joint-bundle-0pct-extra,0.0
single,A0353,A0353,1,73.5,0.5894709349123456,43.3261137160574,0.5894709349123456,,,,,,joint-bundle-0pct-extra,0.0
single,A0354,A0354,1,74.5,0.5933986049208086,44.208196066600244,0.5933986049208086,,,,,,joint-bundle-0pct-extra,0.0
single,A0357,A0357,1,80.5,0.544172629193834,43.80589665010364,0.544172629193834,,,,,,joint-bundle-0pct-extra,0.0
single,A0358,A0358,1,74.5,0.30744679960596183,22.904786570644156,0.30744679960596183,,,,,,joint-bundle-0pct-extra,0.0
single,A0359,A0359,1,74.0,0.24950418017080178,18.463309332639334,0.24950418017080178,,,,,,joint-bundle-0pct-extra,0.0
single,A0362,A0362,1,74.0,0.506930921832693,37.51288821561928,0.506930921832693,,,,,,joint-bundle-0pct-extra,0.0
single,A0363,A0363,1,68.5,0.7290681862263289,49.941170756503524,0.7290681862263289,,,,,,joint-bundle-0pct-extra,0.0
single,A0365,A0365,1,72.0,0.7076568497046564,50.951293178735256,0.7076568497046564,,,,,,joint-bundle-0pct-extra,0.0
single,A0366,A0366,1,74.0,0.6101810867361409,45.153400418474426,0.6101810867361409,,,,,,joint-bundle-0pct-extra,0.0
single,A0367,A0367,1,73.5,0.7026164939568305,51.64231230582704,0.7026164939568305,,,,,,joint-bundle-0pct-extra,0.0
single,A0368,A0368,1,73.5,0.6599343530902331,48.50517495213213,0.6599343530902331,,,,,,joint-bundle-0pct-extra,0.0
single,A0370,A0370,1,71.0,0.713265444310617,50.641846546053806,0.713265444310617,,,,,,joint-bundle-0pct-extra,0.0
single,A0371,A0371,1,73.5,0.702831801938168,51.65813744245535,0.702831801938168,,,,,,joint-bundle-0pct-extra,0.0
single,A0372,A0372,1,73.5,0.5260068353565811,38.66150239870871,0.5260068353565811,,,,,,joint-bundle-0pct-extra,0.0
single,A0373,A0373,1,65.0,0.9748755999293127,63.366913995405326,0.9748755999293127,,,,,,joint-bundle-0pct-extra,0.0
single,A0374,A0374,1,67.0,0.9549375639268296,63.98081678309758,0.9549375639268296,,,,,,joint-bundle-0pct-extra,0.0
single,A0376,A0376,1,73.0,0.5502417816446704,40.16765006006094,0.5502417816446704,,,,,,joint-bundle-0pct-extra,0.0
single,A0377,A0377,1,74.0,0.5346434146374598,39.563612683172025,0.5346434146374598,,,,,,joint-bundle-0pct-extra,0.0
single,A0380,A0380,1,65.0,0.9586738277839882,62.31379880595924,0.9586738277839882,,,,,,joint-bundle-0pct-extra,0.0
single,A0381,A0381,1,73.5,0.6020287699476996,44.24911459115592,0.6020287699476996,,,,,,joint-bundle-0pct-extra,0.0
single,A0382,A0382,1,73.0,0.5639415709882224,41.167734682140235,0.5639415709882224,,,,,,joint-bundle-0pct-extra,0.0
single,A0383,A0383,1,74.0,0.5799928099343452,42.91946793514155,0.5799928099343452,,,,,,joint-bundle-0pct-extra,0.0
single,A0384,A0384,1,67.0,0.9659600823945698,64.71932552043617,0.9659600823945698,,,,,,joint-bundle-0pct-extra,0.0
single,A0385,A0385,1,73.0,0.7056701462398575,51.513920675509596,0.7056701462398575,,,,,,joint-bundle-0pct-extra,0.0
single,A0386,A0386,1,73.0,0.6121040166379293,44.683593214568845,0.6121040166379293,,,,,,joint-bundle-0pct-extra,0.0
single,A0387,A0387,1,73.5,0.6444672944196489,47.36834613984419,0.6444672944196489,,,,,,joint-bundle-0pct-extra,0.0
single,A0388,A0388,1,65.0,0.9787978245324473,63.62185859460908,0.9787978245324473,,,,,,joint-bundle-0pct-extra,0.0
single,A0389,A0389,1,73.5,0.5437829647623906,39.968047910035715,0.5437829647623906,,,,,,joint-bundle-0pct-extra,0.0
single,A0390,A0390,1,66.0,0.9726049364321724,64.19192580452338,0.9726049364321724,,,,,,joint-bundle-0pct-extra,0.0
single,A0391,A0391,1,73.0,0.5411574885758051,39.50449666603377,0.5411574885758051,,,,,,joint-bundle-0pct-extra,0.0
single,A0392,A0392,1,73.0,0.5004855303188737,36.53544371327778,0.5004855303188737,,,,,,joint-bundle-0pct-extra,0.0
single,A0393,A0393,1,72.0,0.7080607921406055,50.98037703412359,0.7080607921406055,,,,,,joint-bundle-0pct-extra,0.0
single,A0394,A0394,1,74.0,0.5606565138817086,41.48858202724644,0.5606565138817086,,,,,,joint-bundle-0pct-extra,0.0
single,A0395,A0395,1,69.0,0.7203147807003019,49.70171986832083,0.7203147807003019,,,,,,joint-bundle-0pct-extra,0.0
single,A0396,A0396,1,73.5,0.49391434554358565,36.302704397453546,0.49391434554358565,,,,,,joint-bundle-0pct-extra,0.0
single,A0397,A0397,1,78.5,0.6803379106676561,53.40652598741101,0.6803379106676561,,,,,,joint-bundle-0pct-extra,0.0
single,A0398,A0398,1,75.5,0.6955104510747061,52.51103905614031,0.6955104510747061,,,,,,joint-bundle-0pct-extra,0.0
single,A0399,A0399,1,78.5,0.6814942869404821,53.49730152482785,0.6814942869404821,,,,,,joint-bundle-0pct-extra,0.0
single,A0400,A0400,1,80.0,0.6723741661062478,53.789933288499824,0.6723741661062478,,,,,,joint-bundle-0pct-extra,0.0
single,A0401,A0401,1,70.0,0.7225206398022038,50.57644478615427,0.7225206398022038,,,,,,joint-bundle-0pct-extra,0.0
single,A0402,A0402,1,73.0,0.5690711835868445,41.54219640183965,0.5690711835868445,,,,,,joint-bundle-0pct-extra,0.0
single,A0403,A0403,1,74.0,0.5367051244788293,39.71617921143337,0.5367051244788293,,,,,,joint-bundle-0pct-extra,0.0
single,A0404,A0404,1,68.5,0.7269469647001346,49.79586708195922,0.7269469647001346,,,,,,joint-bundle-0pct-extra,0.0
single,A0405,A0405,1,65.0,0.9738467992878401,63.30004195370961,0.9738467992878401,,,,,,joint-bundle-0pct-extra,0.0
single,A0406,A0406,1,69.0,0.7250655642959661,50.02952393642166,0.7250655642959661,,,,,,joint-bundle-0pct-extra,0.0
single,A0407,A0407,1,67.0,0.7449646581166812,49.91263209381764,0.7449646581166812,,,,,,joint-bundle-0pct-extra,0.0
single,A0408,A0408,1,73.0,0.5834518535151944,42.59198530660919,0.5834518535151944,,,,,,joint-bundle-0pct-extra,0.0
single,A0409,A0409,1,67.0,0.9508334900494465,63.70584383331292,0.9508334900494465,,,,,,joint-bundle-0pct-extra,0.0
single,A0410,A0410,1,65.5,0.9719517957843266,63.66284262387339,0.9719517957843266,,,,,,joint-bundle-0pct-extra,0.0
single,A0411,A0411,1,78.5,0.6753392472005028,53.01413090523947,0.6753392472005028,,,,,,joint-bundle-0pct-extra,0.0
single,A0412,A0412,1,73.0,0.5685736251637982,41.505874636957266,0.5685736251637982,,,,,,joint-bundle-0pct-extra,0.0
single,A0413,A0413,1,73.5,0.5109921337318655,37.55792182929211,0.5109921337318655,,,,,,joint-bundle-0pct-extra,0.0
single,A0414,A0414,1,73.5,0.5450774350821053,40.06319147853474,0.5450774350821053,,,,,,joint-bundle-0pct-extra,0.0
single,A0415,A0415,1,65.0,0.9648945590658814,62.71814633928229,0.9648945590658814,,,,,,joint-bundle-0pct-extra,0.0
single,A0416,A0416,1,65.0,0.9462260686927692,61.50469446502999,0.9462260686927692,,,,,,joint-bundle-0pct-extra,0.0
single,A0417,A0417,1,65.0,0.942056494430543,61.233672137985295,0.942056494430543,,,,,,joint-bundle-0pct-extra,0.0
single,A0418,A0418,1,67.0,0.7391523037097731,49.5232043485548,0.7391523037097731,,,,,,joint-bundle-0pct-extra,0.0
single,A0419,A0419,1,65.0,0.9426486622968929,61.27216304929804,0.9426486622968929,,,,,,joint-bundle-0pct-extra,0.0
single,A0420,A0420,1,65.0,0.931660174484708,60.55791134150601,0.931660174484708,,,,,,joint-bundle-0pct-extra,0.0
single,A0421,A0421,1,73.5,0.5867291857482086,43.124595152493335,0.5867291857482086,,,,,,joint-bundle-0pct-extra,0.0
single,A0422,A0422,1,74.5,0.6966593794090838,51.90112376597675,0.6966593794090838,,,,,,joint-bundle-0pct-extra,0.0
single,A0424,A0424,1,67.0,0.7677853329703636,51.44161730901436,0.7677853329703636,,,,,,joint-bundle-0pct-extra,0.0
single,A0425,A0425,1,72.5,0.7077704522068421,51.31335778499605,0.7077704522068421,,,,,,joint-bundle-0pct-extra,0.0
single,A0426,A0426,1,72.0,0.7704761066387305,55.47427967798859,0.7704761066387305,,,,,,joint-bundle-0pct-extra,0.0
single,A0427,A0427,1,74.0,0.6510743694978534,48.17950334284115,0.6510743694978534,,,,,,joint-bundle-0pct-extra,0.0
single,A0428,A0428,1,75.0,0.6952519054067563,52.143892905506725,0.6952519054067563,,,,,,joint-bundle-0pct-extra,0.0
single,A0429,A0429,1,67.0,0.7678422396201334,51.445430054548936,0.7678422396201334,,,,,,joint-bundle-0pct-extra,0.0
single,A0430,A0430,1,74.0,0.6217605822301591,46.01028308503177,0.6217605822301591,,,,,,joint-bundle-0pct-extra,0.0
single,A0431,A0431,1,67.0,0.7680040474593056,51.45627117977347,0.7680040474593056,,,,,,joint-bundle-0pct-extra,0.0
single,A0432,A0432,1,73.0,0.6779031533650958,49.48693019565199,0.6779031533650958,,,,,,joint-bundle-0pct-extra,0.0
single,A0433,A0433,1,73.5,0.6468307937259707,47.54206333885885,0.6468307937259707,,,,,,joint-bundle-0pct-extra,0.0
single,A0434,A0434,1,73.5,0.6674514823131329,49.05768395001527,0.6674514823131329,,,,,,joint-bundle-0pct-extra,0.0
single,A0435,A0435,1,70.5,0.7196277989379547,50.73375982512581,0.7196277989379547,,,,,,joint-bundle-0pct-extra,0.0
single,A0436,A0436,1,77.0,0.6871989552541506,52.9143195545696,0.6871989552541506,,,,,,joint-bundle-0pct-extra,0.0
single,A0437,A0437,1,73.0,0.7080935184916491,51.690826849890385,0.7080935184916491,,,,,,joint-bundle-0pct-extra,0.0
single,A0438,A0438,1,70.0,0.7183253709157854,50.28277596410498,0.7183253709157854,,,,,,joint-bundle-0pct-extra,0.0
single,A0439,A0439,1,69.5,0.7241187272581577,50.32625154444196,0.7241187272581577,,,,,,joint-bundle-0pct-extra,0.0
single,A0440,A0440,1,77.5,0.5732101251378353,44.42378469818224,0.5732101251378353,,,,,,joint-bundle-0pct-extra,0.0
single,A0441,A0441,1,75.0,0.2943003679357324,22.072527595179928,0.2943003679357324,,,,,,joint-bundle-0pct-extra,0.0
single,A0442,A0442,1,77.0,0.483880596489897,37.25880592972207,0.483880596489897,,,,,,joint-bundle-0pct-extra,0.0
single,A0443,A0443,1,81.0,0.48724627593240943,39.466948350525165,0.48724627593240943,,,,,,joint-bundle-0pct-extra,0.0
single,A0444,A0444,1,74.5,0.5139370466633456,38.28830997641925,0.5139370466633456,,,,,,joint-bundle-0pct-extra,0.0
single,A0448,A0448,1,75.0,0.26272154837201106,19.70411612790083,0.26272154837201106,,,,,,joint-bundle-0pct-extra,0.0
single,A0449,A0449,1,74.0,0.4857570134494384,35.94601899525844,0.4857570134494384,,,,,,joint-bundle-0pct-extra,0.0
single,A0450,A0450,1,85.0,0.5613407241048513,47.71396154891236,0.5613407241048513,,,,,,joint-bundle-0pct-extra,0.0
single,A0455,A0455,1,80.0,0.41478829579420184,33.183063663536146,0.41478829579420184,,,,,,joint-bundle-0pct-extra,0.0
single,A0457,A0457,1,69.0,0.7211535903738687,49.759597735796945,0.7211535903738687,,,,,,joint-bundle-0pct-extra,0.0
single,A0459,A0459,1,65.0,0.9776073172538357,63.544475621499316,0.9776073172538357,,,,,,joint-bundle-0pct-extra,0.0
single,A0460,A0460,1,81.5,0.6589879472313314,53.7075176993535,0.6589879472313314,,,,,,joint-bundle-0pct-extra,0.0
single,A0461,A0461,1,73.5,0.5395423759441177,39.65636463189265,0.5395423759441177,,,,,,joint-bundle-0pct-extra,0.0
single,A0463,A0463,1,73.0,0.5743642776978579,41.92859227194363,0.5743642776978579,,,,,,joint-bundle-0pct-extra,0.0
single,A0464,A0464,1,73.5,0.3085449466910899,22.67805358179511,0.3085449466910899,,,,,,joint-bundle-0pct-extra,0.0
single,A0466,A0466,1,75.0,0.3829354451369564,28.720158385271727,0.3829354451369564,,,,,,joint-bundle-0pct-extra,0.0
single,A0468,A0468,1,85.0,0.43186575962042323,36.70858956773598,0.43186575962042323,,,,,,joint-bundle-0pct-extra,0.0
single,A0469,A0469,1,73.0,0.6002816840706777,43.82056293715947,0.6002816840706777,,,,,,joint-bundle-0pct-extra,0.0
single,A0470,A0470,1,72.5,0.7084482925411907,51.36250120923633,0.7084482925411907,,,,,,joint-bundle-0pct-extra,0.0
single,A0471,A0471,1,84.5,0.6447509999497819,54.481459495756575,0.6447509999497819,,,,,,joint-bundle-0pct-extra,0.0
single,A0472,A0472,1,73.0,0.5463416319440384,39.8829391319148,0.5463416319440384,,,,,,joint-bundle-0pct-extra,0.0
single,A0473,A0473,1,74.0,0.6775718352161977,50.140315805998625,0.6775718352161977,,,,,,joint-bundle-0pct-extra,0.0
single,A0475,A0475,1,73.5,0.6778719690985379,49.82358972874253,0.6778719690985379,,,,,,joint-bundle-0pct-extra,0.0
single,A0476,A0476,1,73.0,0.6144443766174181,44.854439493071524,0.6144443766174181,,,,,,joint-bundle-0pct-extra,0.0
single,A0477,A0477,1,85.0,0.6413678142132211,54.51626420812379,0.6413678142132211,,,,,,joint-bundle-0pct-extra,0.0
single,A0478,A0478,1,84.5,0.6391552345208313,54.00861731701025,0.6391552345208313,,,,,,joint-bundle-0pct-extra,0.0
single,A0479,A0479,1,65.0,0.9068489904457392,58.945184378973046,0.9068489904457392,,,,,,joint-bundle-0pct-extra,0.0
single,A0480,A0480,1,74.5,0.5215177095184119,38.85306935912169,0.5215177095184119,,,,,,joint-bundle-0pct-extra,0.0
single,A0481,A0481,1,81.0,0.6645490596537349,53.82847383195253,0.6645490596537349,,,,,,joint-bundle-0pct-extra,0.0
single,A0482,A0482,1,73.5,0.6516228241380543,47.89427757414699,0.6516228241380543,,,,,,joint-bundle-0pct-extra,0.0
single,A0483,A0483,1,65.0,0.9080716795382953,59.02465916998919,0.9080716795382953,,,,,,joint-bundle-0pct-extra,0.0
single,A0484,A0484,1,73.5,0.5814725522164826,42.738232587911476,0.5814725522164826,,,,,,joint-bundle-0pct-extra,0.0
single,A0485,A0485,1,73.5,0.6443596758738527,47.36043617672817,0.6443596758738527,,,,,,joint-bundle-0pct-extra,0.0
single,A0486,A0486,1,65.0,0.8993153590855482,58.45549834056063,0.8993153590855482,,,,,,joint-bundle-0pct-extra,0.0
single,A0487,A0487,1,78.5,0.5618323545010749,44.10383982833438,0.5618323545010749,,,,,,joint-bundle-0pct-extra,0.0
