task_id,latitude,longitude,city,region,nearest_member_km,members_2km,tasks_2km,quota_2km,task_member_pressure,congestion_logit_penalty,package_id,package_size,package_spread_km,bundle_logit_bonus,uniform_price,uniform_probability,individual_price,individual_probability,bundled_price,bundled_probability,target_reached,unreachable_at_85
C0111,22.5717078092983,113.90542860279,Shenzhen,2,0.13681107125986533,16,133,177.0,7.882352941176471,0.8177978835180373,P0007,5,0.0,0.7315864067249581,75.0,0.24656517901899208,85.0,0.3593575049691401,85.0,0.5382830668836195,False,True
C0112,22.6991602472884,114.243215093577,Shenzhen,2,0.8733879210983647,11,54,83.0,4.583333333333333,0.46536793522539116,P0030,2,0.0,0.3833959286127792,75.0,0.4131105360719619,85.0,0.5467978741386624,85.0,0.6390254734137426,False,True
C0113,22.5801222558778,113.884405622727,Shenzhen,2,0.5562490474123155,10,135,54.0,12.363636363636363,1.1103844355959782,P0571,2,0.16620196442181542,0.32641239795387106,75.0,0.25034332066179643,85.0,0.3640289168997109,85.0,0.4423802700068955,False,True
C0114,22.5780639454854,113.893007553745,Shenzhen,2,0.4312893330179248,11,169,70.0,14.166666666666666,1.1988703489069552,P0444,5,0.3185022016753069,0.6223856518648528,75.0,0.2354366621781369,85.0,0.34547247868249764,85.0,0.4958463459452233,False,True
C0115,22.5709103735296,113.900902491378,Shenzhen,2,0.1739113801308365,13,138,88.0,9.928571428571429,0.9678114794715168,P0430,4,0.08808275911531892,0.6165920541003063,75.0,0.2643325554217953,85.0,0.38114104318028763,85.0,0.5329233336600513,False,True
C0116,22.7272649060064,114.300991378501,Shenzhen,2,0.27655470431173484,8,42,64.0,4.777777777777778,0.49237478711875826,P0653,1,0.0,0.0,75.0,0.4986701390235822,85.0,0.6303090427025055,85.0,0.6303090427025055,False,True
C0117,22.7338940592092,114.239668141459,Shenzhen,2,1.8337336838581064,1,42,1.0,21.5,1.4700250950233364,P0046,2,0.0,0.3833959286127792,75.0,0.4318743144986759,85.0,0.5657800582776854,85.0,0.6565709357668057,False,True
C0118,22.5699233619887,113.901375691771,Shenzhen,2,0.1712427136392303,14,128,165.0,8.6,0.8744361193051357,P0430,4,0.08808275911531892,0.6165920541003063,75.0,0.2481458385610521,85.0,0.3613144866970708,85.0,0.5117299995138501,False,True
C0119,22.5803594560128,113.898418316423,Shenzhen,2,0.7250191285424381,11,158,68.0,13.25,1.1553890962674356,P0422,4,0.14158732498237936,0.5982476315173141,75.0,0.24418877534113145,85.0,0.35640824998230947,85.0,0.5018149616288754,False,True
C0120,22.565619990298,113.894707859227,Shenzhen,2,0.5547961790985946,10,106,63.0,9.727272727272727,0.9544975022677834,P0423,3,0.12882966672623647,0.49330249824488637,75.0,0.2897469668788183,85.0,0.41150409819090805,85.0,0.5338360852169847,False,True
C0121,22.5691021446846,113.886095147645,Shenzhen,2,1.0975432697325629,10,124,59.0,11.363636363636363,1.0555626891140402,P0380,4,0.22946110782184667,0.5681194774009253,75.0,0.2692012260118195,85.0,0.38702930828919463,85.0,0.5270492596680766,False,True
C0122,22.5717078092983,113.90542860279,Shenzhen,2,0.13681107125986533,16,133,177.0,7.882352941176471,0.8177978835180373,P0007,5,0.0,0.7315864067249581,75.0,0.24656517901899208,85.0,0.3593575049691401,85.0,0.5382830668836195,False,True
C0123,22.5582238632521,114.081880419361,Shenzhen,2,0.7898113126787071,15,0,62.0,0.0625,0.0,P0668,1,0.0,0.0,75.0,0.22138978117552488,85.0,0.32767416031867674,85.0,0.32767416031867674,False,True
C0124,22.5841043158096,113.912207789285,Shenzhen,2,0.6152862311059081,11,100,149.0,8.416666666666666,0.8604297007711037,P0215,5,0.20091842203274568,0.6627000905994453,75.0,0.2795961016285961,85.0,0.3994868566061453,85.0,0.5634305051797319,False,True
C0125,22.5798751317461,113.897856800022,Shenzhen,2,0.6507165678867125,11,165,68.0,13.833333333333334,1.1833934272560382,P0422,4,0.14158732498237936,0.5982476315173141,75.0,0.23845251409244958,85.0,0.3492539769920012,85.0,0.493982186689667,False,True
C0126,22.5771213422124,113.863895058584,Shenzhen,2,0.2747565570174019,7,67,25.0,8.5,0.8668336934590612,P0667,1,0.0,0.0,75.0,0.3651746728776531,85.0,0.49647210923110563,85.0,0.49647210923110563,False,True
C0127,22.5717078092983,113.90542860279,Shenzhen,2,0.13681107125986533,16,133,177.0,7.882352941176471,0.8177978835180373,P0007,5,0.0,0.7315864067249581,75.0,0.24656517901899208,85.0,0.3593575049691401,85.0,0.5382830668836195,False,True
C0128,22.5716829149165,113.887746877257,Shenzhen,2,0.8100591419666494,10,136,59.0,12.454545454545455,1.1151463616558257,P0380,4,0.22946110782184667,0.5681194774009253,75.0,0.2551865585100454,85.0,0.3699860639817245,85.0,0.5089597601973644,False,True
C0129,22.5730313206623,113.881441348392,Shenzhen,2,1.0273879781011592,9,117,53.0,11.8,1.0800553826430377,P0234,5,0.13588281919946218,0.6849980115708568,75.0,0.2725207718571534,85.0,0.39102438201924083,85.0,0.5602039203946085,False,True
C0130,22.5726766650264,113.880531919166,Shenzhen,2,1.0305409804770274,8,109,26.0,12.222222222222221,1.1029069496830133,P0300,3,0.204373378720187,0.46740179698981765,75.0,0.3044794691337954,85.0,0.4286908193623025,85.0,0.5449302795226743,False,True
C0131,22.5817524212222,114.111352634675,Shenzhen,2,0.6449699935178854,12,4,40.0,0.38461538461538464,0.0,P0011,3,1.8189894035458565e-12,0.5374726696932581,75.0,0.3660707569007608,85.0,0.4974379196175892,85.0,0.6288354819729636,False,True
C0132,22.585908369846,113.868994410182,Shenzhen,2,0.0700971334887606,9,71,28.0,7.2,0.7589433541007915,P0200,5,0.19364482420176948,0.6651938955700657,75.0,0.35945400489031104,85.0,0.49028312116946204,85.0,0.6516549031411056,False,True
C0133,22.5724307198474,113.880833861656,Shenzhen,2,1.0663701635276646,8,110,26.0,12.333333333333334,1.1087893427709599,P0300,3,0.204373378720187,0.46740179698981765,75.0,0.30357434699725083,85.0,0.4276434853051668,85.0,0.5438693057425111,False,True
C0134,22.5824021921484,113.912386828984,Shenzhen,2,0.5453935548137299,13,105,158.0,7.571428571428571,0.7916388341094108,P0215,5,0.20091842203274568,0.6627000905994453,75.0,0.2746516754384947,85.0,0.3935805801661321,85.0,0.5573500094158655,False,True
C0135,22.585059957126,113.880403788461,Shenzhen,2,0.2807219622209815,10,118,28.0,10.818181818181818,1.0235890303900386,P0013,3,0.0,0.5374726696938817,75.0,0.2881083149206473,85.0,0.4095739369632008,85.0,0.5428311940416853,False,True
C0136,22.5831793047675,113.87184536687,Shenzhen,2,0.37292815471178664,9,77,27.0,7.8,0.8109711140885902,P0214,5,0.17750787916163407,0.6707265624409693,75.0,0.3469232529236538,85.0,0.4765849452897574,85.0,0.6403763047373592,False,True
C0137,22.5648588297157,113.904579190253,Shenzhen,2,0.37093287238331263,14,89,197.0,6.0,0.6404343421847211,P0264,5,0.2043305695100307,0.6615302114643762,75.0,0.30729754528334163,85.0,0.43194455969228496,85.0,0.5957068469383281,False,True
C0138,22.5859429588615,113.879563411979,Shenzhen,2,0.3691684953420923,9,113,27.0,11.4,1.0576393681967777,P0230,5,0.13046039461322562,0.6868571285718522,75.0,0.29329638408378816,85.0,0.4156721355189967,85.0,0.5857180391938234,False,True
C0139,22.5665711882278,113.904649142201,Shenzhen,2,0.1809527584227336,14,96,197.0,6.466666666666667,0.6891201924972475,P0264,5,0.2043305695100307,0.6615302114643762,75.0,0.29525867108795856,85.0,0.41796893539052604,85.0,0.5818599848588341,False,True
C0140,22.5875618253717,113.911797178328,Shenzhen,2,0.5102861755391083,7,90,110.0,11.375,1.0562123643305443,P0208,3,0.20857825109217246,0.46596012646227974,75.0,0.27690852739228966,85.0,0.396280782079456,85.0,0.511241583560812,False,True
C0141,22.5844846685613,113.913625910956,Shenzhen,2,0.7592957158999514,9,82,141.0,8.3,0.8513567718081442,P0215,5,0.20091842203274568,0.6627000905994453,75.0,0.30606390892204627,85.0,0.4305215301601295,85.0,0.5945907850408645,False,True
C0142,22.5736524986525,113.881907532121,Shenzhen,2,0.9863471752371841,9,125,53.0,12.6,1.1226936162588164,P0234,5,0.13588281919946218,0.6849980115708568,75.0,0.2637929207912735,85.0,0.3804862776360555,85.0,0.5492184151157126,False,True
C0143,22.5814184216048,113.908874789285,Shenzhen,2,0.17058465839402043,13,128,155.0,9.214285714285714,0.9192814857716539,P0182,5,0.12420662185484911,0.6890012792318669,75.0,0.2452808418431272,85.0,0.35776462563573186,85.0,0.525957072407321,False,True
C0144,22.5820800916468,113.914963571081,Shenzhen,2,0.6020484263477781,11,79,149.0,6.666666666666667,0.7089186773623082,P0215,5,0.20091842203274568,0.6627000905994453,75.0,0.3109786823271061,85.0,0.43617864656402444,85.0,0.6001318558681755,False,True
C0145,22.5960077380064,113.89421736286,Shenzhen,2,1.0449801764161986,4,67,14.0,13.6,1.1723360524687894,P0561,1,0.0,0.0,75.0,0.3452422858539033,85.0,0.47473241168494007,85.0,0.47473241168494007,False,True
C0146,22.584666982242,113.911769609332,Shenzhen,2,0.6200658607821007,9,100,141.0,10.1,0.9789387126871743,P0012,4,0.0,0.6467918572255584,75.0,0.27840163722432876,85.0,0.39806321740237605,85.0,0.5580496175993344,False,True
C0147,22.581976936299,113.909991874407,Shenzhen,2,0.29978179896957585,12,118,154.0,9.153846153846153,0.9150038753589805,P0182,5,0.12420662185484911,0.6890012792318669,75.0,0.2570738107110582,85.0,0.3722979445478323,85.0,0.5415614095049391,False,True
C0148,22.5848359602697,113.907635995445,Shenzhen,2,0.3826624274339997,11,112,147.0,9.416666666666666,0.9334034469873065,P0204,5,0.3293605989270808,0.6186627728071018,75.0,0.2618577142088564,85.0,0.37813469939302174,85.0,0.5302604084049745,False,True
C0149,22.5819846265198,113.908928360632,Shenzhen,2,0.2059314424783249,13,127,155.0,9.142857142857142,0.9142230944843183,P0182,5,0.12420662185484911,0.6890012792318669,75.0,0.2465123923315466,85.0,0.35929208605077156,85.0,0.5276126936766989,False,True
C0150,22.5738376118995,113.895607474467,Shenzhen,2,0.10845953728235551,12,155,72.0,12.0,1.0909800095486855,P0349,5,0.2021557032618885,0.6622758798923106,75.0,0.24388684028506044,85.0,0.35603292068960535,85.0,0.517405832435903,False,True
C0151,22.7074327930824,113.930013135693,Shenzhen,2,1.5306342770331947,7,5,19.0,0.75,0.0,P0032,5,0.0,0.7315864067249581,75.0,0.48670549753420594,85.0,0.619086277674685,83.0,0.7520332165569188,True,False
C0152,22.5837629306654,113.905227977034,Shenzhen,2,0.3848857010091243,11,124,147.0,10.416666666666666,0.9990052940707808,P0432,2,0.060928667917530294,0.36250609961248315,75.0,0.24939574326370148,85.0,0.362859312792312,85.0,0.4500498707437465,False,True
C0153,22.5866612062403,113.909171922697,Shenzhen,2,0.2926080163181562,9,104,138.0,10.5,1.0041846043427458,P0204,5,0.3293605989270808,0.6186627728071018,75.0,0.26860898409983913,85.0,0.38631487458555763,85.0,0.5388797457107237,False,True
C0154,22.5833645496428,113.893041533049,Shenzhen,2,0.3481211859580489,9,154,65.0,15.5,1.257336702737866,P0181,5,0.17525510049156193,0.6714989436992798,75.0,0.2436678900314013,85.0,0.3557606618785056,85.0,0.5194119505532309,False,True
C0155,22.5711923624866,113.887177284191,Shenzhen,2,0.8857021038097084,10,137,59.0,12.545454545454545,1.1198736552197275,P0380,4,0.22946110782184667,0.5681194774009253,75.0,0.25493208706575327,85.0,0.36967393360784134,85.0,0.5086250400393809,False,True
C0156,22.5813320341491,113.907222429961,Shenzhen,2,0.051567787892791726,12,135,151.0,10.461538461538462,1.00179928056492,P0227,4,0.1061952431377603,0.6103820595783264,75.0,0.23726368356451544,85.0,0.34776499625024965,85.0,0.49537615204715885,False,True
C0157,22.5707350001756,113.888782000085,Shenzhen,2,0.7686233995678076,10,133,59.0,12.181818181818182,1.1007546298356368,P0005,2,0.0,0.3833959286127792,75.0,0.2575765058336744,85.0,0.3729128575330104,85.0,0.4659665021932199,False,True
C0158,22.5855161591465,113.893310141668,Shenzhen,2,0.5040901356728298,8,146,57.0,16.333333333333332,1.291375893324121,P0014,3,0.0,0.5374726696938817,75.0,0.24506375762676957,85.0,0.3574951446322396,85.0,0.48780743670694493,False,True
C0159,22.5940737174318,113.894892198704,Shenzhen,2,1.2670279586525757,5,77,18.0,13.0,1.1430077695364842,P0021,2,0.0,0.3833959286127792,75.0,0.33736722102350414,85.0,0.4660058610591046,85.0,0.5614894900543141,False,True
C0160,22.5854138769305,113.893192939748,Shenzhen,2,0.48759825472365476,8,146,57.0,16.333333333333332,1.291375893324121,P0181,5,0.17525510049156193,0.6714989436992798,75.0,0.24492712561141683,85.0,0.357325497807749,85.0,0.5211143582277502,False,True
C0161,22.5855161591465,113.893310141668,Shenzhen,2,0.5040901356728298,8,146,57.0,16.333333333333332,1.291375893324121,P0014,3,0.0,0.5374726696938817,75.0,0.24506375762676957,85.0,0.3574951446322396,85.0,0.48780743670694493,False,True
C0162,22.6076656627427,113.85855185387,Shenzhen,2,0.124205418761348,9,1,19.0,0.2,0.0,P0797,1,0.0,0.0,75.0,0.3663334176732685,85.0,0.49772083295989805,85.0,0.49772083295989805,False,True
C0163,22.5762207418879,113.876787510513,Shenzhen,2,0.5875233110653179,9,106,27.0,10.7,1.0164491191405944,P0008,2,0.0,0.3833959286127792,75.0,0.30468620479014913,85.0,0.4289298811412065,85.0,0.5242752456969367,False,True
C0164,22.5651012392737,113.885871079708,Shenzhen,2,1.4105580573471899,7,89,43.0,11.25,1.049029970809264,P0584,2,0.14889965573087302,0.3323446180764799,75.0,0.2991712755634495,85.0,0.4225326953956638,85.0,0.5049897398578397,False,True
C0165,22.5931061966206,113.90219127592,Shenzhen,2,0.7228221706227268,4,82,17.0,16.6,1.3019024391721088,P0020,2,0.0,0.3833959286127792,75.0,0.32247067850839206,85.0,0.4492804669099029,85.0,0.5448336603809725,False,True
C0166,22.5870073763037,113.92316054989,Shenzhen,2,0.7504563678893948,7,38,105.0,4.875,0.505468755078862,P0585,2,0.02517530073375031,0.37476439693263625,75.0,0.39699468230107093,85.0,0.5301780658259266,85.0,0.6214303019044222,False,True
C0167,22.5875050732545,113.90718317401,Shenzhen,2,0.08494345506883183,9,105,135.0,10.6,1.0103457879131992,P0017,2,0.0,0.3833959286127792,75.0,0.26370426127671254,85.0,0.3803786620217517,85.0,0.47388743377196346,False,True
C0168,22.5905127748192,113.896099419801,Shenzhen,2,1.1147165586531287,7,103,20.0,13.0,1.1430077695364842,P0019,4,0.0,0.6467918572255584,75.0,0.2990377447499788,85.0,0.42237728804749364,85.0,0.5826763706050453,False,True
C0169,22.5771121191409,113.873867021386,Shenzhen,2,0.6023658274485335,8,93,26.0,10.444444444444445,1.0007363203934452,P0283,5,0.2357736775606644,0.6507497172755875,75.0,0.3215826731444924,85.0,0.4482743019781676,85.0,0.608998413389004,False,True
C0170,22.5873240872801,113.907832899521,Shenzhen,2,0.14017090954761435,9,105,135.0,10.6,1.0103457879131992,P0208,3,0.20857825109217246,0.46596012646227974,75.0,0.26418482709153185,85.0,0.38096183924767335,85.0,0.4951232589756891,False,True
C0171,22.5905127748192,113.896099419801,Shenzhen,2,1.1147165586531287,7,103,20.0,13.0,1.1430077695364842,P0019,4,0.0,0.6467918572255584,75.0,0.2990377447499788,85.0,0.42237728804749364,85.0,0.5826763706050453,False,True
C0172,22.5896110235039,113.918916999578,Shenzhen,2,1.0098540577974708,7,49,105.0,6.25,0.6669686386228868,P0586,2,0.03364689669473399,0.37185984974601327,75.0,0.36172504847580805,85.0,0.49274489251312337,85.0,0.5848795920795379,False,True
C0173,22.5796670301507,113.873732427373,Shenzhen,2,0.42161650829369085,9,91,27.0,9.2,0.9182729518222316,P0283,5,0.2357736775606644,0.6507497172755875,75.0,0.32350462764523913,85.0,0.4504506890717528,85.0,0.6110908387057551,False,True
C0174,22.5744373986407,113.889981528093,Shenzhen,2,0.5128964151019237,10,148,62.0,13.545454545454545,1.1697238587320928,P0444,5,0.3185022016753069,0.6223856518648528,75.0,0.2457939107557081,85.0,0.35840124954486735,85.0,0.5100175868984737,False,True
C0175,22.5868510906622,113.893654270831,Shenzhen,2,0.6391185754806266,9,127,61.0,12.8,1.1329300482881068,P0193,5,0.07901012015213985,0.7044972226727959,75.0,0.2662854420441667,85.0,0.3835070341554393,85.0,0.5572005505786634,False,True
C0176,22.5868013484728,113.893614193829,Shenzhen,2,0.6322456627268853,9,129,61.0,13.0,1.1430077695364842,P0015,2,0.0,0.3833959286127792,75.0,0.2642612696885212,85.0,0.38105457298791934,85.0,0.47460223353903136,False,True
C0177,22.5750055530373,113.890532443591,Shenzhen,2,0.45796291830923136,10,151,62.0,13.818181818181818,1.1826810984176241,P0444,5,0.3185022016753069,0.6223856518648528,75.0,0.24294700766708627,85.0,0.3548637512157809,85.0,0.5061641965155252,False,True
C0178,22.5946111091262,113.901020512553,Shenzhen,2,0.9275125629543781,4,79,17.0,16.0,1.277973356642343,P0441,3,0.24362700400599124,0.4539434111775419,75.0,0.32974389972659907,85.0,0.4574826034877207,85.0,0.5703948030772548,False,True
C0179,22.5654836777327,113.894196979409,Shenzhen,2,0.6005817571105024,9,106,59.0,10.7,1.0164491191405944,P0423,3,0.12882966672623647,0.49330249824488637,75.0,0.2869710494728244,85.0,0.4082321530954151,85.0,0.5304682301913765,False,True
C0180,22.5814562858797,113.86476564508,Shenzhen,2,0.30514313506397855,9,68,28.0,6.9,0.7312796047285742,P0555,3,0.17853379297959837,0.476261083529448,75.0,0.3682938061434273,85.0,0.49982972411292914,85.0,0.6167036096144077,False,True
C0181,22.5809504614158,113.899861085801,Shenzhen,2,0.7613886743687185,10,148,67.0,13.545454545454545,1.1697238587320928,P0422,4,0.14158732498237936,0.5982476315173141,75.0,0.25274563108170717,85.0,0.3669881038886812,85.0,0.5132688461708945,False,True
C0182,22.5775684065172,113.902646142796,Shenzhen,2,0.6017069173629579,13,149,152.0,10.714285714285714,1.0173163640991334,P0550,3,0.21461741033309847,0.46388955757967654,75.0,0.2294986158012115,85.0,0.3379860155641416,85.0,0.4480895752053079,False,True
C0183,22.569757183652,113.910432640581,Shenzhen,2,0.322462304624677,16,102,179.0,6.0588235294117645,0.646775855899208,P0448,4,0.21504198499427712,0.573063176656092,75.0,0.28243861340396276,85.0,0.4028666172670525,85.0,0.544761889957986,False,True
C0184,22.5861061960744,113.894354853908,Shenzhen,2,0.6264133825018767,8,139,57.0,15.555555555555555,1.2596622866139906,P0193,5,0.07901012015213985,0.7044972226727959,75.0,0.25200968669162477,85.0,0.3660824753226568,85.0,0.5387812033797856,False,True
C0185,22.5816684121868,113.880397763526,Shenzhen,2,0.12820449538263154,9,123,27.0,12.4,1.1122933943836295,P0236,4,0.18711337601660594,0.5826386997341507,75.0,0.28059791313417604,85.0,0.4006793197615183,85.0,0.5448797086375299,False,True
C0186,22.5554462408022,113.899186345176,Shenzhen,2,0.8842712188595538,10,57,111.0,5.2727272727272725,0.556446716722717,P0795,1,0.0,0.0,75.0,0.39392840266259094,85.0,0.5269820974586608,85.0,0.5269820974586608,False,True
C0187,22.5544304411662,113.89434665687,Shenzhen,2,1.2111929710856801,5,48,50.0,8.166666666666666,0.8408302259601568,P0551,3,0.16217428168340972,0.4818700588309984,75.0,0.3856451552449231,85.0,0.5182936478572038,85.0,0.6353127656116923,False,True
C0188,22.573526986679,113.875152066282,Shenzhen,2,0.6289212336325092,8,92,26.0,10.333333333333334,0.9937843824675591,P0439,2,0.05927582502918743,0.3630727886027721,75.0,0.32336142025427034,85.0,0.4502886909026551,85.0,0.5408011854075588,False,True
C0189,22.7469085876985,114.02461963424,Shenzhen,2,0.4251866151243238,9,0,18.0,0.1,0.0,P0794,1,0.0,0.0,75.0,0.29523089091987476,85.0,0.4179364566071935,85.0,0.4179364566071935,False,True
C0190,22.555925726357,113.891894943083,Shenzhen,2,1.2184291896822568,5,50,50.0,8.5,0.8668336934590612,P0551,3,0.16217428168340972,0.4818700588309984,75.0,0.3795792707064817,85.0,0.5118797405482941,85.0,0.6293426860927732,False,True
C0191,22.5772137768748,113.881824839506,Shenzhen,2,0.6385696645548996,10,127,54.0,11.636363636363637,1.0709784314152957,P0371,2,0.01651730415202178,0.3777328529035146,75.0,0.2585173426022258,85.0,0.37406271818696546,85.0,0.46578011798294644,False,True
